RID,Group,Sex,Batch,Stage,PI,PI_entries,Anxiety_index,nose.dip,bodycentre.raw.distance,bodycentre.distance.moving,bodycentre.raw.speed,bodycentre.speed.moving,bodycentre.time.moving,bodycentre.total.time,bodycentre.time.stationary,bodycentre.percentage.moving,bodycentre.center.raw.distance,bodycentre.center.distance.moving,bodycentre.center.raw.speed,bodycentre.center.speed.moving,bodycentre.center.time.moving,bodycentre.center.total.time,bodycentre.center.time.stationary,bodycentre.center.percentage.moving,bodycentre.center.transitions,bodycentre.open.raw.distance,bodycentre.open.distance.moving,bodycentre.open.raw.speed,bodycentre.open.speed.moving,bodycentre.open.time.moving,bodycentre.open.total.time,bodycentre.open.time.stationary,bodycentre.open.percentage.moving,bodycentre.open.transitions,bodycentre.closed.raw.distance,bodycentre.closed.distance.moving,bodycentre.closed.raw.speed,bodycentre.closed.speed.moving,bodycentre.closed.time.moving,bodycentre.closed.total.time,bodycentre.closed.time.stationary,bodycentre.closed.percentage.moving,bodycentre.closed.transitions,bodycentre.closed.top.raw.distance,bodycentre.closed.top.distance.moving,bodycentre.closed.top.raw.speed,bodycentre.closed.top.speed.moving,bodycentre.closed.top.time.moving,bodycentre.closed.top.total.time,bodycentre.closed.top.time.stationary,bodycentre.closed.top.percentage.moving,bodycentre.closed.top.transitions,bodycentre.closed.bottom.raw.distance,bodycentre.closed.bottom.distance.moving,bodycentre.closed.bottom.raw.speed,bodycentre.closed.bottom.speed.moving,bodycentre.closed.bottom.time.moving,bodycentre.closed.bottom.total.time,bodycentre.closed.bottom.time.stationary,bodycentre.closed.bottom.percentage.moving,bodycentre.closed.bottom.transitions,bodycentre.open.left.raw.distance,bodycentre.open.left.distance.moving,bodycentre.open.left.raw.speed,bodycentre.open.left.speed.moving,bodycentre.open.left.time.moving,bodycentre.open.left.total.time,bodycentre.open.left.time.stationary,bodycentre.open.left.percentage.moving,bodycentre.open.left.transitions,bodycentre.open.right.raw.distance,bodycentre.open.right.distance.moving,bodycentre.open.right.raw.speed,bodycentre.open.right.speed.moving,bodycentre.open.right.time.moving,bodycentre.open.right.total.time,bodycentre.open.right.time.stationary,bodycentre.open.right.percentage.moving,bodycentre.open.right.transitions
sub-075,Ctrl,female,B5,T1,0.5228125,0.46153846153846156,0.5078245192307692,20,1139.322584646483,639.6959696450585,4.074830417190569,10.486819174509156,61,279.6,218.60000000000002,21.816881258941343,155.47057783838363,65.56105705314774,2.6713157704189627,10.926842842191288,6,58.2,52.2,10.309278350515463,8,468.635358357959,281.0931558518463,4.6034907500781825,10.728746406559019,26.2,101.8,75.6,25.736738703339885,28,488.29729353657973,285.05363594971396,4.378039093274773,10.328030288033116,27.6,111.53333333333333,83.93333333333334,24.74596533173939,24,346.849104087747,242.34188928632338,5.2288809661469395,10.598041805524346,22.866666666666667,66.33333333333333,43.46666666666666,34.472361809045225,10,141.44818944883275,42.71174666339058,3.1293847223193083,9.023608450012095,4.733333333333333,45.2,40.46666666666667,10.47197640117994,34,76.59997168122287,27.327126692083276,2.8370359881934397,10.24767250953123,2.6666666666666665,27,24.333333333333332,9.876543209876543,16,392.0353866767361,253.766029159763,5.241114795143531,10.783259029451687,23.533333333333335,74.8,51.266666666666666,31.46167557932264,12
sub-076,Alc,female,B5,T1,0.40197287299630086,0.5135135135135135,0.5422568067450928,16,1085.4585166888394,654.6242719596694,3.882183536083117,10.94689417992758,59.8,279.6,219.8,21.387696709585118,193.58169783075613,95.39329286219261,3.1459647534792436,9.476154920085358,10.066666666666666,61.53333333333333,51.46666666666667,16.35969664138678,5,519.0633884398152,332.8736155586965,4.01337671474084,11.452073929771668,29.066666666666666,129.33333333333334,100.26666666666668,22.47422680412371,18,357.80054723107787,211.34448035159002,4.115803840848288,11.202004258918198,18.866666666666667,86.93333333333334,68.06666666666666,21.70245398773006,19,235.2729359154289,174.18757138497125,5.68292115737751,11.716652783742461,14.866666666666667,41.4,26.53333333333333,35.90982286634461,9,122.52761131564895,37.156908966618765,2.69094314748863,9.289227241654691,4,45.53333333333333,41.53333333333333,8.784773060029282,26,45.06567674277014,28.63140368589981,5.160191993446962,8.421001084088179,3.4,8.733333333333333,5.333333333333332,38.93129770992367,8,473.9977116970451,304.2422118727967,3.930329284386775,11.853592670368702,25.666666666666668,120.6,94.93333333333332,21.282476506357106,10
sub-077,Alc,female,B5,T1,0.5252324037184595,0.5423728813559322,0.4661973574628042,29.5,1351.6879751248507,879.3292137462354,4.8389784312345485,10.577336171767065,83.13333333333334,279.3333333333333,196.2,29.761336515513133,337.4769007566618,235.6537762474699,4.560498658873808,10.97766038419891,21.466666666666665,74,52.53333333333333,29.009009009009006,13,510.0091112229603,341.684350792312,5.349745921919164,10.524158648633838,32.46666666666667,95.33333333333333,62.86666666666666,34.05594405594406,27,455.11337286985076,255.59916358932827,4.3152342560352475,10.036616371308702,25.466666666666665,105.46666666666667,80,24.146649810366622,32,279.6368317818655,186.9760779582802,5.526419600432124,10.54376379463986,17.733333333333334,50.6,32.86666666666667,35.046113306982875,12,175.47654108798528,68.62308563104807,3.198235864301068,8.873674866083801,7.733333333333333,54.86666666666667,47.13333333333333,14.094775212636696,42,140.24436715329793,86.23204315307743,4.623440675383447,9.652840651463892,8.933333333333334,30.333333333333332,21.4,29.450549450549453,17,369.76474406966236,255.45230763923456,5.688688370302498,10.854913922347077,23.533333333333335,65,41.46666666666667,36.205128205128204,10
sub-078,Alc+Str,male,B5,T1,0.3682530470110273,0.4,0.6158734764944863,13,840.0200524844892,416.53014404464676,3.0043635639645534,8.512196404182154,48.93333333333333,279.6,230.66666666666669,17.501192179303764,137.79318388933055,71.7330219038324,3.551370718797179,7.685680918267757,9.333333333333334,38.8,29.46666666666666,24.05498281786942,4,428.8769379431938,231.00508211879742,2.9550546941423548,9.11862166258411,25.333333333333332,145.13333333333333,119.8,17.455213596692694,18,244.95944845025963,98.5311993441696,2.8955017547312014,8.210933278680798,12,84.6,72.6,14.184397163120568,12,166.1432522090391,79.4250385552669,3.664924681081745,8.331297750552473,9.533333333333333,45.333333333333336,35.800000000000004,21.02941176470588,4,78.81619624122052,19.10616078890269,2.0072036394198776,7.745740860365955,2.466666666666667,39.266666666666666,36.8,6.281833616298813,16,87.27522729399178,25.807110170624483,2.149636140246103,8.236311756582282,3.1333333333333333,40.6,37.46666666666667,7.717569786535304,14,341.601710649202,205.19797194817292,3.2678735074859886,9.243151889557339,22.2,104.53333333333333,82.33333333333333,21.237244897959183,4
sub-079,Str,male,B5,T1,0.32829087048832273,0.5333333333333333,0.569187898089172,14,855.0431304633798,359.9537487919155,3.0580941719005,9.505820830772416,37.86666666666667,279.6,241.73333333333335,13.543156890796377,48.040396200313744,8.337000857224716,1.9796866566063356,6.9475007143539305,1.2,24.266666666666666,23.066666666666666,4.945054945054945,6,520.0152260472182,205.51587056201865,3.081876092733415,9.97649857097178,20.6,168.73333333333332,148.13333333333333,12.208613196365075,14,268.4258227325394,135.92578525828793,3.254961472100316,9.309985291663557,14.6,82.46666666666667,67.86666666666667,17.704122877930477,16,153.15708145461875,111.13631333943458,4.887991961317619,9.864169823026739,11.266666666666667,31.333333333333332,20.066666666666663,35.95744680851064,4,115.26874127792067,24.78947191885335,2.2542778607155283,7.436841575656005,3.3333333333333335,51.13333333333333,47.8,6.51890482398957,20,43.709539288499194,16.76833050930072,3.152130237151384,8.983034201411101,1.8666666666666667,13.866666666666667,12,13.461538461538462,8,476.305686758719,188.74754005271794,3.075585579587079,10.075491461888857,18.733333333333334,154.86666666666667,136.13333333333333,12.09642703400775,6
sub-081,Alc+Str,male,B5,T1,0.47980447645999486,0.5476190476190477,0.4862882379604787,14,832.3312492819477,375.29535846948875,2.976864267818125,11.281423601287237,33.266666666666666,279.6,246.33333333333337,11.897949451597519,36.30541664517981,7.475423039655632,2.0396301486056077,7.475423039655632,1,17.8,16.8,5.617977528089887,8,385.4954700582158,187.43277857178498,2.8597586799570904,11.245966714307098,16.666666666666668,134.8,118.13333333333334,12.363996043521267,19,404.52540470370025,180.38715685804814,3.2535555338099216,11.563279285772317,15.6,124.33333333333333,108.73333333333333,12.546916890080428,23,268.5939435000564,154.83525469894573,4.196780367188381,12.486714088624655,12.4,64,51.6,19.375,12,135.93146120364386,25.551902159102415,2.2530076442592906,7.984969424719504,3.2,60.333333333333336,57.13333333333333,5.303867403314917,35,45.27890337656873,1.9223102027731243,2.1158366063817162,7.208663260399216,0.26666666666666666,21.4,21.133333333333333,1.2461059190031154,9,340.21656668164707,185.51046836901185,3.000146090667082,11.311613924939747,16.4,113.4,97,14.462081128747794,10
sub-083,Str,male,B5,T1,0.1138996138996139,0.5,0.6930501930501931,8,448.69638207529454,68.08010306993037,1.623358835294119,8.37050447581111,8.133333333333333,276.4,268.26666666666665,2.9425952725518574,0,0,NA,NA,0,0,0,NA,0,421.47686484973445,68.08010306993037,1.721719219157412,8.37050447581111,8.133333333333333,244.8,236.66666666666669,3.322440087145969,3,26.702946362637586,0,0.8486105835583978,NA,0,31.466666666666665,31.466666666666665,0,3,0,0,NA,NA,0,0,0,NA,0,26.702946362637586,0,0.8486105835583978,NA,0,31.466666666666665,31.466666666666665,0,3,0,0,NA,NA,0,0,0,NA,0,421.47686484973445,68.08010306993037,1.721719219157412,8.37050447581111,8.133333333333333,244.8,236.66666666666669,3.322440087145969,3
sub-084,Ctrl,male,B5,T1,0.5743801652892562,0.5294117647058824,0.4481040350024308,21,973.8168335066197,553.0520054341503,3.5206682339357185,11.210513623665209,49.333333333333336,276.6,227.26666666666668,17.835623041696795,168.0247183802291,73.22215139312733,2.6090794779538675,9.152768924140917,8,64.4,56.400000000000006,12.422360248447204,6,370.4958379390495,231.5229533168931,4.150438811863886,12.315050708345378,18.8,89.26666666666667,70.46666666666667,21.0604929051531,16,415.9274762143204,232.34786035598344,3.452635386394469,10.92544797912148,21.266666666666666,120.46666666666667,99.2,17.6535694521306,18,284.50685457979574,199.61626225672353,4.778950524856591,11.560787389385533,17.266666666666666,59.53333333333333,42.266666666666666,29.003359462486,10,131.42062163452468,32.731598099259905,2.1567935716825715,8.182899524814976,4,60.93333333333333,56.93333333333333,6.564551422319475,28,56.71988321093291,26.20242316146299,3.403192992655975,8.734141053820995,3,16.666666666666668,13.666666666666668,18,7,313.77595472811663,205.3205301554301,4.321982847494719,12.994970263001907,15.8,72.6,56.8,21.76308539944904,9
sub-085,Alc,male,B5,T1,0.6425505824647456,0.4473684210526316,0.45504049824131143,24.5,856.1325561155285,497.864480013106,3.0966935957880217,10.372176666939708,48,276.46666666666664,228.46666666666664,17.361948396431156,170.26436542735212,105.00849182051445,3.5324557142604176,9.265455160633627,11.333333333333334,48.2,36.86666666666667,23.513139695712308,8,254.53898023559162,154.77576929307477,3.2745151831336825,10.798309485563356,14.333333333333334,77.73333333333333,63.4,18.43910806174957,21,378.70089054699355,204.0199900042484,2.71016858692982,11.168977554977104,18.266666666666666,139.73333333333332,121.46666666666665,13.072519083969466,17,272.58831657739654,176.43491874851222,3.09994294818874,11.762327916567482,15,87.93333333333334,72.93333333333334,17.058377558756632,7,106.11257396959698,27.58507125573618,2.048505288988359,8.444409568082506,3.2666666666666666,51.8,48.53333333333333,6.306306306306307,22,123.82551389632924,52.031743480073004,2.1472632467571544,8.76939496855163,5.933333333333334,57.666666666666664,51.733333333333334,10.289017341040463,17,130.71346633926237,102.74402581300177,6.5139601165745376,12.231431644404973,8.4,20.066666666666666,11.666666666666666,41.86046511627907,4
sub-086,Alc+Str,male,B5,T1,0.46226129130039406,0.4339622641509434,0.5518882222743313,16,863.3772401487455,425.0255177353731,3.127422990154838,10.266316853511428,41.4,276.06666666666666,234.66666666666666,14.996377686549142,146.71994431940774,88.51085167842702,3.532582929038709,8.677534478277158,10.2,41.53333333333333,31.333333333333332,24.558587479935795,6,369.2242427160726,196.0251563800907,3.121963720823613,11.137792976141515,17.6,118.26666666666667,100.66666666666666,14.881623449830892,30,327.77720538927866,138.90529411298107,3.2240380857961837,10.366066724849333,13.4,101.66666666666667,88.26666666666667,13.180327868852459,23,167.32128375799576,118.36287472258977,5.9193850386083415,11.027597023843768,10.733333333333333,28.266666666666666,17.53333333333333,37.971698113207545,5,160.4559216312829,20.542419390391302,2.1860479786278324,7.703407271396738,2.6666666666666665,73.4,70.73333333333333,3.6330608537693,28,57.9189136027647,4.700097441877862,1.8290183242978326,7.833495736463103,0.6,31.666666666666668,31.066666666666666,1.8947368421052628,22,311.3053291133079,191.32505893821283,3.5947497588141792,11.254415231659578,17,86.6,69.6,19.630484988452658,8
sub-087,Ctrl,male,B5,T1,0.5681036762761174,0.6428571428571429,0.3945195904333698,17,1053.2085223549368,584.9898041815463,3.8122895355511703,10.572104894847223,55.333333333333336,276.26666666666665,220.9333333333333,20.02895752895753,75.87876992667017,31.029986966263216,3.1441479251382667,7.757496741565804,4,24.133333333333333,20.133333333333333,16.574585635359114,12,460.7436257866292,281.2671155897608,4.232182723086001,11.073508487785858,25.4,108.86666666666666,83.46666666666667,23.33129210042866,15,516.364100894067,272.47067587795186,3.6058945593161096,10.53366014992082,25.866666666666667,143.2,117.33333333333331,18.063314711359403,27,373.83159924728164,232.9810125374332,4.075199119701471,11.571904596230125,20.133333333333333,91.73333333333333,71.6,21.947674418604652,7,142.53250164678525,39.48966334051868,2.76941389210075,6.887731977997444,5.733333333333333,51.46666666666667,45.733333333333334,11.139896373056994,34,36.30273282970877,8.897268653410984,2.568589587007696,6.35519189529356,1.4,14.133333333333333,12.733333333333333,9.90566037735849,7,424.44089295692044,272.36984693634986,4.480375365484734,11.348743622347909,24,94.73333333333333,70.73333333333333,25.33427163969036,8
sub-119,Str,female,B6,T1,0.7941478439425051,0.5,0.3529260780287474,16,550.9983349240451,203.084583094262,1.9720770756050294,9.795076355028714,20.733333333333334,279.4,258.66666666666663,7.420663326175138,72.50947911601682,47.790886705279064,4.421309702196147,10.24090429398837,4.666666666666667,16.4,11.73333333333333,28.455284552845534,4,171.53762411322978,88.60730028082004,3.2083096779282374,10.548488128669055,8.4,53.46666666666667,45.06666666666667,15.710723192019952,21,281.198770596427,44.10601787984399,1.3632778147855218,8.592081405164414,5.133333333333334,206.26666666666668,201.13333333333335,2.48868778280543,21,48.0127143734147,26.845581425929716,3.712323276294951,10.067093034723642,2.6666666666666665,12.933333333333334,10.266666666666667,20.618556701030926,4,233.18605622301226,17.260436453914277,1.206134773567305,6.997474238073356,2.466666666666667,193.33333333333334,190.86666666666667,1.2758620689655171,25,82.16502395738425,22.667559892443354,2.1930166536668394,8.500334959666256,2.6666666666666665,37.46666666666667,34.800000000000004,7.117437722419928,17,89.37260015584552,65.93974038837669,5.585787509740346,11.501117509600586,5.733333333333333,16,10.266666666666666,35.833333333333336,4
sub-123,Str,female,B6,T1,0.7267441860465116,0.5405405405405406,0.3663576367064739,13.5,837.8378127645751,363.94046251969684,3.000135400207359,9.836228716748563,37,279.26666666666665,242.26666666666665,13.248985438052042,60.890387050301904,20.731516836424223,2.81032555616778,7.404113155865794,2.8,21.666666666666668,18.866666666666667,12.92307692307692,5,274.5259038815779,152.22122923009687,3.9824840988623484,11.473962002268607,13.266666666666667,68.93333333333334,55.66666666666667,19.245647969052225,17,482.45550414434445,184.48598737307384,2.6315754771509696,9.255149868214406,19.933333333333334,183.33333333333334,163.4,10.872727272727273,20,358.8180197823592,163.40039813334937,2.7348934434631036,9.426946046154772,17.333333333333332,131.2,113.86666666666666,13.211382113821138,6,123.63748436198524,21.085589239724467,2.3715629992708167,8.109842015278641,2.6,52.13333333333333,49.53333333333333,4.9872122762148345,26,36.51658300144171,15.464460725067811,3.676166073970642,12.208784782948271,1.2666666666666666,9.933333333333334,8.666666666666668,12.751677852348992,10,238.0093208801362,136.75676850502904,4.034056286104003,11.396397375419088,12,59,47,20.33898305084746,7
sub-124,Alc,male,B6,T1,0.933664596273292,0.5909090909090909,0.23771315640880852,10.5,837.8863193469183,422.5585517773853,3.007488583441918,11.04247086526268,38.266666666666666,278.6,240.33333333333337,13.735343383584588,25.86306639005929,7.468963480954885,2.5191298431875935,7.468963480954885,1,10.266666666666667,9.266666666666667,9.74025974025974,4,119.7475362072692,90.50956920998111,6.727389674565686,12.121817304908184,7.466666666666667,17.8,10.333333333333334,41.94756554307116,9,692.2757167495898,324.5800190864493,2.7632080232154994,10.891946949209707,29.8,250.53333333333333,220.73333333333332,11.894624800425758,13,569.4941433960829,300.15674608841346,2.9899937525170612,11.144433641896539,26.933333333333334,190.46666666666667,163.53333333333333,14.140707035351769,13,122.7815733535069,24.423272998035795,2.044088346617762,8.519746394663649,2.8666666666666667,60.06666666666667,57.2,4.772475027746948,22,29.785617878063935,8.662155740496711,3.168682752985525,7.218463117080592,1.2,9.4,8.200000000000001,12.76595744680851,5,89.96191832920528,81.8474134694844,10.709752182048247,13.060757468534744,6.266666666666667,8.4,2.1333333333333337,74.60317460317461,4
sub-128,Str,male,B6,T1,0.5901247677196708,0.5277777777777778,0.44104872725127575,21.5,744.9895455603141,374.5882976721879,2.6644833532200076,11.104396176053,33.733333333333334,279.6,245.86666666666667,12.06485455412494,79.86618397086333,38.78923469328631,2.9434711537173217,8.081090561101314,4.8,27.133333333333333,22.333333333333332,17.69041769041769,4,336.8829163113913,203.49613525715742,3.2728262595018585,12.561489830688728,16.2,102.93333333333334,86.73333333333333,15.738341968911914,17,314.1792231908031,118.24170563448777,2.1199677678191846,10.372079441621734,11.4,148.2,136.79999999999998,7.6923076923076925,19,146.32121611813346,102.52563078547203,4.771344003852178,11.06391699123799,9.266666666666667,30.666666666666668,21.4,30.217391304347828,6,167.85800707266966,15.716074849015731,1.4281736279580517,7.366910085476124,2.1333333333333333,117.53333333333333,115.39999999999999,1.8150879183210438,25,66.81533617799492,29.48361480322875,2.2271778725998304,10.051232319282528,2.933333333333333,30,27.066666666666666,9.777777777777777,8,270.06758013339635,174.01252045392866,3.7029375703847767,13.11652164225593,13.266666666666667,72.93333333333334,59.66666666666667,18.190127970749543,9
sub-134,Str,male,B6,T1,0.4141054674862504,0.6041666666666666,0.49086393292354147,37,1092.2650620169516,656.7948890023599,3.906527403494104,13.295443097213763,49.4,279.6,230.20000000000002,17.668097281831187,238.7521614646102,138.75138164122748,3.559922884661186,14.062640031205488,9.866666666666667,67.06666666666666,57.199999999999996,14.711729622266404,14,483.2718255078473,309.8593413069838,4.002803634797189,13.356006090818267,23.2,120.73333333333333,97.53333333333333,19.215902816123688,19,345.22665837922113,194.09954169865426,4.045624902881498,12.4422783140163,15.6,85.33333333333333,69.73333333333333,18.28125,29,216.00068786298306,154.15783275781266,5.110426368998022,14.18630362801957,10.866666666666667,42.266666666666666,31.4,25.709779179810727,6,129.22597051623805,39.94170894084159,3.0006030305628033,8.438389212853858,4.733333333333333,43.06666666666667,38.333333333333336,10.990712074303405,35,104.79293598867007,42.00505318004585,2.1651433055510343,8.751052745842886,4.8,48.4,43.6,9.917355371900827,10,378.4788895191773,267.85428812693794,5.232427044043925,14.557298267768367,18.4,72.33333333333333,53.93333333333333,25.437788018433178,9
sub-137,Str,female,B7,T1,0.5163059163059163,0.5,0.49184704184704187,29,1231.1549976162698,789.2165642571719,4.45532568498047,11.767642608208327,67.06666666666666,276.3333333333333,209.26666666666665,24.270205066344992,133.11322322951978,84.76722956298867,4.050098069863685,10.011877507439609,8.466666666666667,32.86666666666667,24.4,25.760649087221093,10,512.5147471314866,342.5630736846913,4.586945827549105,12.322412722470911,27.8,111.73333333333333,83.93333333333334,24.880668257756565,33,520.0456593672121,318.6108926589845,4.360360475409827,12.510898926399914,25.466666666666665,119.26666666666667,93.8,21.3527110117384,33,278.4916411800218,244.10050371159468,10.163928510219776,14.529791887594921,16.8,27.4,10.599999999999998,61.31386861313869,11,241.55401818719025,74.5103889473898,2.629397875767673,8.59735257085267,8.666666666666666,91.86666666666666,83.19999999999999,9.433962264150944,44,135.45446399762994,78.74681652234014,3.840863818458316,9.681985637992641,8.133333333333333,35.266666666666666,27.133333333333333,23.062381852551983,22,377.06028313385673,263.8162571623512,4.931041191811552,13.414385957407687,19.666666666666668,76.46666666666667,56.8,25.719267654751526,11
sub-139,Alc+Str,female,B7,T1,0.2852545348156817,0.4,0.6573727325921591,28,1199.3718228676753,760.9503904677698,4.254097267206227,11.914672084568421,63.86666666666667,281.93333333333334,218.06666666666666,22.65310948214708,198.7587614000783,146.59283913841332,4.5309748039531526,13.326621739855756,11,43.86666666666667,32.86666666666667,25.07598784194529,8,630.9378457670588,378.35353771731695,3.873953207738797,11.305384593146922,33.46666666666667,162.86666666666667,129.4,20.54850593532542,36,286.39305057811055,162.8832196033246,4.4060469319709314,12.594063371391076,12.933333333333334,65,52.06666666666666,19.897435897435898,24,139.49640659077488,106.2197516905264,6.838059146606612,16.258125258754042,6.533333333333333,20.4,13.866666666666665,32.02614379084967,6,146.89664398733564,56.66346791279819,3.293646726173445,8.853666861374716,6.4,44.6,38.2,14.349775784753364,30,307.2680494490136,183.05338664120416,3.4943295994959844,11.634749150923993,15.733333333333333,87.93333333333334,72.2,17.8923426838514,28,323.6697963180452,195.30015107611283,4.319436783603806,11.01316641406651,17.733333333333334,74.93333333333334,57.2,23.665480427046262,10
sub-141,Alc+Str,female,B7,T1,0.5862989323843416,0.5081967213114754,0.4527521731520915,21.5,1200.2605224238066,694.1831510167968,4.3362013093345615,11.886697791383508,58.4,276.8,218.4,21.098265895953755,161.647896490358,99.68530755374796,3.7827120863578316,12.058706558921124,8.266666666666667,42.733333333333334,34.46666666666667,19.34477379095164,11,442.8596308346843,258.63595077297583,4.761931514351445,12.636935705519992,20.466666666666665,93,72.53333333333333,22.007168458781358,30,541.9283078631611,296.38782707000735,4.1117474041211,11.547577678052235,25.666666666666668,131.8,106.13333333333334,19.47395042994436,31,381.3217792483978,251.78562770227973,5.035058704864407,12.382899723062936,20.333333333333332,75.73333333333333,55.400000000000006,26.848591549295776,11,160.6065286147633,44.60219936772765,2.8645635305843635,8.362912381448934,5.333333333333333,56.06666666666667,50.733333333333334,9.512485136741972,38,143.35410420740283,78.33426693529039,4.283489169543909,14.329439073528729,5.466666666666667,33.46666666666667,28,16.334661354581673,22,299.5055266272815,180.30168383768546,5.030887905273485,12.020112255845698,15,59.53333333333333,44.53333333333333,25.195968645016798,8
sub-144,Str,female,B7,T1,0.5728842343617323,0.4936708860759494,0.4667224397811591,24,1300.4313109396767,806.2589569777504,4.649933173800989,10.984454454737744,73.4,279.6666666666667,206.26666666666668,26.24553039332539,146.4491345165391,74.9890456832858,4.053020327948499,8.52148246400975,8.8,36.13333333333333,27.333333333333332,24.354243542435427,7,491.312998457774,325.1822470059054,4.883827022443081,11.586065807811357,28.066666666666666,100.6,72.53333333333333,27.89927104042412,40,632.7284251078246,387.1492857381034,4.689192873822811,11.27619278848845,34.333333333333336,134.93333333333334,100.6,25.444664031620555,39,443.9042524051822,325.8022401622679,6.14825834356208,12.340993945540449,26.4,72.2,45.800000000000004,36.56509695290858,11,188.82417270264244,61.34704557583553,3.0099496180017393,7.732820870903638,7.933333333333334,62.733333333333334,54.8,12.646121147715197,50,112.90039567648904,50.605592881302684,2.9098040122806452,8.434265480217114,6,38.8,32.8,15.463917525773196,24,378.41260278128493,274.5766541246027,6.123181274778073,12.44305079114514,22.066666666666666,61.8,39.733333333333334,35.706580366774546,16
sub-145,Str,female,B7,T1,0.7135459253202507,0.4411764705882353,0.422638802045757,18,1347.9743868495077,850.9713212226769,4.853484350154252,12.053418147629987,70.6,277.73333333333335,207.13333333333335,25.420067210753714,116.03412633929842,70.72095814164655,4.987140100542912,11.285259277922322,6.266666666666667,23.266666666666666,17,26.93409742120344,10,476.8474378492213,360.42585944734213,6.805624707648259,12.933942324665388,27.866666666666667,70.06666666666666,42.199999999999996,39.77164605137964,38,681.6150883290068,357.6021870070614,3.9053576489438884,11.486151616929167,31.133333333333333,174.53333333333333,143.4,17.838044308632544,30,459.6094791081187,309.777268859253,5.258689692312571,12.39109075437012,25,87.4,62.400000000000006,28.604118993135007,14,222.005609220888,47.8249181478084,2.5478838089619895,7.797541002360065,6.133333333333334,87.13333333333334,81,7.03902065799541,44,211.3894218472939,142.27146761045807,5.365213752469388,10.16224768646129,14,39.4,25.4,35.53299492385787,28,265.4580160019274,218.1543918368841,8.656239652236764,15.732287872852218,13.866666666666667,30.666666666666668,16.8,45.21739130434783,10
sub-147,Ctrl,male,B7,T1,0.3128219029547303,0.5,0.5935890485226348,16,797.951655071049,452.2547272866419,2.903049921432388,10.906464484404548,41.46666666666667,274.8666666666667,233.4,15.086102352655834,73.66717182514826,45.490502139844025,3.634893346635605,10.18444077757702,4.466666666666667,20.266666666666666,15.799999999999999,22.039473684210527,4,442.3670099412491,251.00656064317093,2.617556271841711,11.106484984211104,22.6,169,146.4,13.372781065088757,20,244.30906959863225,127.79226679282932,3.1755944921832615,11.688317084709999,10.933333333333334,76.93333333333334,66,14.211438474870016,20,147.914012385786,111.83435959159745,5.464803413267956,12.33467201377913,9.066666666666666,27.066666666666666,18,33.497536945812804,6,96.39505721284624,15.957907201231873,1.9330559601506598,8.548878857802789,1.8666666666666667,49.86666666666667,48,3.7433155080213902,26,81.26083652533998,41.992388319337536,4.076630594916722,8.62857294232963,4.866666666666666,19.933333333333334,15.066666666666666,24.414715719063544,11,361.1061734159091,209.0141723238334,2.4224474960816798,11.7865134769079,17.733333333333334,149.06666666666666,131.33333333333331,11.89624329159213,9
sub-148,Str,male,B7,T1,0.6391841424877909,0.4444444444444444,0.45818570653388235,28,1094.7510339422463,673.0081092568302,3.925714919706836,11.670660854164685,57.666666666666664,278.8666666666667,221.20000000000002,20.6789385608415,146.12400235679868,89.96556358908546,4.482331360637996,9.850244188586,9.133333333333333,32.6,23.46666666666667,28.016359918200408,6,364.71903319568986,249.0520413755063,4.355720937846615,13.634235841724797,18.266666666666666,83.73333333333333,65.46666666666667,21.815286624203818,30,499.0965306988641,262.69359700759685,3.364695712576612,11.55543681851599,22.733333333333334,148.33333333333334,125.60000000000001,15.325842696629213,24,357.1194886205591,208.8428704185862,3.3818133392098395,12.38198836473831,16.866666666666667,105.6,88.73333333333332,15.972222222222223,11,141.97704207830506,53.85072658901065,3.3223956804595565,9.179101123126815,5.866666666666666,42.733333333333334,36.86666666666667,13.728549141965676,35,158.80079118504761,98.06811663015728,4.861248709746356,11.403269375599683,8.6,32.666666666666664,24.066666666666663,26.3265306122449,24,205.91824201064227,150.98392474534901,4.032341553733204,15.619026697794727,9.666666666666666,51.06666666666667,41.400000000000006,18.929503916449082,6
sub-151,Str,male,B7,T1,0.6222719641857862,0.5441176470588235,0.41680519437769514,30,1153.1867640522257,654.745681868165,4.18630238644322,12.095055699535068,54.13333333333333,275.46666666666664,221.33333333333331,19.651500484027107,112.24056499381993,54.59948365255021,3.4289378307684295,9.202160166160148,5.933333333333334,32.733333333333334,26.8,18.126272912423623,14,401.8716466007179,255.20796870874042,4.465240517785754,12.5101945445461,20.4,90,69.6,22.666666666666664,31,606.4013391113289,318.20880211031033,4.0899370893300055,12.694500084187913,25.066666666666666,148.26666666666668,123.20000000000002,16.90647482014388,37,334.8034296505234,276.62218028357705,7.267802380257383,14.407405223102971,19.2,46.06666666666667,26.86666666666667,41.67872648335745,17,271.59790946080545,41.586621826733285,2.6575137912016187,7.088628720465901,5.866666666666666,102.2,96.33333333333334,5.740378343118069,54,138.20523356972703,65.865732224237,3.69532710079484,11.100966105208483,5.933333333333334,37.4,31.466666666666665,15.864527629233512,21,263.6664130309909,189.34223648450342,5.012669449258381,13.088173028882725,14.466666666666667,52.6,38.13333333333333,27.50316856780735,10
