Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
29/06/2023,160,Alc+Str,female,84,35,17,0.215,H2O,24_hrs,124,96,Model,8
29/06/2023,161,Alc+Str,female,84,35,17,0.206,H2O,24_hrs,104,125,Model,8
29/06/2023,162,Alc+Str,female,84,35,17,0.268,H2O,24_hrs,125,104,Model,8
29/06/2023,164,Alc+Str,female,84,35,17,0.232,H2O,24_hrs,100,127,Model,8
29/06/2023,166,Alc+Str,female,84,35,17,0.22,H2O,24_hrs,126,101,Model,8
29/06/2023,167,Alc+Str,female,84,35,17,0.242,H2O,24_hrs,89,125,Model,8
29/06/2023,168,Alc+Str,male,84,35,17,0.409,H2O,24_hrs,121,84,Model,8
29/06/2023,169,Str,male,84,35,17,0.371,H2O,24_hrs,123,91,Model,8
29/06/2023,170,Alc+Str,male,84,35,17,0.342,H2O,24_hrs,76,122,Model,8
29/06/2023,172,Alc+Str,male,84,35,17,0.377,H2O,24_hrs,113,123,Model,8
29/06/2023,173,Alc+Str,male,84,35,17,0.362,H2O,24_hrs,73,124,Model,8
29/06/2023,174,Alc+Str,male,84,35,17,0.354,H2O,24_hrs,127,88,Model,8
29/06/2023,175,Str,male,84,35,17,0.326,H2O,24_hrs,126,101,Model,8
29/06/2023,176,Alc+Str,male,84,35,17,0.361,H2O,24_hrs,126,87,Model,8
29/06/2023,177,Alc+Str,male,84,35,17,0.307,H2O,24_hrs,110,127,Model,8
30/06/2023,156,Alc+Str,female,85,35,18,0.245,EtOH,start,120,128,Model,8
30/06/2023,157,Alc+Str,female,85,35,18,0.216,EtOH,start,122,128,Model,8
30/06/2023,158,Str,female,85,35,18,0.22,EtOH,start,125,126,Model,8
30/06/2023,159,Alc+Str,female,85,35,18,0.237,EtOH,start,124,124,Model,8
30/06/2023,160,Alc+Str,female,85,35,18,0.233,EtOH,start,121,128,Model,8
30/06/2023,161,Alc+Str,female,85,35,18,0.214,EtOH,start,122,122,Model,8
30/06/2023,162,Alc+Str,female,85,35,18,0.254,EtOH,start,123,125,Model,8
30/06/2023,164,Alc+Str,female,85,35,18,0.23,EtOH,start,121,124,Model,8
30/06/2023,166,Alc+Str,female,85,35,18,0.215,EtOH,start,122,121,Model,8
30/06/2023,167,Alc+Str,female,85,35,18,0.244,EtOH,start,123,120,Model,8
30/06/2023,168,Alc+Str,male,85,35,18,0.418,EtOH,start,123,126,Model,8
30/06/2023,169,Str,male,85,35,18,0.379,EtOH,start,125,124,Model,8
30/06/2023,170,Alc+Str,male,85,35,18,0.357,EtOH,start,122,125,Model,8
30/06/2023,172,Alc+Str,male,85,35,18,0.372,EtOH,start,122,124,Model,8
30/06/2023,173,Alc+Str,male,85,35,18,0.383,EtOH,start,123,126,Model,8
30/06/2023,174,Alc+Str,male,85,35,18,0.358,EtOH,start,121,124,Model,8
30/06/2023,175,Str,male,85,35,18,0.321,EtOH,start,125,125,Model,8
30/06/2023,176,Alc+Str,male,85,35,18,0.358,EtOH,start,121,126,Model,8
30/06/2023,177,Alc+Str,male,85,35,18,0.314,EtOH,start,123,123,Model,8
30/06/2023,156,Alc+Str,female,85,35,18,0.245,EtOH,30_mins,118,127,Model,8
30/06/2023,157,Alc+Str,female,85,35,18,0.216,EtOH,30_mins,122,128,Model,8
30/06/2023,158,Str,female,85,35,18,0.22,EtOH,30_mins,124,126,Model,8
30/06/2023,159,Alc+Str,female,85,35,18,0.237,EtOH,30_mins,122,124,Model,8
30/06/2023,160,Alc+Str,female,85,35,18,0.233,EtOH,30_mins,123,128,Model,8
30/06/2023,161,Alc+Str,female,85,35,18,0.214,EtOH,30_mins,123,121,Model,8
30/06/2023,162,Alc+Str,female,85,35,18,0.254,EtOH,30_mins,121,125,Model,8
30/06/2023,164,Alc+Str,female,85,35,18,0.23,EtOH,30_mins,122,122,Model,8
30/06/2023,166,Alc+Str,female,85,35,18,0.215,EtOH,30_mins,122,119,Model,8
30/06/2023,167,Alc+Str,female,85,35,18,0.244,EtOH,30_mins,123,115,Model,8
30/06/2023,168,Alc+Str,male,85,35,18,0.418,EtOH,30_mins,121,118,Model,8
30/06/2023,169,Str,male,85,35,18,0.379,EtOH,30_mins,121,125,Model,8
30/06/2023,170,Alc+Str,male,85,35,18,0.357,EtOH,30_mins,119,124,Model,8
30/06/2023,172,Alc+Str,male,85,35,18,0.372,EtOH,30_mins,120,119,Model,8
30/06/2023,173,Alc+Str,male,85,35,18,0.383,EtOH,30_mins,121,123,Model,8
30/06/2023,174,Alc+Str,male,85,35,18,0.358,EtOH,30_mins,119,122,Model,8
30/06/2023,175,Str,male,85,35,18,0.321,EtOH,30_mins,120,123,Model,8
30/06/2023,176,Alc+Str,male,85,35,18,0.358,EtOH,30_mins,120,124,Model,8
30/06/2023,177,Alc+Str,male,85,35,18,0.314,EtOH,30_mins,123,116,Model,8
30/06/2023,156,Alc+Str,female,85,36,18,0.245,EtOH,24_hrs,106,126,Model,8
30/06/2023,157,Alc+Str,female,85,36,18,0.216,EtOH,24_hrs,122,105,Model,8
30/06/2023,158,Str,female,85,36,18,0.22,EtOH,24_hrs,111,124,Model,8
30/06/2023,159,Alc+Str,female,85,36,18,0.237,EtOH,24_hrs,115,100,Model,8
30/06/2023,160,Alc+Str,female,85,36,18,0.233,EtOH,24_hrs,115,115,Model,8
30/06/2023,161,Alc+Str,female,85,36,18,0.214,EtOH,24_hrs,121,104,Model,8
30/06/2023,162,Alc+Str,female,85,36,18,0.254,EtOH,24_hrs,103,124,Model,8
30/06/2023,164,Alc+Str,female,85,36,18,0.23,EtOH,24_hrs,119,95,Model,8
30/06/2023,166,Alc+Str,female,85,36,18,0.215,EtOH,24_hrs,120,87,Model,8
30/06/2023,167,Alc+Str,female,85,36,18,0.244,EtOH,24_hrs,123,89,Model,8
30/06/2023,168,Alc+Str,male,85,36,18,0.418,EtOH,24_hrs,118,81,Model,8
30/06/2023,169,Str,male,85,36,18,0.379,EtOH,24_hrs,81,123,Model,8
30/06/2023,170,Alc+Str,male,85,36,18,0.357,EtOH,24_hrs,117,83,Model,8
30/06/2023,172,Alc+Str,male,85,36,18,0.372,EtOH,24_hrs,119,83,Model,8
30/06/2023,173,Alc+Str,male,85,36,18,0.383,EtOH,24_hrs,107,89,Model,8
30/06/2023,174,Alc+Str,male,85,36,18,0.358,EtOH,24_hrs,107,105,Model,8
30/06/2023,175,Str,male,85,36,18,0.321,EtOH,24_hrs,86,120,Model,8
30/06/2023,176,Alc+Str,male,85,36,18,0.358,EtOH,24_hrs,120,84,Model,8
30/06/2023,177,Alc+Str,male,85,36,18,0.314,EtOH,24_hrs,122,85,Model,8
1/7/2023,156,Alc+Str,female,86,36,18,0.232,H2O,start,126,126,Model,8
1/7/2023,157,Alc+Str,female,86,36,18,0.23,H2O,start,127,128,Model,8
1/7/2023,158,Str,female,86,36,18,0.221,H2O,start,125,127,Model,8
1/7/2023,159,Alc+Str,female,86,36,18,0.244,H2O,start,127,128,Model,8
1/7/2023,160,Alc+Str,female,86,36,18,0.217,H2O,start,127,127,Model,8
1/7/2023,161,Alc+Str,female,86,36,18,0.212,H2O,start,127,127,Model,8
1/7/2023,162,Alc+Str,female,86,36,18,0.28,H2O,start,126,126,Model,8
1/7/2023,164,Alc+Str,female,86,36,18,0.243,H2O,start,126,128,Model,8
1/7/2023,166,Alc+Str,female,86,36,18,0.22,H2O,start,126,126,Model,8
1/7/2023,167,Alc+Str,female,86,36,18,0.241,H2O,start,123,127,Model,8
1/7/2023,168,Alc+Str,male,86,36,18,0.428,H2O,start,128,127,Model,8
1/7/2023,169,Str,male,86,36,18,0.376,H2O,start,127,127,Model,8
1/7/2023,170,Alc+Str,male,86,36,18,0.372,H2O,start,127,127,Model,8
1/7/2023,172,Alc+Str,male,86,36,18,0.383,H2O,start,129,127,Model,8
1/7/2023,173,Alc+Str,male,86,36,18,0.384,H2O,start,128,129,Model,8
1/7/2023,174,Alc+Str,male,86,36,18,0.371,H2O,start,127,127,Model,8
1/7/2023,175,Str,male,86,36,18,0.323,H2O,start,127,128,Model,8
1/7/2023,176,Alc+Str,male,86,36,18,0.365,H2O,start,127,126,Model,8
1/7/2023,177,Alc+Str,male,86,36,18,0.328,H2O,start,126,129,Model,8
1/7/2023,156,Alc+Str,female,86,37,18,0.232,H2O,24_hrs,64,122,Model,8
1/7/2023,157,Alc+Str,female,86,37,18,0.23,H2O,24_hrs,69,125,Model,8
1/7/2023,158,Str,female,86,37,18,0.221,H2O,24_hrs,67,125,Model,8
1/7/2023,159,Alc+Str,female,86,37,18,0.244,H2O,24_hrs,125,66,Model,8
1/7/2023,160,Alc+Str,female,86,37,18,0.217,H2O,24_hrs,116,96,Model,8
1/7/2023,161,Alc+Str,female,86,37,18,0.212,H2O,24_hrs,80,120,Model,8
1/7/2023,162,Alc+Str,female,86,37,18,0.28,H2O,24_hrs,37,124,Model,8
1/7/2023,164,Alc+Str,female,86,37,18,0.243,H2O,24_hrs,118,57,Model,8
1/7/2023,166,Alc+Str,female,86,37,18,0.22,H2O,24_hrs,126,43,Model,8
1/7/2023,167,Alc+Str,female,86,37,18,0.241,H2O,24_hrs,121,40,Model,8
1/7/2023,168,Alc+Str,male,86,37,18,0.428,H2O,24_hrs,33,125,Model,8
1/7/2023,169,Str,male,86,37,18,0.376,H2O,24_hrs,29,125,Model,8
1/7/2023,170,Alc+Str,male,86,37,18,0.372,H2O,24_hrs,125,33,Model,8
1/7/2023,172,Alc+Str,male,86,37,18,0.383,H2O,24_hrs,46,121,Model,8
1/7/2023,173,Alc+Str,male,86,37,18,0.384,H2O,24_hrs,29,100,Model,8
1/7/2023,174,Alc+Str,male,86,37,18,0.371,H2O,24_hrs,119,55,Model,8
1/7/2023,175,Str,male,86,37,18,0.323,H2O,24_hrs,118,49,Model,8
1/7/2023,176,Alc+Str,male,86,37,18,0.365,H2O,24_hrs,31,109,Model,8
1/7/2023,177,Alc+Str,male,86,37,18,0.328,H2O,24_hrs,124,57,Model,8
2/7/2023,156,Alc+Str,female,88,37,19,0.233,EtOH,start,119,126,Model,8
2/7/2023,157,Alc+Str,female,88,37,19,0.231,EtOH,start,123,126,Model,8
2/7/2023,158,Str,female,88,37,19,0.226,EtOH,start,126,126,Model,8
2/7/2023,159,Alc+Str,female,88,37,19,0.246,EtOH,start,125,127,Model,8
2/7/2023,160,Alc+Str,female,88,37,19,0.227,EtOH,start,121,125,Model,8
2/7/2023,161,Alc+Str,female,88,37,19,0.213,EtOH,start,119,125,Model,8
2/7/2023,162,Alc+Str,female,88,37,19,0.27,EtOH,start,121,125,Model,8
2/7/2023,164,Alc+Str,female,88,37,19,0.238,EtOH,start,120,126,Model,8
2/7/2023,166,Alc+Str,female,88,37,19,0.226,EtOH,start,121,125,Model,8
2/7/2023,167,Alc+Str,female,88,37,19,0.239,EtOH,start,125,126,Model,8
2/7/2023,168,Alc+Str,male,88,37,19,0.435,EtOH,start,121,126,Model,8
2/7/2023,169,Str,male,88,37,19,0.38,EtOH,start,125,126,Model,8
2/7/2023,170,Alc+Str,male,88,37,19,0.37,EtOH,start,122,125,Model,8
2/7/2023,172,Alc+Str,male,88,37,19,0.38,EtOH,start,123,127,Model,8
2/7/2023,173,Alc+Str,male,88,37,19,0.385,EtOH,start,122,127,Model,8
2/7/2023,174,Alc+Str,male,88,37,19,0.377,EtOH,start,121,126,Model,8
2/7/2023,175,Str,male,88,37,19,0.319,EtOH,start,125,126,Model,8
2/7/2023,176,Alc+Str,male,88,37,19,0.327,EtOH,start,122,125,Model,8
2/7/2023,177,Alc+Str,male,88,37,19,0.382,EtOH,start,124,127,Model,8
2/7/2023,156,Alc+Str,female,88,37,19,0.233,EtOH,30_mins,120,125,Model,8
2/7/2023,157,Alc+Str,female,88,37,19,0.231,EtOH,30_mins,121,125,Model,8
2/7/2023,158,Str,female,88,37,19,0.226,EtOH,30_mins,125,126,Model,8
2/7/2023,159,Alc+Str,female,88,37,19,0.246,EtOH,30_mins,123,125,Model,8
2/7/2023,160,Alc+Str,female,88,37,19,0.227,EtOH,30_mins,120,125,Model,8
2/7/2023,161,Alc+Str,female,88,37,19,0.213,EtOH,30_mins,120,126,Model,8
2/7/2023,162,Alc+Str,female,88,37,19,0.27,EtOH,30_mins,120,124,Model,8
2/7/2023,164,Alc+Str,female,88,37,19,0.238,EtOH,30_mins,118,125,Model,8
2/7/2023,166,Alc+Str,female,88,37,19,0.226,EtOH,30_mins,119,120,Model,8
2/7/2023,167,Alc+Str,female,88,37,19,0.239,EtOH,30_mins,125,118,Model,8
2/7/2023,168,Alc+Str,male,88,37,19,0.435,EtOH,30_mins,118,118,Model,8
2/7/2023,169,Str,male,88,37,19,0.38,EtOH,30_mins,114,114,Model,8
2/7/2023,170,Alc+Str,male,88,37,19,0.37,EtOH,30_mins,119,124,Model,8
2/7/2023,172,Alc+Str,male,88,37,19,0.38,EtOH,30_mins,125,125,Model,8
2/7/2023,173,Alc+Str,male,88,37,19,0.385,EtOH,30_mins,121,121,Model,8
2/7/2023,174,Alc+Str,male,88,37,19,0.377,EtOH,30_mins,117,117,Model,8
2/7/2023,175,Str,male,88,37,19,0.319,EtOH,30_mins,125,125,Model,8
2/7/2023,176,Alc+Str,male,88,37,19,0.327,EtOH,30_mins,116,116,Model,8
2/7/2023,177,Alc+Str,male,88,37,19,0.382,EtOH,30_mins,125,125,Model,8
2/7/2023,156,Alc+Str,female,88,38,19,0.233,EtOH,24_hrs,64,122,Model,8
2/7/2023,157,Alc+Str,female,88,38,19,0.231,EtOH,24_hrs,69,125,Model,8
2/7/2023,158,Str,female,88,38,19,0.226,EtOH,24_hrs,67,125,Model,8
2/7/2023,159,Alc+Str,female,88,38,19,0.246,EtOH,24_hrs,123,66,Model,8
2/7/2023,160,Alc+Str,female,88,38,19,0.227,EtOH,24_hrs,116,96,Model,8
2/7/2023,161,Alc+Str,female,88,38,19,0.213,EtOH,24_hrs,80,120,Model,8
2/7/2023,162,Alc+Str,female,88,38,19,0.27,EtOH,24_hrs,37,124,Model,8
2/7/2023,164,Alc+Str,female,88,38,19,0.238,EtOH,24_hrs,118,57,Model,8
2/7/2023,166,Alc+Str,female,88,38,19,0.226,EtOH,24_hrs,116,43,Model,8
2/7/2023,167,Alc+Str,female,88,38,19,0.239,EtOH,24_hrs,121,40,Model,8
2/7/2023,168,Alc+Str,male,88,38,19,0.435,EtOH,24_hrs,33,125,Model,8
2/7/2023,169,Str,male,88,38,19,0.38,EtOH,24_hrs,29,125,Model,8
2/7/2023,170,Alc+Str,male,88,38,19,0.37,EtOH,24_hrs,119,33,Model,8
2/7/2023,172,Alc+Str,male,88,38,19,0.38,EtOH,24_hrs,46,121,Model,8
2/7/2023,173,Alc+Str,male,88,38,19,0.385,EtOH,24_hrs,29,100,Model,8
2/7/2023,174,Alc+Str,male,88,38,19,0.377,EtOH,24_hrs,119,55,Model,8
2/7/2023,175,Str,male,88,38,19,0.319,EtOH,24_hrs,118,49,Model,8
2/7/2023,176,Alc+Str,male,88,38,19,0.327,EtOH,24_hrs,31,109,Model,8
2/7/2023,177,Alc+Str,male,88,38,19,0.382,EtOH,24_hrs,124,57,Model,8
3/7/2023,156,Alc+Str,female,89,38,19,0.232,H2O,start,126,126,Model,8
3/7/2023,157,Alc+Str,female,89,38,19,0.214,H2O,start,126,125,Model,8
3/7/2023,158,Str,female,89,38,19,0.224,H2O,start,126,128,Model,8
3/7/2023,159,Alc+Str,female,89,38,19,0.243,H2O,start,124,126,Model,8
3/7/2023,160,Alc+Str,female,89,38,19,0.217,H2O,start,128,125,Model,8
3/7/2023,161,Alc+Str,female,89,38,19,0.214,H2O,start,126,125,Model,8
3/7/2023,162,Alc+Str,female,89,38,19,0.264,H2O,start,124,126,Model,8
3/7/2023,164,Alc+Str,female,89,38,19,0.24,H2O,start,126,125,Model,8
3/7/2023,166,Alc+Str,female,89,38,19,0.224,H2O,start,126,123,Model,8
3/7/2023,167,Alc+Str,female,89,38,19,0.232,H2O,start,126,128,Model,8
3/7/2023,168,Alc+Str,male,89,38,19,0.434,H2O,start,128,127,Model,8
3/7/2023,169,Str,male,89,38,19,0.38,H2O,start,127,123,Model,8
3/7/2023,170,Alc+Str,male,89,38,19,0.358,H2O,start,127,125,Model,8
3/7/2023,172,Alc+Str,male,89,38,19,0.374,H2O,start,125,127,Model,8
3/7/2023,173,Alc+Str,male,89,38,19,0.389,H2O,start,126,125,Model,8
3/7/2023,174,Alc+Str,male,89,38,19,0.371,H2O,start,127,125,Model,8
3/7/2023,175,Str,male,89,38,19,0.323,H2O,start,126,125,Model,8
3/7/2023,176,Alc+Str,male,89,38,19,0.367,H2O,start,127,126,Model,8
3/7/2023,177,Alc+Str,male,89,38,19,0.337,H2O,start,126,125,Model,8
3/7/2023,156,Alc+Str,female,89,39,19,0.232,H2O,24_hrs,107,120,Model,8
3/7/2023,157,Alc+Str,female,89,39,19,0.214,H2O,24_hrs,92,123,Model,8
3/7/2023,158,Str,female,89,39,19,0.224,H2O,24_hrs,104,112,Model,8
3/7/2023,159,Alc+Str,female,89,39,19,0.243,H2O,24_hrs,97,116,Model,8
3/7/2023,160,Alc+Str,female,89,39,19,0.217,H2O,24_hrs,120,30,Model,8
3/7/2023,161,Alc+Str,female,89,39,19,0.214,H2O,24_hrs,107,116,Model,8
3/7/2023,162,Alc+Str,female,89,39,19,0.264,H2O,24_hrs,91,124,Model,8
3/7/2023,164,Alc+Str,female,89,39,19,0.24,H2O,24_hrs,123,88,Model,8
3/7/2023,166,Alc+Str,female,89,39,19,0.224,H2O,24_hrs,107,106,Model,8
3/7/2023,167,Alc+Str,female,89,39,19,0.232,H2O,24_hrs,126,83,Model,8
3/7/2023,168,Alc+Str,male,89,39,19,0.434,H2O,24_hrs,119,94,Model,8
3/7/2023,169,Str,male,89,39,19,0.38,H2O,24_hrs,126,90,Model,8
3/7/2023,170,Alc+Str,male,89,39,19,0.358,H2O,24_hrs,99,105,Model,8
3/7/2023,172,Alc+Str,male,89,39,19,0.374,H2O,24_hrs,123,93,Model,8
3/7/2023,173,Alc+Str,male,89,39,19,0.389,H2O,24_hrs,96,122,Model,8
3/7/2023,174,Alc+Str,male,89,39,19,0.371,H2O,24_hrs,125,91,Model,8
3/7/2023,175,Str,male,89,39,19,0.323,H2O,24_hrs,124,120,Model,8
3/7/2023,176,Alc+Str,male,89,39,19,0.367,H2O,24_hrs,100,121,Model,8
3/7/2023,177,Alc+Str,male,89,39,19,0.337,H2O,24_hrs,124,116,Model,8
5/7/2023,156,Alc+Str,female,90,39,20,0.23,EtOH,start,120,123,Model,8
5/7/2023,157,Alc+Str,female,90,39,20,0.222,EtOH,start,119,122,Model,8
5/7/2023,158,Str,female,90,39,20,0.226,EtOH,start,122,121,Model,8
5/7/2023,159,Alc+Str,female,90,39,20,0.25,EtOH,start,123,122,Model,8
5/7/2023,160,Alc+Str,female,90,39,20,0.219,EtOH,start,121,123,Model,8
5/7/2023,161,Alc+Str,female,90,39,20,0.219,EtOH,start,121,123,Model,8
5/7/2023,162,Alc+Str,female,90,39,20,0.27,EtOH,start,121,122,Model,8
5/7/2023,164,Alc+Str,female,90,39,20,0.248,EtOH,start,120,122,Model,8
5/7/2023,166,Alc+Str,female,90,39,20,0.225,EtOH,start,120,122,Model,8
5/7/2023,167,Alc+Str,female,90,39,20,0.245,EtOH,start,121,122,Model,8
5/7/2023,168,Alc+Str,male,90,39,20,0.435,EtOH,start,119,122,Model,8
5/7/2023,169,Str,male,90,39,20,0.39,EtOH,start,122,122,Model,8
5/7/2023,170,Alc+Str,male,90,39,20,0.386,EtOH,start,119,122,Model,8
5/7/2023,172,Alc+Str,male,90,39,20,0.392,EtOH,start,119,122,Model,8
5/7/2023,173,Alc+Str,male,90,39,20,0.397,EtOH,start,118,122,Model,8
5/7/2023,174,Alc+Str,male,90,39,20,0.38,EtOH,start,120,121,Model,8
5/7/2023,175,Str,male,90,39,20,0.327,EtOH,start,122,121,Model,8
5/7/2023,176,Alc+Str,male,90,39,20,0.381,EtOH,start,118,122,Model,8
5/7/2023,177,Alc+Str,male,90,39,20,0.333,EtOH,start,119,122,Model,8
5/7/2023,156,Alc+Str,female,90,39,20,0.23,EtOH,30_mins,119,123,Model,8
5/7/2023,157,Alc+Str,female,90,39,20,0.222,EtOH,30_mins,120,122,Model,8
5/7/2023,158,Str,female,90,39,20,0.226,EtOH,30_mins,122,121,Model,8
5/7/2023,159,Alc+Str,female,90,39,20,0.25,EtOH,30_mins,115,122,Model,8
5/7/2023,160,Alc+Str,female,90,39,20,0.219,EtOH,30_mins,120,123,Model,8
5/7/2023,161,Alc+Str,female,90,39,20,0.219,EtOH,30_mins,119,123,Model,8
5/7/2023,162,Alc+Str,female,90,39,20,0.27,EtOH,30_mins,121,122,Model,8
5/7/2023,164,Alc+Str,female,90,39,20,0.248,EtOH,30_mins,120,116,Model,8
5/7/2023,166,Alc+Str,female,90,39,20,0.225,EtOH,30_mins,120,121,Model,8
5/7/2023,167,Alc+Str,female,90,39,20,0.245,EtOH,30_mins,120,123,Model,8
5/7/2023,168,Alc+Str,male,90,39,20,0.435,EtOH,30_mins,118,121,Model,8
5/7/2023,169,Str,male,90,39,20,0.39,EtOH,30_mins,121,112,Model,8
5/7/2023,170,Alc+Str,male,90,39,20,0.386,EtOH,30_mins,118,115,Model,8
5/7/2023,172,Alc+Str,male,90,39,20,0.392,EtOH,30_mins,118,113,Model,8
5/7/2023,173,Alc+Str,male,90,39,20,0.397,EtOH,30_mins,117,109,Model,8
5/7/2023,174,Alc+Str,male,90,39,20,0.38,EtOH,30_mins,118,121,Model,8
5/7/2023,175,Str,male,90,39,20,0.327,EtOH,30_mins,105,121,Model,8
5/7/2023,176,Alc+Str,male,90,39,20,0.381,EtOH,30_mins,117,108,Model,8
5/7/2023,177,Alc+Str,male,90,39,20,0.333,EtOH,30_mins,118,109,Model,8
5/7/2023,156,Alc+Str,female,90,40,20,0.23,EtOH,24_hrs,114,101,Model,8
5/7/2023,157,Alc+Str,female,90,40,20,0.222,EtOH,24_hrs,112,103,Model,8
5/7/2023,158,Str,female,90,40,20,0.226,EtOH,24_hrs,121,87,Model,8
5/7/2023,159,Alc+Str,female,90,40,20,0.25,EtOH,24_hrs,109,32,Model,8
5/7/2023,160,Alc+Str,female,90,40,20,0.219,EtOH,24_hrs,102,122,Model,8
5/7/2023,161,Alc+Str,female,90,40,20,0.219,EtOH,24_hrs,104,122,Model,8
5/7/2023,162,Alc+Str,female,90,40,20,0.27,EtOH,24_hrs,115,121,Model,8
5/7/2023,164,Alc+Str,female,90,40,20,0.248,EtOH,24_hrs,118,88,Model,8
5/7/2023,166,Alc+Str,female,90,40,20,0.225,EtOH,24_hrs,115,121,Model,8
5/7/2023,167,Alc+Str,female,90,40,20,0.245,EtOH,24_hrs,105,121,Model,8
5/7/2023,168,Alc+Str,male,90,40,20,0.435,EtOH,24_hrs,109,103,Model,8
5/7/2023,169,Str,male,90,40,20,0.39,EtOH,24_hrs,120,67,Model,8
5/7/2023,170,Alc+Str,male,90,40,20,0.386,EtOH,24_hrs,116,67,Model,8
5/7/2023,172,Alc+Str,male,90,40,20,0.392,EtOH,24_hrs,118,66,Model,8
5/7/2023,173,Alc+Str,male,90,40,20,0.397,EtOH,24_hrs,117,44,Model,8
5/7/2023,174,Alc+Str,male,90,40,20,0.38,EtOH,24_hrs,106,100,Model,8
5/7/2023,175,Str,male,90,40,20,0.327,EtOH,24_hrs,65,120,Model,8
5/7/2023,176,Alc+Str,male,90,40,20,0.381,EtOH,24_hrs,115,61,Model,8
5/7/2023,177,Alc+Str,male,90,40,20,0.333,EtOH,24_hrs,118,66,Model,8
24/07/2023,156,Alc+Str,female,108,1,1,0.255,EtOH,start,111,124,Relapse,8
24/07/2023,157,Alc+Str,female,108,1,1,0.259,EtOH,start,120,125,Relapse,8
24/07/2023,158,Str,female,108,1,1,0.28,EtOH,start,123,124,Relapse,8
24/07/2023,159,Alc+Str,female,108,1,1,0.25,EtOH,start,120,126,Relapse,8
24/07/2023,160,Alc+Str,female,108,1,1,0.24,EtOH,start,120,126,Relapse,8
24/07/2023,161,Alc+Str,female,108,1,1,0.264,EtOH,start,121,127,Relapse,8
24/07/2023,162,Alc+Str,female,108,1,1,0.304,EtOH,start,121,125,Relapse,8
24/07/2023,164,Alc+Str,female,108,1,1,0.269,EtOH,start,120,125,Relapse,8
24/07/2023,166,Alc+Str,female,108,1,1,0.26,EtOH,start,119,124,Relapse,8
24/07/2023,167,Alc+Str,female,108,1,1,0.265,EtOH,start,120,125,Relapse,8
24/07/2023,168,Alc+Str,male,108,1,1,0.479,EtOH,start,119,125,Relapse,8
24/07/2023,169,Str,male,108,1,1,0.431,EtOH,start,125,125,Relapse,8
24/07/2023,170,Alc+Str,male,108,1,1,0.45,EtOH,start,121,124,Relapse,8
24/07/2023,172,Alc+Str,male,108,1,1,0.46,EtOH,start,120,126,Relapse,8
24/07/2023,173,Alc+Str,male,108,1,1,0.445,EtOH,start,124,124,Relapse,8
24/07/2023,174,Alc+Str,male,108,1,1,0.411,EtOH,start,120,125,Relapse,8
24/07/2023,175,Str,male,108,1,1,0.371,EtOH,start,126,122,Relapse,8
24/07/2023,176,Alc+Str,male,108,1,1,0.44,EtOH,start,120,122,Relapse,8
24/07/2023,177,Alc+Str,male,108,1,1,0.367,EtOH,start,125,123,Relapse,8
24/07/2023,156,Alc+Str,female,108,1,1,0.255,EtOH,30_mins,110,123,Relapse,8
24/07/2023,157,Alc+Str,female,108,1,1,0.259,EtOH,30_mins,120,123,Relapse,8
24/07/2023,158,Str,female,108,1,1,0.28,EtOH,30_mins,123,123,Relapse,8
24/07/2023,159,Alc+Str,female,108,1,1,0.25,EtOH,30_mins,119,125,Relapse,8
24/07/2023,160,Alc+Str,female,108,1,1,0.24,EtOH,30_mins,118,124,Relapse,8
24/07/2023,161,Alc+Str,female,108,1,1,0.264,EtOH,30_mins,120,125,Relapse,8
24/07/2023,162,Alc+Str,female,108,1,1,0.304,EtOH,30_mins,120,124,Relapse,8
24/07/2023,164,Alc+Str,female,108,1,1,0.269,EtOH,30_mins,119,123,Relapse,8
24/07/2023,166,Alc+Str,female,108,1,1,0.26,EtOH,30_mins,126,116,Relapse,8
24/07/2023,167,Alc+Str,female,108,1,1,0.265,EtOH,30_mins,119,114,Relapse,8
24/07/2023,168,Alc+Str,male,108,1,1,0.479,EtOH,30_mins,116,123,Relapse,8
24/07/2023,169,Str,male,108,1,1,0.431,EtOH,30_mins,124,112,Relapse,8
24/07/2023,170,Alc+Str,male,108,1,1,0.45,EtOH,30_mins,121,112,Relapse,8
24/07/2023,172,Alc+Str,male,108,1,1,0.46,EtOH,30_mins,103,123,Relapse,8
24/07/2023,173,Alc+Str,male,108,1,1,0.445,EtOH,30_mins,120,112,Relapse,8
24/07/2023,174,Alc+Str,male,108,1,1,0.411,EtOH,30_mins,118,124,Relapse,8
24/07/2023,175,Str,male,108,1,1,0.371,EtOH,30_mins,119,121,Relapse,8
24/07/2023,176,Alc+Str,male,108,1,1,0.44,EtOH,30_mins,115,113,Relapse,8
24/07/2023,177,Alc+Str,male,108,1,1,0.367,EtOH,30_mins,122,124,Relapse,8
24/07/2023,156,Alc+Str,female,108,1,1,0.255,EtOH,24_hrs,102,75,Relapse,8
24/07/2023,157,Alc+Str,female,108,1,1,0.259,EtOH,24_hrs,114,115,Relapse,8
24/07/2023,158,Str,female,108,1,1,0.28,EtOH,24_hrs,94,123,Relapse,8
24/07/2023,159,Alc+Str,female,108,1,1,0.25,EtOH,24_hrs,117,106,Relapse,8
24/07/2023,160,Alc+Str,female,108,1,1,0.24,EtOH,24_hrs,112,113,Relapse,8
