RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
24,Alc,female,58,11,6,0.203,EtOH,start,122,122,Model,2
25,Alc,male,58,11,6,0.29,EtOH,start,120,122,Model,2
26,Alc,male,58,11,6,0.33,EtOH,start,123,123,Model,2
28,Ctrl,male,58,11,6,0.295,EtOH,start,122,122,Model,2
29,Alc,male,58,11,6,0.275,EtOH,start,121,123,Model,2
30,Alc,male,58,11,6,0.29,EtOH,start,119,122,Model,2
31,Ctrl,male,58,11,6,0.277,EtOH,start,123,121,Model,2
32,Alc,male,58,11,6,0.283,EtOH,start,120,122,Model,2
17,Alc,female,58,11,6,0.207,EtOH,30_mins,120,120,Model,2
18,Alc,female,58,11,6,0.186,EtOH,30_mins,120,122,Model,2
19,Alc,female,58,11,6,0.199,EtOH,30_mins,120,119,Model,2
20,Alc,female,58,11,6,0.227,EtOH,30_mins,120,121,Model,2
21,Ctrl,female,58,11,6,0.223,EtOH,30_mins,123,121,Model,2
22,Alc,female,58,11,6,0.181,EtOH,30_mins,119,123,Model,2
23,Ctrl,female,58,11,6,0.191,EtOH,30_mins,123,120,Model,2
24,Alc,female,58,11,6,0.203,EtOH,30_mins,122,118,Model,2
25,Alc,male,58,11,6,0.29,EtOH,30_mins,119,120,Model,2
26,Alc,male,58,11,6,0.33,EtOH,30_mins,122,117,Model,2
28,Ctrl,male,58,11,6,0.295,EtOH,30_mins,122,117,Model,2
29,Alc,male,58,11,6,0.275,EtOH,30_mins,121,123,Model,2
30,Alc,male,58,11,6,0.29,EtOH,30_mins,119,118,Model,2
31,Ctrl,male,58,11,6,0.277,EtOH,30_mins,121,118,Model,2
32,Alc,male,58,11,6,0.283,EtOH,30_mins,120,121,Model,2
17,Alc,female,58,12,6,0.207,EtOH,24_hrs,118,91,Model,2
18,Alc,female,58,12,6,0.186,EtOH,24_hrs,110,101,Model,2
19,Alc,female,58,12,6,0.199,EtOH,24_hrs,118,91,Model,2
20,Alc,female,58,12,6,0.227,EtOH,24_hrs,111,92,Model,2
21,Ctrl,female,58,12,6,0.223,EtOH,24_hrs,99,121,Model,2
22,Alc,female,58,12,6,0.181,EtOH,24_hrs,114,87,Model,2
23,Ctrl,female,58,12,6,0.191,EtOH,24_hrs,122,88,Model,2
24,Alc,female,58,12,6,0.203,EtOH,24_hrs,120,93,Model,2
25,Alc,male,58,12,6,0.29,EtOH,24_hrs,108,99,Model,2
26,Alc,male,58,12,6,0.33,EtOH,24_hrs,112,94,Model,2
28,Ctrl,male,58,12,6,0.295,EtOH,24_hrs,106,83,Model,2
29,Alc,male,58,12,6,0.275,EtOH,24_hrs,111,95,Model,2
30,Alc,male,58,12,6,0.29,EtOH,24_hrs,114,79,Model,2
31,Ctrl,male,58,12,6,0.277,EtOH,24_hrs,86,112,Model,2
32,Alc,male,58,12,6,0.283,EtOH,24_hrs,117,84,Model,2
17,Alc,female,59,12,6,0.215,H2O,start,122,123,Model,2
18,Alc,female,59,12,6,0.205,H2O,start,123,125,Model,2
19,Alc,female,59,12,6,0.186,H2O,start,123,123,Model,2
20,Alc,female,59,12,6,0.235,H2O,start,123,124,Model,2
21,Ctrl,female,59,12,6,0.215,H2O,start,124,124,Model,2
22,Alc,female,59,12,6,0.194,H2O,start,123,124,Model,2
23,Ctrl,female,59,12,6,0.201,H2O,start,123,124,Model,2
24,Alc,female,59,12,6,0.202,H2O,start,122,123,Model,2
25,Alc,male,59,12,6,0.293,H2O,start,122,123,Model,2
26,Alc,male,59,12,6,0.336,H2O,start,123,124,Model,2
28,Ctrl,male,59,12,6,0.297,H2O,start,123,123,Model,2
29,Alc,male,59,12,6,0.281,H2O,start,123,124,Model,2
30,Alc,male,59,12,6,0.344,H2O,start,122,124,Model,2
31,Ctrl,male,59,12,6,0.294,H2O,start,123,123,Model,2
32,Alc,male,59,12,6,0.286,H2O,start,123,124,Model,2
17,Alc,female,59,13,6,0.215,H2O,48_hrs,118,80,Model,2
18,Alc,female,59,13,6,0.205,H2O,48_hrs,59,93,Model,2
19,Alc,female,59,13,6,0.186,H2O,48_hrs,117,45,Model,2
20,Alc,female,59,13,6,0.235,H2O,48_hrs,74,106,Model,2
21,Ctrl,female,59,13,6,0.215,H2O,48_hrs,62,119,Model,2
22,Alc,female,59,13,6,0.194,H2O,48_hrs,120,71,Model,2
23,Ctrl,female,59,13,6,0.201,H2O,48_hrs,122,28,Model,2
24,Alc,female,59,13,6,0.202,H2O,48_hrs,121,58,Model,2
25,Alc,male,59,13,6,0.293,H2O,48_hrs,111,41,Model,2
26,Alc,male,59,13,6,0.336,H2O,48_hrs,44,112,Model,2
28,Ctrl,male,59,13,6,0.297,H2O,48_hrs,58,106,Model,2
29,Alc,male,59,13,6,0.281,H2O,48_hrs,50,118,Model,2
30,Alc,male,59,13,6,0.344,H2O,48_hrs,47,102,Model,2
31,Ctrl,male,59,13,6,0.294,H2O,48_hrs,54,117,Model,2
32,Alc,male,59,13,6,0.286,H2O,48_hrs,43,120,Model,2
17,Alc,female,61,13,7,0.216,EtOH,start,120,124,Model,2
18,Alc,female,61,13,7,0.207,EtOH,start,119,124,Model,2
19,Alc,female,61,13,7,0.194,EtOH,start,124,123,Model,2
20,Alc,female,61,13,7,0.238,EtOH,start,120,123,Model,2
21,Ctrl,female,61,13,7,0.223,EtOH,start,123,123,Model,2
22,Alc,female,61,13,7,0.201,EtOH,start,119,123,Model,2
23,Ctrl,female,61,13,7,0.208,EtOH,start,122,122,Model,2
24,Alc,female,61,13,7,0.207,EtOH,start,119,122,Model,2
25,Alc,male,61,13,7,0.311,EtOH,start,119,124,Model,2
26,Alc,male,61,13,7,0.352,EtOH,start,121,124,Model,2
28,Ctrl,male,61,13,7,0.328,EtOH,start,126,124,Model,2
29,Alc,male,61,13,7,0.3,EtOH,start,119,122,Model,2
30,Alc,male,61,13,7,0.358,EtOH,start,121,123,Model,2
31,Ctrl,male,61,13,7,0.311,EtOH,start,122,123,Model,2
32,Alc,male,61,13,7,0.295,EtOH,start,119,123,Model,2
17,Alc,female,61,13,7,0.216,EtOH,30_mins,120,123,Model,2
18,Alc,female,61,13,7,0.207,EtOH,30_mins,119,124,Model,2
19,Alc,female,61,13,7,0.194,EtOH,30_mins,119,123,Model,2
20,Alc,female,61,13,7,0.238,EtOH,30_mins,120,122,Model,2
21,Ctrl,female,61,13,7,0.223,EtOH,30_mins,123,123,Model,2
22,Alc,female,61,13,7,0.201,EtOH,30_mins,115,122,Model,2
23,Ctrl,female,61,13,7,0.208,EtOH,30_mins,120,122,Model,2
24,Alc,female,61,13,7,0.207,EtOH,30_mins,119,122,Model,2
25,Alc,male,61,13,7,0.311,EtOH,30_mins,117,124,Model,2
26,Alc,male,61,13,7,0.352,EtOH,30_mins,118,118,Model,2
28,Ctrl,male,61,13,7,0.328,EtOH,30_mins,124,124,Model,2
29,Alc,male,61,13,7,0.3,EtOH,30_mins,117,121,Model,2
30,Alc,male,61,13,7,0.358,EtOH,30_mins,119,117,Model,2
31,Ctrl,male,61,13,7,0.311,EtOH,30_mins,110,123,Model,2
32,Alc,male,61,13,7,0.295,EtOH,30_mins,118,118,Model,2
17,Alc,female,61,14,7,0.216,EtOH,24_hrs,107,107,Model,2
18,Alc,female,61,14,7,0.207,EtOH,24_hrs,113,91,Model,2
19,Alc,female,61,14,7,0.194,EtOH,24_hrs,117,90,Model,2
20,Alc,female,61,14,7,0.238,EtOH,24_hrs,115,95,Model,2
21,Ctrl,female,61,14,7,0.223,EtOH,24_hrs,123,102,Model,2
22,Alc,female,61,14,7,0.201,EtOH,24_hrs,115,98,Model,2
23,Ctrl,female,61,14,7,0.208,EtOH,24_hrs,102,118,Model,2
24,Alc,female,61,14,7,0.207,EtOH,24_hrs,114,95,Model,2
25,Alc,male,61,14,7,0.311,EtOH,24_hrs,111,87,Model,2
26,Alc,male,61,14,7,0.352,EtOH,24_hrs,111,82,Model,2
28,Ctrl,male,61,14,7,0.328,EtOH,24_hrs,115,88,Model,2
29,Alc,male,61,14,7,0.3,EtOH,24_hrs,110,89,Model,2
30,Alc,male,61,14,7,0.358,EtOH,24_hrs,114,76,Model,2
31,Ctrl,male,61,14,7,0.311,EtOH,24_hrs,108,93,Model,2
32,Alc,male,61,14,7,0.295,EtOH,24_hrs,113,85,Model,2
17,Alc,female,62,14,7,0.228,H2O,start,123,123,Model,2
18,Alc,female,62,14,7,0.219,H2O,start,124,123,Model,2
19,Alc,female,62,14,7,0.202,H2O,start,124,123,Model,2
20,Alc,female,62,14,7,0.24,H2O,start,123,122,Model,2
21,Ctrl,female,62,14,7,0.229,H2O,start,123,123,Model,2
22,Alc,female,62,14,7,0.205,H2O,start,124,123,Model,2
23,Ctrl,female,62,14,7,0.213,H2O,start,122,122,Model,2
24,Alc,female,62,14,7,0.215,H2O,start,122,123,Model,2
25,Alc,male,62,14,7,0.316,H2O,start,123,124,Model,2
26,Alc,male,62,14,7,0.362,H2O,start,122,122,Model,2
28,Ctrl,male,62,14,7,0.325,H2O,start,122,122,Model,2
29,Alc,male,62,14,7,0.308,H2O,start,123,124,Model,2
30,Alc,male,62,14,7,0.339,H2O,start,123,123,Model,2
31,Ctrl,male,62,14,7,0.314,H2O,start,123,123,Model,2
32,Alc,male,62,14,7,0.309,H2O,start,122,122,Model,2
17,Alc,female,62,15,7,0.228,H2O,24_hrs,89,121,Model,2
18,Alc,female,62,15,7,0.219,H2O,24_hrs,101,96,Model,2
19,Alc,female,62,15,7,0.202,H2O,24_hrs,106,97,Model,2
20,Alc,female,62,15,7,0.24,H2O,24_hrs,110,108,Model,2
21,Ctrl,female,62,15,7,0.229,H2O,24_hrs,116,121,Model,2
22,Alc,female,62,15,7,0.205,H2O,24_hrs,90,91,Model,2
23,Ctrl,female,62,15,7,0.213,H2O,24_hrs,95,118,Model,2
24,Alc,female,62,15,7,0.215,H2O,24_hrs,93,113,Model,2
25,Alc,male,62,15,7,0.316,H2O,24_hrs,110,99,Model,2
26,Alc,male,62,15,7,0.362,H2O,24_hrs,115,72,Model,2
28,Ctrl,male,62,15,7,0.325,H2O,24_hrs,84,121,Model,2
29,Alc,male,62,15,7,0.308,H2O,24_hrs,93,116,Model,2
30,Alc,male,62,15,7,0.339,H2O,24_hrs,75,120,Model,2
31,Ctrl,male,62,15,7,0.314,H2O,24_hrs,121,88,Model,2
32,Alc,male,62,15,7,0.309,H2O,24_hrs,116,83,Model,2
17,Alc,female,63,15,8,0.228,EtOH,start,120,123,Model,2
18,Alc,female,63,15,8,0.219,EtOH,start,121,123,Model,2
19,Alc,female,63,15,8,0.202,EtOH,start,120,123,Model,2
20,Alc,female,63,15,8,0.24,EtOH,start,120,124,Model,2
21,Ctrl,female,63,15,8,0.229,EtOH,start,123,123,Model,2
22,Alc,female,63,15,8,0.205,EtOH,start,120,124,Model,2
23,Ctrl,female,63,15,8,0.213,EtOH,start,124,123,Model,2
24,Alc,female,63,15,8,0.215,EtOH,start,118,122,Model,2
25,Alc,male,63,15,8,0.316,EtOH,start,119,121,Model,2
26,Alc,male,63,15,8,0.362,EtOH,start,120,124,Model,2
28,Ctrl,male,63,15,8,0.325,EtOH,start,121,122,Model,2
29,Alc,male,63,15,8,0.308,EtOH,start,120,122,Model,2
30,Alc,male,63,15,8,0.339,EtOH,start,120,122,Model,2
31,Ctrl,male,63,15,8,0.314,EtOH,start,123,122,Model,2
32,Alc,male,63,15,8,0.309,EtOH,start,120,122,Model,2
17,Alc,female,63,15,8,0.228,EtOH,30_mins,120,123,Model,2
18,Alc,female,63,15,8,0.219,EtOH,30_mins,120,123,Model,2
19,Alc,female,63,15,8,0.202,EtOH,30_mins,120,120,Model,2
20,Alc,female,63,15,8,0.24,EtOH,30_mins,120,121,Model,2
21,Ctrl,female,63,15,8,0.229,EtOH,30_mins,120,122,Model,2
22,Alc,female,63,15,8,0.205,EtOH,30_mins,120,122,Model,2
23,Ctrl,female,63,15,8,0.213,EtOH,30_mins,124,122,Model,2
24,Alc,female,63,15,8,0.215,EtOH,30_mins,115,122,Model,2
25,Alc,male,63,15,8,0.316,EtOH,30_mins,118,120,Model,2
26,Alc,male,63,15,8,0.362,EtOH,30_mins,119,124,Model,2
28,Ctrl,male,63,15,8,0.325,EtOH,30_mins,117,122,Model,2
29,Alc,male,63,15,8,0.308,EtOH,30_mins,119,119,Model,2
30,Alc,male,63,15,8,0.339,EtOH,30_mins,120,117,Model,2
31,Ctrl,male,63,15,8,0.314,EtOH,30_mins,122,118,Model,2
32,Alc,male,63,15,8,0.309,EtOH,30_mins,120,120,Model,2
17,Alc,female,63,16,8,0.228,EtOH,24_hrs,114,98,Model,2
18,Alc,female,63,16,8,0.219,EtOH,24_hrs,108,95,Model,2
19,Alc,female,63,16,8,0.202,EtOH,24_hrs,118,83,Model,2
20,Alc,female,63,16,8,0.24,EtOH,24_hrs,102,102,Model,2
21,Ctrl,female,63,16,8,0.229,EtOH,24_hrs,94,117,Model,2
22,Alc,female,63,16,8,0.205,EtOH,24_hrs,112,105,Model,2
23,Ctrl,female,63,16,8,0.213,EtOH,24_hrs,117,102,Model,2
24,Alc,female,63,16,8,0.215,EtOH,24_hrs,111,101,Model,2
25,Alc,male,63,16,8,0.316,EtOH,24_hrs,102,105,Model,2
26,Alc,male,63,16,8,0.362,EtOH,24_hrs,106,86,Model,2
28,Ctrl,male,63,16,8,0.325,EtOH,24_hrs,105,97,Model,2
29,Alc,male,63,16,8,0.308,EtOH,24_hrs,107,99,Model,2
30,Alc,male,63,16,8,0.339,EtOH,24_hrs,113,75,Model,2
31,Ctrl,male,63,16,8,0.314,EtOH,24_hrs,91,115,Model,2
32,Alc,male,63,16,8,0.309,EtOH,24_hrs,118,80,Model,2
17,Alc,female,64,16,8,0.229,H2O,start,122,123,Model,2
18,Alc,female,64,16,8,0.217,H2O,start,122,124,Model,2
19,Alc,female,64,16,8,0.204,H2O,start,122,123,Model,2
20,Alc,female,64,16,8,0.241,H2O,start,122,123,Model,2
21,Ctrl,female,64,16,8,0.223,H2O,start,121,122,Model,2
22,Alc,female,64,16,8,0.206,H2O,start,121,122,Model,2
23,Ctrl,female,64,16,8,0.215,H2O,start,127,122,Model,2
24,Alc,female,64,16,8,0.213,H2O,start,123,121,Model,2
25,Alc,male,64,16,8,0.316,H2O,start,120,122,Model,2
26,Alc,male,64,16,8,0.363,H2O,start,122,122,Model,2
28,Ctrl,male,64,16,8,0.327,H2O,start,122,122,Model,2
29,Alc,male,64,16,8,0.314,H2O,start,122,123,Model,2
30,Alc,male,64,16,8,0.373,H2O,start,121,123,Model,2
31,Ctrl,male,64,16,8,0.311,H2O,start,123,123,Model,2
32,Alc,male,64,16,8,0.315,H2O,start,123,122,Model,2
17,Alc,female,64,17,8,0.229,H2O,24_hrs,114,97,Model,2
18,Alc,female,64,17,8,0.217,H2O,24_hrs,84,105,Model,2
19,Alc,female,64,17,8,0.204,H2O,24_hrs,115,71,Model,2
20,Alc,female,64,17,8,0.241,H2O,24_hrs,109,100,Model,2
21,Ctrl,female,64,17,8,0.223,H2O,24_hrs,120,94,Model,2
22,Alc,female,64,17,8,0.206,H2O,24_hrs,87,121,Model,2
23,Ctrl,female,64,17,8,0.215,H2O,24_hrs,114,99,Model,2
24,Alc,female,64,17,8,0.213,H2O,24_hrs,90,121,Model,2
25,Alc,male,64,17,8,0.316,H2O,24_hrs,119,69,Model,2
26,Alc,male,64,17,8,0.363,H2O,24_hrs,89,104,Model,2
28,Ctrl,male,64,17,8,0.327,H2O,24_hrs,68,113,Model,2
29,Alc,male,64,17,8,0.314,H2O,24_hrs,118,79,Model,2
30,Alc,male,64,17,8,0.373,H2O,24_hrs,94,93,Model,2
31,Ctrl,male,64,17,8,0.311,H2O,24_hrs,93,117,Model,2
32,Alc,male,64,17,8,0.315,H2O,24_hrs,114,80,Model,2
17,Alc,female,65,17,9,0.232,EtOH,start,120,122,Model,2
18,Alc,female,65,17,9,0.216,EtOH,start,117,122,Model,2
19,Alc,female,65,17,9,0.206,EtOH,start,122,123,Model,2
20,Alc,female,65,17,9,0.252,EtOH,start,122,124,Model,2
21,Ctrl,female,65,17,9,0.233,EtOH,start,124,122,Model,2
22,Alc,female,65,17,9,0.211,EtOH,start,122,122,Model,2
23,Ctrl,female,65,17,9,0.22,EtOH,start,121,122,Model,2
24,Alc,female,65,17,9,0.219,EtOH,start,119,121,Model,2
25,Alc,male,65,17,9,0.342,EtOH,start,120,122,Model,2
26,Alc,male,65,17,9,0.373,EtOH,start,124,125,Model,2
28,Ctrl,male,65,17,9,0.333,EtOH,start,123,122,Model,2
29,Alc,male,65,17,9,0.325,EtOH,start,124,122,Model,2
30,Alc,male,65,17,9,0.38,EtOH,start,121,122,Model,2
31,Ctrl,male,65,17,9,0.328,EtOH,start,123,121,Model,2
32,Alc,male,65,17,9,0.325,EtOH,start,120,122,Model,2
17,Alc,female,65,17,9,0.232,EtOH,30_mins,120,122,Model,2
18,Alc,female,65,17,9,0.216,EtOH,30_mins,116,122,Model,2
19,Alc,female,65,17,9,0.206,EtOH,30_mins,122,120,Model,2
20,Alc,female,65,17,9,0.252,EtOH,30_mins,122,120,Model,2
21,Ctrl,female,65,17,9,0.233,EtOH,30_mins,121,122,Model,2
22,Alc,female,65,17,9,0.211,EtOH,30_mins,121,122,Model,2
23,Ctrl,female,65,17,9,0.22,EtOH,30_mins,120,121,Model,2
24,Alc,female,65,17,9,0.219,EtOH,30_mins,119,120,Model,2
25,Alc,male,65,17,9,0.342,EtOH,30_mins,118,117,Model,2
26,Alc,male,65,17,9,0.373,EtOH,30_mins,122,120,Model,2
28,Ctrl,male,65,17,9,0.333,EtOH,30_mins,119,121,Model,2
29,Alc,male,65,17,9,0.325,EtOH,30_mins,122,122,Model,2
30,Alc,male,65,17,9,0.38,EtOH,30_mins,119,120,Model,2
31,Ctrl,male,65,17,9,0.328,EtOH,30_mins,117,121,Model,2
32,Alc,male,65,17,9,0.325,EtOH,30_mins,120,119,Model,2
17,Alc,female,65,18,9,0.232,EtOH,24_hrs,108,119,Model,2
18,Alc,female,65,18,9,0.216,EtOH,24_hrs,103,89,Model,2
19,Alc,female,65,18,9,0.206,EtOH,24_hrs,121,68,Model,2
20,Alc,female,65,18,9,0.252,EtOH,24_hrs,120,95,Model,2
21,Ctrl,female,65,18,9,0.233,EtOH,24_hrs,92,120,Model,2
22,Alc,female,65,18,9,0.211,EtOH,24_hrs,115,99,Model,2
23,Ctrl,female,65,18,9,0.22,EtOH,24_hrs,109,122,Model,2
24,Alc,female,65,18,9,0.219,EtOH,24_hrs,115,97,Model,2
25,Alc,male,65,18,9,0.342,EtOH,24_hrs,112,85,Model,2
26,Alc,male,65,18,9,0.373,EtOH,24_hrs,117,80,Model,2
28,Ctrl,male,65,18,9,0.333,EtOH,24_hrs,82,117,Model,2
29,Alc,male,65,18,9,0.325,EtOH,24_hrs,115,96,Model,2
30,Alc,male,65,18,9,0.38,EtOH,24_hrs,111,82,Model,2
31,Ctrl,male,65,18,9,0.328,EtOH,24_hrs,110,78,Model,2
32,Alc,male,65,18,9,0.325,EtOH,24_hrs,118,76,Model,2
17,Alc,female,66,18,9,0.226,H2O,start,124,122,Model,2
18,Alc,female,66,18,9,0.219,H2O,start,121,122,Model,2
19,Alc,female,66,18,9,0.204,H2O,start,122,122,Model,2
20,Alc,female,66,18,9,0.245,H2O,start,121,122,Model,2
21,Ctrl,female,66,18,9,0.235,H2O,start,123,124,Model,2
22,Alc,female,66,18,9,0.207,H2O,start,122,122,Model,2
23,Ctrl,female,66,18,9,0.207,H2O,start,122,122,Model,2
24,Alc,female,66,18,9,0.216,H2O,start,122,121,Model,2
25,Alc,male,66,18,9,0.339,H2O,start,122,121,Model,2
26,Alc,male,66,18,9,0.376,H2O,start,123,122,Model,2
28,Ctrl,male,66,18,9,0.332,H2O,start,123,122,Model,2
29,Alc,male,66,18,9,0.323,H2O,start,124,122,Model,2
30,Alc,male,66,18,9,0.385,H2O,start,124,122,Model,2
31,Ctrl,male,66,18,9,0.328,H2O,start,121,125,Model,2
32,Alc,male,66,18,9,0.322,H2O,start,123,123,Model,2
17,Alc,female,66,19,9,0.226,H2O,48_hrs,119,60,Model,2
18,Alc,female,66,19,9,0.219,H2O,48_hrs,64,88,Model,2
19,Alc,female,66,19,9,0.204,H2O,48_hrs,119,30,Model,2
20,Alc,female,66,19,9,0.245,H2O,48_hrs,115,63,Model,2
21,Ctrl,female,66,19,9,0.235,H2O,48_hrs,119,67,Model,2
22,Alc,female,66,19,9,0.207,H2O,48_hrs,69,107,Model,2
23,Ctrl,female,66,19,9,0.207,H2O,48_hrs,104,75,Model,2
24,Alc,female,66,19,9,0.216,H2O,48_hrs,113,75,Model,2
25,Alc,male,66,19,9,0.339,H2O,48_hrs,75,77,Model,2
26,Alc,male,66,19,9,0.376,H2O,48_hrs,30,83,Model,2
28,Ctrl,male,66,19,9,0.332,H2O,48_hrs,71,102,Model,2
29,Alc,male,66,19,9,0.323,H2O,48_hrs,76,82,Model,2
30,Alc,male,66,19,9,0.385,H2O,48_hrs,104,33,Model,2
31,Ctrl,male,66,19,9,0.328,H2O,48_hrs,79,61,Model,2
32,Alc,male,66,19,9,0.322,H2O,48_hrs,73,81,Model,2
17,Alc,female,68,19,10,0.237,EtOH,start,121,123,Model,2
18,Alc,female,68,19,10,0.227,EtOH,start,121,124,Model,2
19,Alc,female,68,19,10,0.218,EtOH,start,120,123,Model,2
20,Alc,female,68,19,10,0.25,EtOH,start,121,122,Model,2
21,Ctrl,female,68,19,10,0.238,EtOH,start,121,123,Model,2
22,Alc,female,68,19,10,0.223,EtOH,start,121,123,Model,2
23,Ctrl,female,68,19,10,0.22,EtOH,start,122,122,Model,2
24,Alc,female,68,19,10,0.222,EtOH,start,120,122,Model,2
25,Alc,male,68,19,10,0.35,EtOH,start,121,122,Model,2
26,Alc,male,68,19,10,0.391,EtOH,start,122,123,Model,2
28,Ctrl,male,68,19,10,0.351,EtOH,start,122,122,Model,2
29,Alc,male,68,19,10,0.339,EtOH,start,121,123,Model,2
30,Alc,male,68,19,10,0.399,EtOH,start,120,123,Model,2
31,Ctrl,male,68,19,10,0.339,EtOH,start,122,123,Model,2
32,Alc,male,68,19,10,0.328,EtOH,start,120,121,Model,2
17,Alc,female,68,19,10,0.237,EtOH,30_mins,120,118,Model,2
18,Alc,female,68,19,10,0.227,EtOH,30_mins,118,123,Model,2
19,Alc,female,68,19,10,0.218,EtOH,30_mins,120,116,Model,2
20,Alc,female,68,19,10,0.25,EtOH,30_mins,120,122,Model,2
21,Ctrl,female,68,19,10,0.238,EtOH,30_mins,121,122,Model,2
22,Alc,female,68,19,10,0.223,EtOH,30_mins,120,120,Model,2
23,Ctrl,female,68,19,10,0.22,EtOH,30_mins,121,118,Model,2
24,Alc,female,68,19,10,0.222,EtOH,30_mins,119,122,Model,2
25,Alc,male,68,19,10,0.35,EtOH,30_mins,121,120,Model,2
26,Alc,male,68,19,10,0.391,EtOH,30_mins,120,121,Model,2
28,Ctrl,male,68,19,10,0.351,EtOH,30_mins,117,121,Model,2
29,Alc,male,68,19,10,0.339,EtOH,30_mins,119,123,Model,2
30,Alc,male,68,19,10,0.399,EtOH,30_mins,119,117,Model,2
31,Ctrl,male,68,19,10,0.339,EtOH,30_mins,121,122,Model,2
32,Alc,male,68,19,10,0.328,EtOH,30_mins,119,121,Model,2
17,Alc,female,68,20,10,0.237,EtOH,24_hrs,116,99,Model,2
18,Alc,female,68,20,10,0.227,EtOH,24_hrs,114,86,Model,2
19,Alc,female,68,20,10,0.218,EtOH,24_hrs,111,80,Model,2
20,Alc,female,68,20,10,0.25,EtOH,24_hrs,112,98,Model,2
21,Ctrl,female,68,20,10,0.238,EtOH,24_hrs,96,118,Model,2
22,Alc,female,68,20,10,0.223,EtOH,24_hrs,109,95,Model,2
23,Ctrl,female,68,20,10,0.22,EtOH,24_hrs,102,116,Model,2
24,Alc,female,68,20,10,0.222,EtOH,24_hrs,108,101,Model,2
25,Alc,male,68,20,10,0.35,EtOH,24_hrs,110,87,Model,2
26,Alc,male,68,20,10,0.391,EtOH,24_hrs,108,93,Model,2
28,Ctrl,male,68,20,10,0.351,EtOH,24_hrs,88,117,Model,2
29,Alc,male,68,20,10,0.339,EtOH,24_hrs,113,89,Model,2
30,Alc,male,68,20,10,0.399,EtOH,24_hrs,108,87,Model,2
31,Ctrl,male,68,20,10,0.339,EtOH,24_hrs,103,101,Model,2
32,Alc,male,68,20,10,0.328,EtOH,24_hrs,114,84,Model,2
17,Alc,female,69,20,10,0.238,H2O,start,123,122,Model,2
18,Alc,female,69,20,10,0.226,H2O,start,124,122,Model,2
19,Alc,female,69,20,10,0.216,H2O,start,123,121,Model,2
20,Alc,female,69,20,10,0.256,H2O,start,122,122,Model,2
21,Ctrl,female,69,20,10,0.236,H2O,start,123,122,Model,2
22,Alc,female,69,20,10,0.219,H2O,start,123,122,Model,2
23,Ctrl,female,69,20,10,0.221,H2O,start,123,123,Model,2
24,Alc,female,69,20,10,0.226,H2O,start,123,123,Model,2
25,Alc,male,69,20,10,0.349,H2O,start,122,122,Model,2
26,Alc,male,69,20,10,0.394,H2O,start,123,122,Model,2
28,Ctrl,male,69,20,10,0.35,H2O,start,123,122,Model,2
29,Alc,male,69,20,10,0.343,H2O,start,124,123,Model,2
30,Alc,male,69,20,10,0.401,H2O,start,123,123,Model,2
31,Ctrl,male,69,20,10,0.338,H2O,start,122,123,Model,2
32,Alc,male,69,20,10,0.338,H2O,start,122,121,Model,2
17,Alc,female,69,21,10,0.238,H2O,24_hrs,93,119,Model,2
18,Alc,female,69,21,10,0.226,H2O,24_hrs,122,83,Model,2
19,Alc,female,69,21,10,0.216,H2O,24_hrs,119,80,Model,2
20,Alc,female,69,21,10,0.256,H2O,24_hrs,93,118,Model,2
21,Ctrl,female,69,21,10,0.236,H2O,24_hrs,93,121,Model,2
22,Alc,female,69,21,10,0.219,H2O,24_hrs,89,119,Model,2
23,Ctrl,female,69,21,10,0.221,H2O,24_hrs,69,122,Model,2
24,Alc,female,69,21,10,0.226,H2O,24_hrs,109,110,Model,2
25,Alc,male,69,21,10,0.349,H2O,24_hrs,111,85,Model,2
26,Alc,male,69,21,10,0.394,H2O,24_hrs,102,80,Model,2
28,Ctrl,male,69,21,10,0.35,H2O,24_hrs,81,119,Model,2
29,Alc,male,69,21,10,0.343,H2O,24_hrs,80,113,Model,2
30,Alc,male,69,21,10,0.401,H2O,24_hrs,118,76,Model,2
31,Ctrl,male,69,21,10,0.338,H2O,24_hrs,87,95,Model,2
32,Alc,male,69,21,10,0.338,H2O,24_hrs,78,118,Model,2
17,Alc,female,70,21,11,0.249,EtOH,start,118,124,Model,2
18,Alc,female,70,21,11,0.231,EtOH,start,122,124,Model,2
19,Alc,female,70,21,11,0.222,EtOH,start,120,124,Model,2
20,Alc,female,70,21,11,0.254,EtOH,start,121,125,Model,2
21,Ctrl,female,70,21,11,0.239,EtOH,start,121,126,Model,2
22,Alc,female,70,21,11,0.21,EtOH,start,120,122,Model,2
23,Ctrl,female,70,21,11,0.219,EtOH,start,125,123,Model,2
24,Alc,female,70,21,11,0.23,EtOH,start,117,122,Model,2
25,Alc,male,70,21,11,0.353,EtOH,start,120,123,Model,2
26,Alc,male,70,21,11,0.394,EtOH,start,119,122,Model,2
28,Ctrl,male,70,21,11,0.355,EtOH,start,123,118,Model,2
29,Alc,male,70,21,11,0.405,EtOH,start,119,120,Model,2
30,Alc,male,70,21,11,0.346,EtOH,start,120,121,Model,2
31,Ctrl,male,70,21,11,0.343,EtOH,start,124,122,Model,2
32,Alc,male,70,21,11,0.339,EtOH,start,118,125,Model,2
17,Alc,female,70,21,11,0.249,EtOH,30_mins,116,124,Model,2
