RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
94,Alc,female,67,19,10,0.242,EtOH,30_mins,121,126,Model,6
97,Alc,female,67,19,10,0.212,EtOH,30_mins,121,126,Model,6
99,Alc,female,67,19,10,0.303,EtOH,30_mins,121,125,Model,6
101,Alc,male,67,19,10,0.401,EtOH,30_mins,116,126,Model,6
102,Ctrl,male,67,19,10,0.336,EtOH,30_mins,127,125,Model,6
103,Alc,male,67,19,10,0.377,EtOH,30_mins,114,117,Model,6
105,Ctrl,male,67,19,10,0.393,EtOH,30_mins,127,119,Model,6
106,Ctrl,male,67,19,10,0.377,EtOH,30_mins,129,128,Model,6
107,Alc,male,67,19,10,0.341,EtOH,30_mins,120,125,Model,6
109,Ctrl,male,67,19,10,0.343,EtOH,30_mins,125,125,Model,6
110,Alc,male,67,19,10,0.407,EtOH,30_mins,121,117,Model,6
88,Alc,female,67,19,10,0.236,EtOH,24_hrs,108,107,Model,6
89,Ctrl,female,67,19,10,0.245,EtOH,24_hrs,119,99,Model,6
90,Ctrl,female,67,19,10,0.249,EtOH,24_hrs,96,122,Model,6
92,Ctrl,female,67,19,10,0.274,EtOH,24_hrs,104,99,Model,6
93,Ctrl,female,67,19,10,0.233,EtOH,24_hrs,125,97,Model,6
94,Alc,female,67,19,10,0.242,EtOH,24_hrs,119,95,Model,6
97,Alc,female,67,19,10,0.212,EtOH,24_hrs,117,105,Model,6
99,Alc,female,67,19,10,0.303,EtOH,24_hrs,120,86,Model,6
101,Alc,male,67,19,10,0.401,EtOH,24_hrs,95,115,Model,6
102,Ctrl,male,67,19,10,0.336,EtOH,24_hrs,127,79,Model,6
103,Alc,male,67,19,10,0.377,EtOH,24_hrs,114,77,Model,6
105,Ctrl,male,67,19,10,0.393,EtOH,24_hrs,123,68,Model,6
106,Ctrl,male,67,19,10,0.377,EtOH,24_hrs,92,125,Model,6
107,Alc,male,67,19,10,0.341,EtOH,24_hrs,108,99,Model,6
109,Ctrl,male,67,19,10,0.343,EtOH,24_hrs,67,109,Model,6
110,Alc,male,67,19,10,0.407,EtOH,24_hrs,111,65,Model,6
88,Alc,female,68,20,10,0.236,H2O,start,127,131,Model,6
89,Ctrl,female,68,20,10,0.257,H2O,start,125,125,Model,6
90,Ctrl,female,68,20,10,0.248,H2O,start,126,124,Model,6
92,Ctrl,female,68,20,10,0.271,H2O,start,128,126,Model,6
93,Ctrl,female,68,20,10,0.242,H2O,start,126,127,Model,6
94,Alc,female,68,20,10,0.246,H2O,start,125,126,Model,6
97,Alc,female,68,20,10,0.216,H2O,start,127,125,Model,6
99,Alc,female,68,20,10,0.289,H2O,start,125,126,Model,6
101,Alc,male,68,20,10,0.42,H2O,start,126,125,Model,6
102,Ctrl,male,68,20,10,0.346,H2O,start,125,125,Model,6
103,Alc,male,68,20,10,0.401,H2O,start,127,122,Model,6
105,Ctrl,male,68,20,10,0.402,H2O,start,125,125,Model,6
106,Ctrl,male,68,20,10,0.377,H2O,start,126,125,Model,6
107,Alc,male,68,20,10,0.339,H2O,start,125,126,Model,6
109,Ctrl,male,68,20,10,0.354,H2O,start,127,125,Model,6
110,Alc,male,68,20,10,0.422,H2O,start,125,123,Model,6
88,Alc,female,68,20,10,0.236,H2O,24_hrs,88,126,Model,6
89,Ctrl,female,68,20,10,0.257,H2O,24_hrs,124,88,Model,6
90,Ctrl,female,68,20,10,0.248,H2O,24_hrs,121,81,Model,6
92,Ctrl,female,68,20,10,0.271,H2O,24_hrs,88,118,Model,6
93,Ctrl,female,68,20,10,0.242,H2O,24_hrs,124,85,Model,6
94,Alc,female,68,20,10,0.246,H2O,24_hrs,105,101,Model,6
97,Alc,female,68,20,10,0.216,H2O,24_hrs,125,77,Model,6
99,Alc,female,68,20,10,0.289,H2O,24_hrs,77,123,Model,6
101,Alc,male,68,20,10,0.42,H2O,24_hrs,113,55,Model,6
102,Ctrl,male,68,20,10,0.346,H2O,24_hrs,122,76,Model,6
103,Alc,male,68,20,10,0.401,H2O,24_hrs,127,74,Model,6
105,Ctrl,male,68,20,10,0.402,H2O,24_hrs,123,47,Model,6
106,Ctrl,male,68,20,10,0.377,H2O,24_hrs,58,123,Model,6
107,Alc,male,68,20,10,0.339,H2O,24_hrs,121,76,Model,6
109,Ctrl,male,68,20,10,0.354,H2O,24_hrs,66,124,Model,6
110,Alc,male,68,20,10,0.422,H2O,24_hrs,94,91,Model,6
