RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
67,Alc,male,60,12,6,0.285,EtOH,30_mins,119,123,Model,4
52,Str,female,60,12,6,0.187,EtOH,24_hrs,120,94,Model,4
53,Alc,female,60,12,6,0.186,EtOH,24_hrs,112,108,Model,4
54,Ctrl,female,60,12,6,0.189,EtOH,24_hrs,109,104,Model,4
56,Alc,female,60,12,6,0.2,EtOH,24_hrs,117,95,Model,4
57,Str,female,60,12,6,0.191,EtOH,24_hrs,97,116,Model,4
58,Alc+Str,female,60,12,6,0.189,EtOH,24_hrs,119,82,Model,4
59,Ctrl,female,60,12,6,0.187,EtOH,24_hrs,105,109,Model,4
61,Alc,male,60,12,6,0.221,EtOH,24_hrs,117,98,Model,4
62,Alc+Str,male,60,12,6,0.23,EtOH,24_hrs,107,107,Model,4
63,Ctrl,male,60,12,6,0.271,EtOH,24_hrs,86,115,Model,4
64,Ctrl,male,60,12,6,0.268,EtOH,24_hrs,83,115,Model,4
65,Str,male,60,12,6,0.262,EtOH,24_hrs,102,112,Model,4
66,Alc+Str,male,60,12,6,0.272,EtOH,24_hrs,110,100,Model,4
67,Alc,male,60,12,6,0.285,EtOH,24_hrs,114,80,Model,4
52,Str,female,61,13,6,0.181,H2O,start,125,123,Model,4
53,Alc,female,61,13,6,0.184,H2O,start,123,125,Model,4
54,Ctrl,female,61,13,6,0.209,H2O,start,125,124,Model,4
56,Alc,female,61,13,6,0.203,H2O,start,122,124,Model,4
57,Str,female,61,13,6,0.186,H2O,start,122,124,Model,4
58,Alc+Str,female,61,13,6,0.195,H2O,start,123,124,Model,4
59,Ctrl,female,61,13,6,0.195,H2O,start,123,122,Model,4
61,Alc,male,61,13,6,0.225,H2O,start,122,123,Model,4
62,Alc+Str,male,61,13,6,0.236,H2O,start,123,122,Model,4
63,Ctrl,male,61,13,6,0.277,H2O,start,123,124,Model,4
64,Ctrl,male,61,13,6,0.276,H2O,start,122,123,Model,4
65,Str,male,61,13,6,0.26,H2O,start,122,123,Model,4
66,Alc+Str,male,61,13,6,0.272,H2O,start,124,122,Model,4
67,Alc,male,61,13,6,0.291,H2O,start,122,123,Model,4
52,Str,female,61,13,6,0.181,H2O,24_hrs,118,95,Model,4
53,Alc,female,61,13,6,0.184,H2O,24_hrs,121,85,Model,4
54,Ctrl,female,61,13,6,0.209,H2O,24_hrs,120,97,Model,4
56,Alc,female,61,13,6,0.203,H2O,24_hrs,118,81,Model,4
57,Str,female,61,13,6,0.186,H2O,24_hrs,120,96,Model,4
58,Alc+Str,female,61,13,6,0.195,H2O,24_hrs,104,108,Model,4
59,Ctrl,female,61,13,6,0.195,H2O,24_hrs,108,106,Model,4
61,Alc,male,61,13,6,0.225,H2O,24_hrs,92,116,Model,4
62,Alc+Str,male,61,13,6,0.236,H2O,24_hrs,83,119,Model,4
63,Ctrl,male,61,13,6,0.277,H2O,24_hrs,103,98,Model,4
64,Ctrl,male,61,13,6,0.276,H2O,24_hrs,92,108,Model,4
65,Str,male,61,13,6,0.26,H2O,24_hrs,119,89,Model,4
66,Alc+Str,male,61,13,6,0.272,H2O,24_hrs,84,118,Model,4
67,Alc,male,61,13,6,0.291,H2O,24_hrs,120,71,Model,4
52,Str,female,62,13,7,0.185,EtOH,start,122,123,Model,4
53,Alc,female,62,13,7,0.201,EtOH,start,119,123,Model,4
54,Ctrl,female,62,13,7,0.206,EtOH,start,119,123,Model,4
56,Alc,female,62,13,7,0.208,EtOH,start,118,125,Model,4
57,Str,female,62,13,7,0.197,EtOH,start,122,124,Model,4
58,Alc+Str,female,62,13,7,0.2,EtOH,start,120,123,Model,4
59,Ctrl,female,62,13,7,0.198,EtOH,start,122,123,Model,4
61,Alc,male,62,13,7,0.233,EtOH,start,120,122,Model,4
62,Alc+Str,male,62,13,7,0.291,EtOH,start,119,122,Model,4
63,Ctrl,male,62,13,7,0.285,EtOH,start,122,123,Model,4
64,Ctrl,male,62,13,7,0.277,EtOH,start,121,121,Model,4
65,Str,male,62,13,7,0.268,EtOH,start,123,123,Model,4
66,Alc+Str,male,62,13,7,0.281,EtOH,start,114,120,Model,4
67,Alc,male,62,13,7,0.31,EtOH,start,120,118,Model,4
52,Str,female,62,14,7,0.185,EtOH,30_mins,121,122,Model,4
53,Alc,female,62,14,7,0.201,EtOH,30_mins,119,119,Model,4
54,Ctrl,female,62,14,7,0.206,EtOH,30_mins,118,123,Model,4
56,Alc,female,62,14,7,0.208,EtOH,30_mins,118,123,Model,4
57,Str,female,62,14,7,0.197,EtOH,30_mins,122,123,Model,4
58,Alc+Str,female,62,14,7,0.2,EtOH,30_mins,120,119,Model,4
59,Ctrl,female,62,14,7,0.198,EtOH,30_mins,121,120,Model,4
61,Alc,male,62,14,7,0.233,EtOH,30_mins,119,122,Model,4
62,Alc+Str,male,62,14,7,0.291,EtOH,30_mins,118,121,Model,4
63,Ctrl,male,62,14,7,0.285,EtOH,30_mins,122,122,Model,4
64,Ctrl,male,62,14,7,0.277,EtOH,30_mins,116,120,Model,4
65,Str,male,62,14,7,0.268,EtOH,30_mins,120,122,Model,4
66,Alc+Str,male,62,14,7,0.281,EtOH,30_mins,108,117,Model,4
67,Alc,male,62,14,7,0.31,EtOH,30_mins,119,115,Model,4
52,Str,female,62,14,7,0.185,EtOH,24_hrs,105,111,Model,4
53,Alc,female,62,14,7,0.201,EtOH,24_hrs,117,91,Model,4
54,Ctrl,female,62,14,7,0.206,EtOH,24_hrs,91,119,Model,4
56,Alc,female,62,14,7,0.208,EtOH,24_hrs,115,88,Model,4
57,Str,female,62,14,7,0.197,EtOH,24_hrs,102,116,Model,4
58,Alc+Str,female,62,14,7,0.2,EtOH,24_hrs,118,89,Model,4
59,Ctrl,female,62,14,7,0.198,EtOH,24_hrs,113,92,Model,4
61,Alc,male,62,14,7,0.233,EtOH,24_hrs,118,86,Model,4
62,Alc+Str,male,62,14,7,0.291,EtOH,24_hrs,110,93,Model,4
63,Ctrl,male,62,14,7,0.285,EtOH,24_hrs,120,90,Model,4
64,Ctrl,male,62,14,7,0.277,EtOH,24_hrs,87,110,Model,4
65,Str,male,62,14,7,0.268,EtOH,24_hrs,104,100,Model,4
66,Alc+Str,male,62,14,7,0.281,EtOH,24_hrs,104,89,Model,4
67,Alc,male,62,14,7,0.31,EtOH,24_hrs,114,75,Model,4
52,Str,female,63,15,7,0.185,H2O,start,121,121,Model,4
53,Alc,female,63,15,7,0.203,H2O,start,122,122,Model,4
54,Ctrl,female,63,15,7,0.213,H2O,start,122,122,Model,4
56,Alc,female,63,15,7,0.214,H2O,start,122,121,Model,4
57,Str,female,63,15,7,0.199,H2O,start,122,121,Model,4
58,Alc+Str,female,63,15,7,0.203,H2O,start,122,122,Model,4
59,Ctrl,female,63,15,7,0.202,H2O,start,121,123,Model,4
61,Alc,male,63,15,7,0.241,H2O,start,121,121,Model,4
62,Alc+Str,male,63,15,7,0.245,H2O,start,123,121,Model,4
63,Ctrl,male,63,15,7,0.289,H2O,start,121,121,Model,4
64,Ctrl,male,63,15,7,0.284,H2O,start,121,122,Model,4
65,Str,male,63,15,7,0.27,H2O,start,121,121,Model,4
66,Alc+Str,male,63,15,7,0.28,H2O,start,122,119,Model,4
67,Alc,male,63,15,7,0.307,H2O,start,121,121,Model,4
52,Str,female,63,15,7,0.185,H2O,24_hrs,115,96,Model,4
53,Alc,female,63,15,7,0.203,H2O,24_hrs,107,98,Model,4
54,Ctrl,female,63,15,7,0.213,H2O,24_hrs,84,120,Model,4
56,Alc,female,63,15,7,0.214,H2O,24_hrs,122,82,Model,4
57,Str,female,63,15,7,0.199,H2O,24_hrs,111,99,Model,4
58,Alc+Str,female,63,15,7,0.203,H2O,24_hrs,117,94,Model,4
59,Ctrl,female,63,15,7,0.202,H2O,24_hrs,113,100,Model,4
61,Alc,male,63,15,7,0.241,H2O,24_hrs,117,86,Model,4
62,Alc+Str,male,63,15,7,0.245,H2O,24_hrs,95,105,Model,4
63,Ctrl,male,63,15,7,0.289,H2O,24_hrs,99,103,Model,4
64,Ctrl,male,63,15,7,0.284,H2O,24_hrs,105,92,Model,4
65,Str,male,63,15,7,0.27,H2O,24_hrs,117,86,Model,4
66,Alc+Str,male,63,15,7,0.28,H2O,24_hrs,114,77,Model,4
67,Alc,male,63,15,7,0.307,H2O,24_hrs,92,108,Model,4
52,Str,female,64,15,8,0.188,EtOH,start,126,124,Model,4
53,Alc,female,64,15,8,0.212,EtOH,start,121,125,Model,4
54,Ctrl,female,64,15,8,0.214,EtOH,start,122,124,Model,4
56,Alc,female,64,15,8,0.216,EtOH,start,120,123,Model,4
57,Str,female,64,15,8,0.205,EtOH,start,123,123,Model,4
58,Alc+Str,female,64,15,8,0.201,EtOH,start,120,121,Model,4
59,Ctrl,female,64,15,8,0.201,EtOH,start,122,123,Model,4
61,Alc,male,64,15,8,0.253,EtOH,start,120,123,Model,4
62,Alc+Str,male,64,15,8,0.251,EtOH,start,120,123,Model,4
63,Ctrl,male,64,15,8,0.296,EtOH,start,121,119,Model,4
64,Ctrl,male,64,15,8,0.294,EtOH,start,121,120,Model,4
65,Str,male,64,15,8,0.282,EtOH,start,122,123,Model,4
66,Alc+Str,male,64,15,8,0.292,EtOH,start,119,122,Model,4
67,Alc,male,64,15,8,0.316,EtOH,start,119,123,Model,4
52,Str,female,64,16,8,0.188,EtOH,30_mins,125,123,Model,4
53,Alc,female,64,16,8,0.212,EtOH,30_mins,121,125,Model,4
54,Ctrl,female,64,16,8,0.214,EtOH,30_mins,121,123,Model,4
56,Alc,female,64,16,8,0.216,EtOH,30_mins,120,121,Model,4
57,Str,female,64,16,8,0.205,EtOH,30_mins,123,122,Model,4
58,Alc+Str,female,64,16,8,0.201,EtOH,30_mins,119,119,Model,4
59,Ctrl,female,64,16,8,0.201,EtOH,30_mins,120,123,Model,4
61,Alc,male,64,16,8,0.253,EtOH,30_mins,120,121,Model,4
62,Alc+Str,male,64,16,8,0.251,EtOH,30_mins,119,122,Model,4
63,Ctrl,male,64,16,8,0.296,EtOH,30_mins,120,118,Model,4
64,Ctrl,male,64,16,8,0.294,EtOH,30_mins,120,120,Model,4
65,Str,male,64,16,8,0.282,EtOH,30_mins,119,122,Model,4
66,Alc+Str,male,64,16,8,0.292,EtOH,30_mins,118,120,Model,4
67,Alc,male,64,16,8,0.316,EtOH,30_mins,117,122,Model,4
52,Str,female,64,16,8,0.188,EtOH,24_hrs,93,122,Model,4
53,Alc,female,64,16,8,0.212,EtOH,24_hrs,110,124,Model,4
54,Ctrl,female,64,16,8,0.214,EtOH,24_hrs,102,108,Model,4
56,Alc,female,64,16,8,0.216,EtOH,24_hrs,115,97,Model,4
57,Str,female,64,16,8,0.205,EtOH,24_hrs,100,120,Model,4
58,Alc+Str,female,64,16,8,0.201,EtOH,24_hrs,118,90,Model,4
59,Ctrl,female,64,16,8,0.201,EtOH,24_hrs,91,117,Model,4
61,Alc,male,64,16,8,0.253,EtOH,24_hrs,94,118,Model,4
62,Alc+Str,male,64,16,8,0.251,EtOH,24_hrs,109,104,Model,4
63,Ctrl,male,64,16,8,0.296,EtOH,24_hrs,29,104,Model,4
64,Ctrl,male,64,16,8,0.294,EtOH,24_hrs,84,114,Model,4
65,Str,male,64,16,8,0.282,EtOH,24_hrs,65,122,Model,4
66,Alc+Str,male,64,16,8,0.292,EtOH,24_hrs,107,91,Model,4
67,Alc,male,64,16,8,0.316,EtOH,24_hrs,113,93,Model,4
52,Str,female,65,17,8,0.191,H2O,start,124,124,Model,4
53,Alc,female,65,17,8,0.209,H2O,start,123,123,Model,4
54,Ctrl,female,65,17,8,0.216,H2O,start,124,123,Model,4
56,Alc,female,65,17,8,0.216,H2O,start,122,124,Model,4
57,Str,female,65,17,8,0.196,H2O,start,123,123,Model,4
58,Alc+Str,female,65,17,8,0.196,H2O,start,123,125,Model,4
59,Ctrl,female,65,17,8,0.199,H2O,start,122,124,Model,4
61,Alc,male,65,17,8,0.259,H2O,start,123,122,Model,4
62,Alc+Str,male,65,17,8,0.259,H2O,start,124,121,Model,4
63,Ctrl,male,65,17,8,0.306,H2O,start,124,124,Model,4
64,Ctrl,male,65,17,8,0.297,H2O,start,123,122,Model,4
65,Str,male,65,17,8,0.287,H2O,start,123,123,Model,4
66,Alc+Str,male,65,17,8,0.294,H2O,start,122,123,Model,4
67,Alc,male,65,17,8,0.319,H2O,start,123,122,Model,4
52,Str,female,65,17,8,0.191,H2O,48_hrs,114,77,Model,4
53,Alc,female,65,17,8,0.209,H2O,48_hrs,59,112,Model,4
54,Ctrl,female,65,17,8,0.216,H2O,48_hrs,122,78,Model,4
56,Alc,female,65,17,8,0.216,H2O,48_hrs,114,43,Model,4
57,Str,female,65,17,8,0.196,H2O,48_hrs,117,68,Model,4
58,Alc+Str,female,65,17,8,0.196,H2O,48_hrs,67,93,Model,4
59,Ctrl,female,65,17,8,0.199,H2O,48_hrs,64,117,Model,4
61,Alc,male,65,17,8,0.259,H2O,48_hrs,58,118,Model,4
62,Alc+Str,male,65,17,8,0.259,H2O,48_hrs,63,98,Model,4
63,Ctrl,male,65,17,8,0.306,H2O,48_hrs,48,121,Model,4
64,Ctrl,male,65,17,8,0.297,H2O,48_hrs,107,32,Model,4
65,Str,male,65,17,8,0.287,H2O,48_hrs,51,114,Model,4
66,Alc+Str,male,65,17,8,0.294,H2O,48_hrs,61,100,Model,4
67,Alc,male,65,17,8,0.319,H2O,48_hrs,33,109,Model,4
52,Str,female,67,17,9,0.196,EtOH,start,122,121,Model,4
53,Alc,female,67,17,9,0.22,EtOH,start,120,120,Model,4
54,Ctrl,female,67,17,9,0.222,EtOH,start,124,122,Model,4
56,Alc,female,67,17,9,0.233,EtOH,start,120,123,Model,4
57,Str,female,67,17,9,0.201,EtOH,start,124,121,Model,4
58,Alc+Str,female,67,17,9,0.208,EtOH,start,120,122,Model,4
59,Ctrl,female,67,17,9,0.203,EtOH,start,122,121,Model,4
61,Alc,male,67,17,9,0.272,EtOH,start,124,121,Model,4
62,Alc+Str,male,67,17,9,0.269,EtOH,start,121,123,Model,4
63,Ctrl,male,67,17,9,0.32,EtOH,start,123,121,Model,4
64,Ctrl,male,67,17,9,0.308,EtOH,start,122,123,Model,4
65,Str,male,67,17,9,0.303,EtOH,start,122,121,Model,4
66,Alc+Str,male,67,17,9,0.307,EtOH,start,119,124,Model,4
67,Alc,male,67,17,9,0.335,EtOH,start,120,122,Model,4
52,Str,female,67,18,9,0.196,EtOH,30_mins,122,121,Model,4
53,Alc,female,67,18,9,0.22,EtOH,30_mins,119,122,Model,4
54,Ctrl,female,67,18,9,0.222,EtOH,30_mins,123,121,Model,4
56,Alc,female,67,18,9,0.233,EtOH,30_mins,120,120,Model,4
57,Str,female,67,18,9,0.201,EtOH,30_mins,123,121,Model,4
58,Alc+Str,female,67,18,9,0.208,EtOH,30_mins,119,122,Model,4
59,Ctrl,female,67,18,9,0.203,EtOH,30_mins,120,121,Model,4
61,Alc,male,67,18,9,0.272,EtOH,30_mins,120,121,Model,4
62,Alc+Str,male,67,18,9,0.269,EtOH,30_mins,120,123,Model,4
63,Ctrl,male,67,18,9,0.32,EtOH,30_mins,120,120,Model,4
64,Ctrl,male,67,18,9,0.308,EtOH,30_mins,121,122,Model,4
65,Str,male,67,18,9,0.303,EtOH,30_mins,122,120,Model,4
66,Alc+Str,male,67,18,9,0.307,EtOH,30_mins,117,124,Model,4
67,Alc,male,67,18,9,0.335,EtOH,30_mins,118,121,Model,4
52,Str,female,67,18,9,0.196,EtOH,24_hrs,95,118,Model,4
53,Alc,female,67,18,9,0.22,EtOH,24_hrs,113,96,Model,4
54,Ctrl,female,67,18,9,0.222,EtOH,24_hrs,86,118,Model,4
56,Alc,female,67,18,9,0.233,EtOH,24_hrs,112,95,Model,4
57,Str,female,67,18,9,0.201,EtOH,24_hrs,101,118,Model,4
58,Alc+Str,female,67,18,9,0.208,EtOH,24_hrs,117,93,Model,4
59,Ctrl,female,67,18,9,0.203,EtOH,24_hrs,112,98,Model,4
61,Alc,male,67,18,9,0.272,EtOH,24_hrs,88,120,Model,4
62,Alc+Str,male,67,18,9,0.269,EtOH,24_hrs,117,87,Model,4
63,Ctrl,male,67,18,9,0.32,EtOH,24_hrs,86,118,Model,4
64,Ctrl,male,67,18,9,0.308,EtOH,24_hrs,113,90,Model,4
65,Str,male,67,18,9,0.303,EtOH,24_hrs,99,109,Model,4
66,Alc+Str,male,67,18,9,0.307,EtOH,24_hrs,101,122,Model,4
67,Alc,male,67,18,9,0.335,EtOH,24_hrs,110,93,Model,4
52,Str,female,68,19,9,0.197,H2O,start,124,123,Model,4
53,Alc,female,68,19,9,0.223,H2O,start,124,121,Model,4
54,Ctrl,female,68,19,9,0.226,H2O,start,122,129,Model,4
56,Alc,female,68,19,9,0.225,H2O,start,122,123,Model,4
57,Str,female,68,19,9,0.203,H2O,start,123,123,Model,4
58,Alc+Str,female,68,19,9,0.215,H2O,start,122,123,Model,4
59,Ctrl,female,68,19,9,0.209,H2O,start,123,122,Model,4
61,Alc,male,68,19,9,0.271,H2O,start,123,123,Model,4
62,Alc+Str,male,68,19,9,0.279,H2O,start,125,122,Model,4
63,Ctrl,male,68,19,9,0.323,H2O,start,121,124,Model,4
64,Ctrl,male,68,19,9,0.311,H2O,start,124,123,Model,4
65,Str,male,68,19,9,0.306,H2O,start,123,122,Model,4
66,Alc+Str,male,68,19,9,0.31,H2O,start,123,123,Model,4
67,Alc,male,68,19,9,0.344,H2O,start,125,124,Model,4
52,Str,female,68,19,9,0.197,H2O,24_hrs,113,101,Model,4
53,Alc,female,68,19,9,0.223,H2O,24_hrs,120,90,Model,4
54,Ctrl,female,68,19,9,0.226,H2O,24_hrs,78,128,Model,4
56,Alc,female,68,19,9,0.225,H2O,24_hrs,93,111,Model,4
57,Str,female,68,19,9,0.203,H2O,24_hrs,121,89,Model,4
58,Alc+Str,female,68,19,9,0.215,H2O,24_hrs,116,81,Model,4
59,Ctrl,female,68,19,9,0.209,H2O,24_hrs,122,82,Model,4
61,Alc,male,68,19,9,0.271,H2O,24_hrs,86,117,Model,4
62,Alc+Str,male,68,19,9,0.279,H2O,24_hrs,116,83,Model,4
63,Ctrl,male,68,19,9,0.323,H2O,24_hrs,86,112,Model,4
64,Ctrl,male,68,19,9,0.311,H2O,24_hrs,121,71,Model,4
65,Str,male,68,19,9,0.306,H2O,24_hrs,108,97,Model,4
66,Alc+Str,male,68,19,9,0.31,H2O,24_hrs,73,113,Model,4
67,Alc,male,68,19,9,0.344,H2O,24_hrs,86,109,Model,4
52,Str,female,69,19,10,0.2,EtOH,start,124,124,Model,4
53,Alc,female,69,19,10,0.229,EtOH,start,120,125,Model,4
54,Ctrl,female,69,19,10,0.23,EtOH,start,123,122,Model,4
56,Alc,female,69,19,10,0.226,EtOH,start,120,120,Model,4
57,Str,female,69,19,10,0.209,EtOH,start,122,122,Model,4
58,Alc+Str,female,69,19,10,0.215,EtOH,start,119,123,Model,4
59,Ctrl,female,69,19,10,0.214,EtOH,start,124,124,Model,4
61,Alc,male,69,19,10,0.282,EtOH,start,119,123,Model,4
62,Alc+Str,male,69,19,10,0.278,EtOH,start,117,121,Model,4
63,Ctrl,male,69,19,10,0.337,EtOH,start,122,122,Model,4
64,Ctrl,male,69,19,10,0.322,EtOH,start,122,121,Model,4
65,Str,male,69,19,10,0.313,EtOH,start,122,124,Model,4
66,Alc+Str,male,69,19,10,0.313,EtOH,start,120,123,Model,4
67,Alc,male,69,19,10,0.353,EtOH,start,119,121,Model,4
52,Str,female,69,20,10,0.2,EtOH,30_mins,124,123,Model,4
53,Alc,female,69,20,10,0.229,EtOH,30_mins,117,124,Model,4
54,Ctrl,female,69,20,10,0.23,EtOH,30_mins,122,119,Model,4
56,Alc,female,69,20,10,0.226,EtOH,30_mins,120,118,Model,4
57,Str,female,69,20,10,0.209,EtOH,30_mins,121,120,Model,4
58,Alc+Str,female,69,20,10,0.215,EtOH,30_mins,119,123,Model,4
59,Ctrl,female,69,20,10,0.214,EtOH,30_mins,123,121,Model,4
61,Alc,male,69,20,10,0.282,EtOH,30_mins,119,121,Model,4
62,Alc+Str,male,69,20,10,0.278,EtOH,30_mins,115,120,Model,4
63,Ctrl,male,69,20,10,0.337,EtOH,30_mins,121,121,Model,4
64,Ctrl,male,69,20,10,0.322,EtOH,30_mins,122,121,Model,4
65,Str,male,69,20,10,0.313,EtOH,30_mins,122,120,Model,4
66,Alc+Str,male,69,20,10,0.313,EtOH,30_mins,120,120,Model,4
67,Alc,male,69,20,10,0.353,EtOH,30_mins,117,120,Model,4
52,Str,female,69,20,10,0.2,EtOH,24_hrs,122,99,Model,4
53,Alc,female,69,20,10,0.229,EtOH,24_hrs,92,109,Model,4
54,Ctrl,female,69,20,10,0.23,EtOH,24_hrs,115,95,Model,4
56,Alc,female,69,20,10,0.226,EtOH,24_hrs,118,90,Model,4
57,Str,female,69,20,10,0.209,EtOH,24_hrs,99,117,Model,4
58,Alc+Str,female,69,20,10,0.215,EtOH,24_hrs,118,97,Model,4
59,Ctrl,female,69,20,10,0.214,EtOH,24_hrs,113,94,Model,4
61,Alc,male,69,20,10,0.282,EtOH,24_hrs,117,84,Model,4
62,Alc+Str,male,69,20,10,0.278,EtOH,24_hrs,113,93,Model,4
63,Ctrl,male,69,20,10,0.337,EtOH,24_hrs,84,116,Model,4
64,Ctrl,male,69,20,10,0.322,EtOH,24_hrs,118,84,Model,4
65,Str,male,69,20,10,0.313,EtOH,24_hrs,118,91,Model,4
66,Alc+Str,male,69,20,10,0.313,EtOH,24_hrs,116,82,Model,4
67,Alc,male,69,20,10,0.353,EtOH,24_hrs,114,82,Model,4
52,Str,female,70,21,10,0.199,H2O,start,122,125,Model,4
53,Alc,female,70,21,10,0.23,H2O,start,123,122,Model,4
54,Ctrl,female,70,21,10,0.229,H2O,start,123,122,Model,4
56,Alc,female,70,21,10,0.233,H2O,start,120,122,Model,4
57,Str,female,70,21,10,0.207,H2O,start,121,123,Model,4
58,Alc+Str,female,70,21,10,0.208,H2O,start,122,123,Model,4
59,Ctrl,female,70,21,10,0.219,H2O,start,120,121,Model,4
61,Alc,male,70,21,10,0.286,H2O,start,123,122,Model,4
62,Alc+Str,male,70,21,10,0.279,H2O,start,123,123,Model,4
63,Ctrl,male,70,21,10,0.342,H2O,start,121,122,Model,4
64,Ctrl,male,70,21,10,0.33,H2O,start,121,123,Model,4
65,Str,male,70,21,10,0.309,H2O,start,121,122,Model,4
66,Alc+Str,male,70,21,10,0.31,H2O,start,122,122,Model,4
67,Alc,male,70,21,10,0.358,H2O,start,122,123,Model,4
52,Str,female,70,21,10,0.199,H2O,24_hrs,98,122,Model,4
53,Alc,female,70,21,10,0.23,H2O,24_hrs,94,119,Model,4
54,Ctrl,female,70,21,10,0.229,H2O,24_hrs,107,104,Model,4
56,Alc,female,70,21,10,0.233,H2O,24_hrs,90,109,Model,4
57,Str,female,70,21,10,0.207,H2O,24_hrs,118,107,Model,4
58,Alc+Str,female,70,21,10,0.208,H2O,24_hrs,118,90,Model,4
59,Ctrl,female,70,21,10,0.219,H2O,24_hrs,89,120,Model,4
61,Alc,male,70,21,10,0.286,H2O,24_hrs,114,88,Model,4
62,Alc+Str,male,70,21,10,0.279,H2O,24_hrs,106,112,Model,4
63,Ctrl,male,70,21,10,0.342,H2O,24_hrs,112,93,Model,4
64,Ctrl,male,70,21,10,0.33,H2O,24_hrs,117,83,Model,4
65,Str,male,70,21,10,0.309,H2O,24_hrs,112,104,Model,4
66,Alc+Str,male,70,21,10,0.31,H2O,24_hrs,120,87,Model,4
67,Alc,male,70,21,10,0.358,H2O,24_hrs,110,90,Model,4
52,Str,female,71,21,11,0.198,EtOH,start,123,122,Model,4
53,Alc,female,71,21,11,0.234,EtOH,start,121,122,Model,4
54,Ctrl,female,71,21,11,0.23,EtOH,start,122,124,Model,4
56,Alc,female,71,21,11,0.237,EtOH,start,120,122,Model,4
57,Str,female,71,21,11,0.206,EtOH,start,121,122,Model,4
58,Alc+Str,female,71,21,11,0.212,EtOH,start,122,123,Model,4
59,Ctrl,female,71,21,11,0.221,EtOH,start,121,123,Model,4
61,Alc,male,71,21,11,0.292,EtOH,start,117,121,Model,4
62,Alc+Str,male,71,21,11,0.28,EtOH,start,121,122,Model,4
63,Ctrl,male,71,21,11,0.395,EtOH,start,122,122,Model,4
64,Ctrl,male,71,21,11,0.331,EtOH,start,122,122,Model,4
65,Str,male,71,21,11,0.306,EtOH,start,121,121,Model,4
66,Alc+Str,male,71,21,11,0.31,EtOH,start,122,122,Model,4
67,Alc,male,71,21,11,0.361,EtOH,start,120,122,Model,4
52,Str,female,71,22,11,0.198,EtOH,30_mins,122,122,Model,4
53,Alc,female,71,22,11,0.234,EtOH,30_mins,121,122,Model,4
54,Ctrl,female,71,22,11,0.23,EtOH,30_mins,121,124,Model,4
56,Alc,female,71,22,11,0.237,EtOH,30_mins,120,122,Model,4
57,Str,female,71,22,11,0.206,EtOH,30_mins,118,122,Model,4
58,Alc+Str,female,71,22,11,0.212,EtOH,30_mins,122,123,Model,4
59,Ctrl,female,71,22,11,0.221,EtOH,30_mins,119,120,Model,4
61,Alc,male,71,22,11,0.292,EtOH,30_mins,117,117,Model,4
62,Alc+Str,male,71,22,11,0.28,EtOH,30_mins,120,121,Model,4
63,Ctrl,male,71,22,11,0.395,EtOH,30_mins,120,121,Model,4
64,Ctrl,male,71,22,11,0.331,EtOH,30_mins,122,122,Model,4
65,Str,male,71,22,11,0.306,EtOH,30_mins,120,120,Model,4
66,Alc+Str,male,71,22,11,0.31,EtOH,30_mins,122,122,Model,4
67,Alc,male,71,22,11,0.361,EtOH,30_mins,119,121,Model,4
52,Str,female,71,22,11,0.198,EtOH,24_hrs,99,120,Model,4
53,Alc,female,71,22,11,0.234,EtOH,24_hrs,117,98,Model,4
54,Ctrl,female,71,22,11,0.23,EtOH,24_hrs,114,106,Model,4
56,Alc,female,71,22,11,0.237,EtOH,24_hrs,117,94,Model,4
57,Str,female,71,22,11,0.206,EtOH,24_hrs,90,120,Model,4
58,Alc+Str,female,71,22,11,0.212,EtOH,24_hrs,120,96,Model,4
59,Ctrl,female,71,22,11,0.221,EtOH,24_hrs,97,119,Model,4
61,Alc,male,71,22,11,0.292,EtOH,24_hrs,116,83,Model,4
62,Alc+Str,male,71,22,11,0.28,EtOH,24_hrs,114,100,Model,4
63,Ctrl,male,71,22,11,0.395,EtOH,24_hrs,86,121,Model,4
64,Ctrl,male,71,22,11,0.331,EtOH,24_hrs,86,117,Model,4
65,Str,male,71,22,11,0.306,EtOH,24_hrs,86,119,Model,4
66,Alc+Str,male,71,22,11,0.31,EtOH,24_hrs,113,116,Model,4
67,Alc,male,71,22,11,0.361,EtOH,24_hrs,115,77,Model,4
52,Str,female,72,23,11,0.195,H2O,start,123,124,Model,4
53,Alc,female,72,23,11,0.238,H2O,start,122,124,Model,4
54,Ctrl,female,72,23,11,0.227,H2O,start,124,123,Model,4
56,Alc,female,72,23,11,0.242,H2O,start,124,122,Model,4
57,Str,female,72,23,11,0.204,H2O,start,123,123,Model,4
58,Alc+Str,female,72,23,11,0.217,H2O,start,123,124,Model,4
59,Ctrl,female,72,23,11,0.22,H2O,start,122,123,Model,4
61,Alc,male,72,23,11,0.295,H2O,start,122,123,Model,4
62,Alc+Str,male,72,23,11,0.288,H2O,start,122,123,Model,4
63,Ctrl,male,72,23,11,0.347,H2O,start,124,123,Model,4
64,Ctrl,male,72,23,11,0.335,H2O,start,122,123,Model,4
65,Str,male,72,23,11,0.316,H2O,start,123,122,Model,4
66,Alc+Str,male,72,23,11,0.312,H2O,start,126,124,Model,4
67,Alc,male,72,23,11,0.372,H2O,start,123,123,Model,4
