RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
123,Str,female,52,8,4,0.195,EtOH,24_hrs,101,114,Model,6
124,Alc,male,52,8,4,0.255,EtOH,24_hrs,106,117,Model,6
125,Alc,male,52,8,4,0.234,EtOH,24_hrs,104,123,Model,6
126,Ctrl,male,52,8,4,0.246,EtOH,24_hrs,122,79,Model,6
127,Ctrl,male,52,8,4,0.181,EtOH,24_hrs,92,121,Model,6
128,Str,male,52,8,4,0.242,EtOH,24_hrs,112,87,Model,6
129,Ctrl,male,52,8,4,0.231,EtOH,24_hrs,100,101,Model,6
130,Alc,male,52,8,4,0.256,EtOH,24_hrs,114,80,Model,6
131,Ctrl,male,52,8,4,0.186,EtOH,24_hrs,101,123,Model,6
132,Alc,male,52,8,4,0.222,EtOH,24_hrs,114,84,Model,6
133,Alc,male,52,8,4,0.256,EtOH,24_hrs,112,91,Model,6
134,Str,male,52,8,4,0.241,EtOH,24_hrs,94,121,Model,6
135,Alc,male,52,8,4,0.273,EtOH,24_hrs,102,92,Model,6
112,Ctrl,female,53,8,4,0.111,H2O,start,124,12,Model,6
113,Alc,female,53,8,4,0.211,H2O,start,123,125,Model,6
115,Alc,female,53,8,4,0.205,H2O,start,124,124,Model,6
116,Ctrl,female,53,8,4,0.202,H2O,start,123,122,Model,6
118,Alc,female,53,8,4,0.208,H2O,start,123,123,Model,6
119,Str,female,53,8,4,0.191,H2O,start,122,125,Model,6
120,Alc,female,53,8,4,0.197,H2O,start,124,122,Model,6
121,Ctrl,female,53,8,4,0.216,H2O,start,124,124,Model,6
122,Alc,female,53,8,4,0.197,H2O,start,123,124,Model,6
123,Str,female,53,8,4,0.205,H2O,start,124,125,Model,6
124,Alc,male,53,8,4,0.149,H2O,start,124,124,Model,6
125,Alc,male,53,8,4,0.228,H2O,start,123,125,Model,6
126,Ctrl,male,53,8,4,0.352,H2O,start,124,123,Model,6
127,Ctrl,male,53,8,4,0.187,H2O,start,123,127,Model,6
128,Str,male,53,8,4,0.247,H2O,start,124,123,Model,6
129,Ctrl,male,53,8,4,0.239,H2O,start,123,122,Model,6
130,Alc,male,53,8,4,0.262,H2O,start,123,123,Model,6
131,Ctrl,male,53,8,4,0.197,H2O,start,125,121,Model,6
132,Alc,male,53,8,4,0.226,H2O,start,124,123,Model,6
133,Alc,male,53,8,4,0.255,H2O,start,123,122,Model,6
134,Str,male,53,8,4,0.236,H2O,start,122,123,Model,6
135,Alc,male,53,8,4,0.277,H2O,start,122,124,Model,6
112,Ctrl,female,53,9,4,0.111,H2O,24_hrs,124,123,Model,6
113,Alc,female,53,9,4,0.211,H2O,24_hrs,111,108,Model,6
115,Alc,female,53,9,4,0.205,H2O,24_hrs,123,91,Model,6
116,Ctrl,female,53,9,4,0.202,H2O,24_hrs,116,70,Model,6
118,Alc,female,53,9,4,0.208,H2O,24_hrs,123,90,Model,6
119,Str,female,53,9,4,0.191,H2O,24_hrs,123,122,Model,6
120,Alc,female,53,9,4,0.197,H2O,24_hrs,97,123,Model,6
121,Ctrl,female,53,9,4,0.216,H2O,24_hrs,110,104,Model,6
122,Alc,female,53,9,4,0.197,H2O,24_hrs,120,87,Model,6
123,Str,female,53,9,4,0.205,H2O,24_hrs,117,124,Model,6
124,Alc,male,53,9,4,0.149,H2O,24_hrs,123,123,Model,6
125,Alc,male,53,9,4,0.228,H2O,24_hrs,123,122,Model,6
126,Ctrl,male,53,9,4,0.352,H2O,24_hrs,78,122,Model,6
127,Ctrl,male,53,9,4,0.187,H2O,24_hrs,124,84,Model,6
128,Str,male,53,9,4,0.247,H2O,24_hrs,96,119,Model,6
129,Ctrl,male,53,9,4,0.239,H2O,24_hrs,113,99,Model,6
130,Alc,male,53,9,4,0.262,H2O,24_hrs,72,122,Model,6
131,Ctrl,male,53,9,4,0.197,H2O,24_hrs,108,119,Model,6
132,Alc,male,53,9,4,0.226,H2O,24_hrs,88,122,Model,6
133,Alc,male,53,9,4,0.255,H2O,24_hrs,91,107,Model,6
134,Str,male,53,9,4,0.236,H2O,24_hrs,106,100,Model,6
135,Alc,male,53,9,4,0.277,H2O,24_hrs,106,100,Model,6
112,Ctrl,female,54,9,5,0.11,EtOH,start,129,128,Model,6
113,Alc,female,54,9,5,0.215,EtOH,start,122,122,Model,6
115,Alc,female,54,9,5,0.202,EtOH,start,122,123,Model,6
116,Ctrl,female,54,9,5,0.205,EtOH,start,127,124,Model,6
118,Alc,female,54,9,5,0.215,EtOH,start,123,125,Model,6
119,Str,female,54,9,5,0.167,EtOH,start,128,126,Model,6
120,Alc,female,54,9,5,0.205,EtOH,start,122,125,Model,6
121,Ctrl,female,54,9,5,0.223,EtOH,start,128,124,Model,6
122,Alc,female,54,9,5,0.201,EtOH,start,122,122,Model,6
123,Str,female,54,9,5,0.195,EtOH,start,128,124,Model,6
124,Alc,male,54,9,5,0.142,EtOH,start,122,122,Model,6
125,Alc,male,54,9,5,0.23,EtOH,start,122,123,Model,6
126,Ctrl,male,54,9,5,0.264,EtOH,start,127,123,Model,6
127,Ctrl,male,54,9,5,0.206,EtOH,start,128,123,Model,6
128,Str,male,54,9,5,0.264,EtOH,start,127,126,Model,6
129,Ctrl,male,54,9,5,0.249,EtOH,start,127,124,Model,6
130,Alc,male,54,9,5,0.272,EtOH,start,122,124,Model,6
131,Ctrl,male,54,9,5,0.198,EtOH,start,128,123,Model,6
132,Alc,male,54,9,5,0.234,EtOH,start,120,123,Model,6
133,Alc,male,54,9,5,0.276,EtOH,start,123,122,Model,6
134,Str,male,54,9,5,0.249,EtOH,start,128,125,Model,6
135,Alc,male,54,9,5,0.298,EtOH,start,121,124,Model,6
112,Ctrl,female,54,9,5,0.11,EtOH,30_mins,127,127,Model,6
113,Alc,female,54,9,5,0.215,EtOH,30_mins,121,120,Model,6
115,Alc,female,54,9,5,0.202,EtOH,30_mins,122,124,Model,6
116,Ctrl,female,54,9,5,0.205,EtOH,30_mins,124,124,Model,6
118,Alc,female,54,9,5,0.215,EtOH,30_mins,122,121,Model,6
119,Str,female,54,9,5,0.167,EtOH,30_mins,128,126,Model,6
120,Alc,female,54,9,5,0.205,EtOH,30_mins,122,125,Model,6
121,Ctrl,female,54,9,5,0.223,EtOH,30_mins,127,122,Model,6
122,Alc,female,54,9,5,0.201,EtOH,30_mins,120,122,Model,6
123,Str,female,54,9,5,0.195,EtOH,30_mins,118,124,Model,6
124,Alc,male,54,9,5,0.142,EtOH,30_mins,122,122,Model,6
125,Alc,male,54,9,5,0.23,EtOH,30_mins,121,103,Model,6
126,Ctrl,male,54,9,5,0.264,EtOH,30_mins,123,122,Model,6
127,Ctrl,male,54,9,5,0.206,EtOH,30_mins,128,122,Model,6
128,Str,male,54,9,5,0.264,EtOH,30_mins,122,120,Model,6
129,Ctrl,male,54,9,5,0.249,EtOH,30_mins,124,123,Model,6
130,Alc,male,54,9,5,0.272,EtOH,30_mins,122,116,Model,6
131,Ctrl,male,54,9,5,0.198,EtOH,30_mins,128,122,Model,6
132,Alc,male,54,9,5,0.234,EtOH,30_mins,120,122,Model,6
133,Alc,male,54,9,5,0.276,EtOH,30_mins,121,119,Model,6
134,Str,male,54,9,5,0.249,EtOH,30_mins,126,114,Model,6
135,Alc,male,54,9,5,0.298,EtOH,30_mins,121,122,Model,6
112,Ctrl,female,54,10,5,0.11,EtOH,24_hrs,100,106,Model,6
113,Alc,female,54,10,5,0.215,EtOH,24_hrs,114,100,Model,6
115,Alc,female,54,10,5,0.202,EtOH,24_hrs,120,96,Model,6
116,Ctrl,female,54,10,5,0.205,EtOH,24_hrs,81,120,Model,6
118,Alc,female,54,10,5,0.215,EtOH,24_hrs,113,100,Model,6
119,Str,female,54,10,5,0.167,EtOH,24_hrs,128,124,Model,6
120,Alc,female,54,10,5,0.205,EtOH,24_hrs,115,106,Model,6
121,Ctrl,female,54,10,5,0.223,EtOH,24_hrs,117,91,Model,6
122,Alc,female,54,10,5,0.201,EtOH,24_hrs,106,119,Model,6
123,Str,female,54,10,5,0.195,EtOH,24_hrs,110,96,Model,6
124,Alc,male,54,10,5,0.142,EtOH,24_hrs,104,121,Model,6
125,Alc,male,54,10,5,0.23,EtOH,24_hrs,120,55,Model,6
126,Ctrl,male,54,10,5,0.264,EtOH,24_hrs,81,118,Model,6
127,Ctrl,male,54,10,5,0.206,EtOH,24_hrs,88,117,Model,6
128,Str,male,54,10,5,0.264,EtOH,24_hrs,112,95,Model,6
129,Ctrl,male,54,10,5,0.249,EtOH,24_hrs,97,117,Model,6
130,Alc,male,54,10,5,0.272,EtOH,24_hrs,115,80,Model,6
131,Ctrl,male,54,10,5,0.198,EtOH,24_hrs,128,96,Model,6
132,Alc,male,54,10,5,0.234,EtOH,24_hrs,117,89,Model,6
133,Alc,male,54,10,5,0.276,EtOH,24_hrs,106,118,Model,6
134,Str,male,54,10,5,0.249,EtOH,24_hrs,123,75,Model,6
135,Alc,male,54,10,5,0.298,EtOH,24_hrs,112,92,Model,6
112,Ctrl,female,55,10,5,0.153,H2O,start,123,123,Model,6
113,Alc,female,55,10,5,0.217,H2O,start,124,124,Model,6
115,Alc,female,55,10,5,0.208,H2O,start,128,126,Model,6
116,Ctrl,female,55,10,5,0.022,H2O,start,124,124,Model,6
118,Alc,female,55,10,5,0.213,H2O,start,123,124,Model,6
119,Str,female,55,10,5,0.166,H2O,start,122,127,Model,6
120,Alc,female,55,10,5,0.21,H2O,start,122,122,Model,6
121,Ctrl,female,55,10,5,0.229,H2O,start,121,122,Model,6
122,Alc,female,55,10,5,0.203,H2O,start,126,121,Model,6
123,Str,female,55,10,5,0.207,H2O,start,123,123,Model,6
124,Alc,male,55,10,5,0.164,H2O,start,121,123,Model,6
125,Alc,male,55,10,5,0.257,H2O,start,123,124,Model,6
126,Ctrl,male,55,10,5,0.268,H2O,start,122,124,Model,6
127,Ctrl,male,55,10,5,0.213,H2O,start,123,124,Model,6
128,Str,male,55,10,5,0.246,H2O,start,123,124,Model,6
129,Ctrl,male,55,10,5,0.255,H2O,start,125,124,Model,6
130,Alc,male,55,10,5,0.282,H2O,start,125,124,Model,6
131,Ctrl,male,55,10,5,0.211,H2O,start,123,123,Model,6
132,Alc,male,55,10,5,0.247,H2O,start,123,128,Model,6
133,Alc,male,55,10,5,0.281,H2O,start,123,125,Model,6
134,Str,male,55,10,5,0.242,H2O,start,123,123,Model,6
135,Alc,male,55,10,5,0.306,H2O,start,126,125,Model,6
112,Ctrl,female,55,11,5,0.153,H2O,24_hrs,100,122,Model,6
113,Alc,female,55,11,5,0.217,H2O,24_hrs,124,85,Model,6
115,Alc,female,55,11,5,0.208,H2O,24_hrs,85,124,Model,6
116,Ctrl,female,55,11,5,0.022,H2O,24_hrs,120,64,Model,6
118,Alc,female,55,11,5,0.213,H2O,24_hrs,114,107,Model,6
119,Str,female,55,11,5,0.166,H2O,24_hrs,118,105,Model,6
120,Alc,female,55,11,5,0.21,H2O,24_hrs,89,120,Model,6
121,Ctrl,female,55,11,5,0.229,H2O,24_hrs,128,79,Model,6
122,Alc,female,55,11,5,0.203,H2O,24_hrs,86,117,Model,6
123,Str,female,55,11,5,0.207,H2O,24_hrs,95,114,Model,6
124,Alc,male,55,11,5,0.164,H2O,24_hrs,121,71,Model,6
125,Alc,male,55,11,5,0.257,H2O,24_hrs,120,94,Model,6
126,Ctrl,male,55,11,5,0.268,H2O,24_hrs,81,119,Model,6
127,Ctrl,male,55,11,5,0.213,H2O,24_hrs,89,124,Model,6
128,Str,male,55,11,5,0.246,H2O,24_hrs,119,78,Model,6
129,Ctrl,male,55,11,5,0.255,H2O,24_hrs,121,95,Model,6
130,Alc,male,55,11,5,0.282,H2O,24_hrs,73,123,Model,6
131,Ctrl,male,55,11,5,0.211,H2O,24_hrs,117,96,Model,6
132,Alc,male,55,11,5,0.247,H2O,24_hrs,91,125,Model,6
133,Alc,male,55,11,5,0.281,H2O,24_hrs,110,94,Model,6
134,Str,male,55,11,5,0.242,H2O,24_hrs,100,96,Model,6
135,Alc,male,55,11,5,0.306,H2O,24_hrs,107,99,Model,6
112,Ctrl,female,56,11,6,0.155,EtOH,start,125,124,Model,6
113,Alc,female,56,11,6,0.225,EtOH,start,120,126,Model,6
115,Alc,female,56,11,6,0.199,EtOH,start,120,124,Model,6
116,Ctrl,female,56,11,6,0.211,EtOH,start,125,128,Model,6
118,Alc,female,56,11,6,0.212,EtOH,start,120,125,Model,6
119,Str,female,56,11,6,0.181,EtOH,start,129,115,Model,6
120,Alc,female,56,11,6,0.224,EtOH,start,119,120,Model,6
121,Ctrl,female,56,11,6,0.228,EtOH,start,125,126,Model,6
122,Alc,female,56,11,6,0.208,EtOH,start,120,126,Model,6
123,Str,female,56,11,6,0.208,EtOH,start,126,126,Model,6
124,Alc,male,56,11,6,0.19,EtOH,start,120,123,Model,6
125,Alc,male,56,11,6,0.254,EtOH,start,120,128,Model,6
126,Ctrl,male,56,11,6,0.274,EtOH,start,126,125,Model,6
127,Ctrl,male,56,11,6,0.218,EtOH,start,127,127,Model,6
128,Str,male,56,11,6,0.254,EtOH,start,127,126,Model,6
129,Ctrl,male,56,11,6,0.28,EtOH,start,125,126,Model,6
130,Alc,male,56,11,6,0.286,EtOH,start,120,126,Model,6
131,Ctrl,male,56,11,6,0.22,EtOH,start,125,125,Model,6
132,Alc,male,56,11,6,0.251,EtOH,start,120,125,Model,6
133,Alc,male,56,11,6,0.284,EtOH,start,121,125,Model,6
134,Str,male,56,11,6,0.243,EtOH,start,127,124,Model,6
135,Alc,male,56,11,6,0.308,EtOH,start,120,117,Model,6
112,Ctrl,female,56,11,6,0.155,EtOH,30_mins,121,124,Model,6
113,Alc,female,56,11,6,0.225,EtOH,30_mins,120,125,Model,6
115,Alc,female,56,11,6,0.199,EtOH,30_mins,120,122,Model,6
116,Ctrl,female,56,11,6,0.211,EtOH,30_mins,125,122,Model,6
118,Alc,female,56,11,6,0.212,EtOH,30_mins,120,123,Model,6
119,Str,female,56,11,6,0.181,EtOH,30_mins,124,113,Model,6
120,Alc,female,56,11,6,0.224,EtOH,30_mins,119,117,Model,6
121,Ctrl,female,56,11,6,0.228,EtOH,30_mins,125,122,Model,6
122,Alc,female,56,11,6,0.208,EtOH,30_mins,119,126,Model,6
123,Str,female,56,11,6,0.208,EtOH,30_mins,125,123,Model,6
124,Alc,male,56,11,6,0.19,EtOH,30_mins,120,122,Model,6
125,Alc,male,56,11,6,0.254,EtOH,30_mins,120,119,Model,6
126,Ctrl,male,56,11,6,0.274,EtOH,30_mins,124,117,Model,6
127,Ctrl,male,56,11,6,0.218,EtOH,30_mins,127,125,Model,6
128,Str,male,56,11,6,0.254,EtOH,30_mins,125,120,Model,6
129,Ctrl,male,56,11,6,0.28,EtOH,30_mins,124,124,Model,6
130,Alc,male,56,11,6,0.286,EtOH,30_mins,120,122,Model,6
131,Ctrl,male,56,11,6,0.22,EtOH,30_mins,123,124,Model,6
132,Alc,male,56,11,6,0.251,EtOH,30_mins,120,119,Model,6
133,Alc,male,56,11,6,0.284,EtOH,30_mins,121,124,Model,6
134,Str,male,56,11,6,0.243,EtOH,30_mins,122,121,Model,6
135,Alc,male,56,11,6,0.308,EtOH,30_mins,120,117,Model,6
112,Ctrl,female,56,12,6,0.155,EtOH,24_hrs,117,95,Model,6
113,Alc,female,56,12,6,0.225,EtOH,24_hrs,117,101,Model,6
115,Alc,female,56,12,6,0.199,EtOH,24_hrs,120,88,Model,6
116,Ctrl,female,56,12,6,0.211,EtOH,24_hrs,125,83,Model,6
118,Alc,female,56,12,6,0.212,EtOH,24_hrs,109,106,Model,6
119,Str,female,56,12,6,0.181,EtOH,24_hrs,92,112,Model,6
120,Alc,female,56,12,6,0.224,EtOH,24_hrs,115,93,Model,6
121,Ctrl,female,56,12,6,0.228,EtOH,24_hrs,111,97,Model,6
122,Alc,female,56,12,6,0.208,EtOH,24_hrs,105,114,Model,6
123,Str,female,56,12,6,0.208,EtOH,24_hrs,93,120,Model,6
124,Alc,male,56,12,6,0.19,EtOH,24_hrs,118,120,Model,6
125,Alc,male,56,12,6,0.254,EtOH,24_hrs,119,75,Model,6
126,Ctrl,male,56,12,6,0.274,EtOH,24_hrs,123,68,Model,6
127,Ctrl,male,56,12,6,0.218,EtOH,24_hrs,124,76,Model,6
128,Str,male,56,12,6,0.254,EtOH,24_hrs,120,79,Model,6
129,Ctrl,male,56,12,6,0.28,EtOH,24_hrs,84,120,Model,6
130,Alc,male,56,12,6,0.286,EtOH,24_hrs,118,66,Model,6
131,Ctrl,male,56,12,6,0.22,EtOH,24_hrs,97,119,Model,6
132,Alc,male,56,12,6,0.251,EtOH,24_hrs,117,81,Model,6
133,Alc,male,56,12,6,0.284,EtOH,24_hrs,113,95,Model,6
134,Str,male,56,12,6,0.243,EtOH,24_hrs,99,101,Model,6
135,Alc,male,56,12,6,0.308,EtOH,24_hrs,112,86,Model,6
112,Ctrl,female,57,12,6,0.161,H2O,start,124,121,Model,6
113,Alc,female,57,12,6,0.222,H2O,start,121,123,Model,6
115,Alc,female,57,12,6,0.212,H2O,start,122,121,Model,6
116,Ctrl,female,57,12,6,0.223,H2O,start,123,123,Model,6
118,Alc,female,57,12,6,0.222,H2O,start,121,123,Model,6
119,Str,female,57,12,6,0.199,H2O,start,121,124,Model,6
120,Alc,female,57,12,6,0.214,H2O,start,122,122,Model,6
121,Ctrl,female,57,12,6,0.224,H2O,start,121,118,Model,6
122,Alc,female,57,12,6,0.206,H2O,start,121,123,Model,6
123,Str,female,57,12,6,0.197,H2O,start,123,122,Model,6
124,Alc,male,57,12,6,0.171,H2O,start,122,122,Model,6
125,Alc,male,57,12,6,0.256,H2O,start,120,124,Model,6
126,Ctrl,male,57,12,6,0.286,H2O,start,122,123,Model,6
127,Ctrl,male,57,12,6,0.226,H2O,start,121,121,Model,6
128,Str,male,57,12,6,0.266,H2O,start,121,122,Model,6
129,Ctrl,male,57,12,6,0.263,H2O,start,122,122,Model,6
130,Alc,male,57,12,6,0.293,H2O,start,122,122,Model,6
131,Ctrl,male,57,12,6,0.227,H2O,start,121,123,Model,6
132,Alc,male,57,12,6,0.258,H2O,start,122,123,Model,6
133,Alc,male,57,12,6,0.285,H2O,start,122,120,Model,6
134,Str,male,57,12,6,0.253,H2O,start,123,124,Model,6
135,Alc,male,57,12,6,0.328,H2O,start,122,124,Model,6
112,Ctrl,female,57,13,6,0.161,H2O,48_hrs,72,111,Model,6
113,Alc,female,57,13,6,0.222,H2O,48_hrs,70,119,Model,6
115,Alc,female,57,13,6,0.212,H2O,48_hrs,52,121,Model,6
116,Ctrl,female,57,13,6,0.223,H2O,48_hrs,121,39,Model,6
118,Alc,female,57,13,6,0.222,H2O,48_hrs,55,118,Model,6
119,Str,female,57,13,6,0.199,H2O,48_hrs,122,72,Model,6
120,Alc,female,57,13,6,0.214,H2O,48_hrs,112,66,Model,6
121,Ctrl,female,57,13,6,0.224,H2O,48_hrs,113,35,Model,6
122,Alc,female,57,13,6,0.206,H2O,48_hrs,73,102,Model,6
123,Str,female,57,13,6,0.197,H2O,48_hrs,124,61,Model,6
124,Alc,male,57,13,6,0.171,H2O,48_hrs,66,122,Model,6
125,Alc,male,57,13,6,0.256,H2O,48_hrs,62,108,Model,6
126,Ctrl,male,57,13,6,0.286,H2O,48_hrs,117,59,Model,6
127,Ctrl,male,57,13,6,0.226,H2O,48_hrs,39,122,Model,6
128,Str,male,57,13,6,0.266,H2O,48_hrs,56,91,Model,6
129,Ctrl,male,57,13,6,0.263,H2O,48_hrs,118,39,Model,6
130,Alc,male,57,13,6,0.293,H2O,48_hrs,34,101,Model,6
131,Ctrl,male,57,13,6,0.227,H2O,48_hrs,61,120,Model,6
132,Alc,male,57,13,6,0.258,H2O,48_hrs,63,117,Model,6
133,Alc,male,57,13,6,0.285,H2O,48_hrs,59,115,Model,6
134,Str,male,57,13,6,0.253,H2O,48_hrs,61,124,Model,6
135,Alc,male,57,13,6,0.328,H2O,48_hrs,112,64,Model,6
112,Ctrl,female,59,13,7,0.179,EtOH,start,125,125,Model,6
113,Alc,female,59,13,7,0.235,EtOH,start,124,123,Model,6
115,Alc,female,59,13,7,0.218,EtOH,start,123,126,Model,6
116,Ctrl,female,59,13,7,0.227,EtOH,start,124,124,Model,6
118,Alc,female,59,13,7,0.224,EtOH,start,124,124,Model,6
119,Str,female,59,13,7,0.193,EtOH,start,122,125,Model,6
120,Alc,female,59,13,7,0.217,EtOH,start,122,124,Model,6
121,Ctrl,female,59,13,7,0.243,EtOH,start,124,126,Model,6
122,Alc,female,59,13,7,0.215,EtOH,start,123,121,Model,6
123,Str,female,59,13,7,0.216,EtOH,start,126,127,Model,6
124,Alc,male,59,13,7,0.218,EtOH,start,123,120,Model,6
125,Alc,male,59,13,7,0.281,EtOH,start,125,125,Model,6
126,Ctrl,male,59,13,7,0.298,EtOH,start,122,127,Model,6
127,Ctrl,male,59,13,7,0.25,EtOH,start,122,121,Model,6
128,Str,male,59,13,7,0.276,EtOH,start,121,125,Model,6
129,Ctrl,male,59,13,7,0.274,EtOH,start,116,116,Model,6
130,Alc,male,59,13,7,0.316,EtOH,start,122,122,Model,6
131,Ctrl,male,59,13,7,0.248,EtOH,start,119,125,Model,6
132,Alc,male,59,13,7,0.282,EtOH,start,125,119,Model,6
133,Alc,male,59,13,7,0.308,EtOH,start,121,124,Model,6
134,Str,male,59,13,7,0.269,EtOH,start,121,122,Model,6
135,Alc,male,59,13,7,0.33,EtOH,start,121,117,Model,6
112,Ctrl,female,59,13,7,0.179,EtOH,30_mins,117,123,Model,6
113,Alc,female,59,13,7,0.235,EtOH,30_mins,121,116,Model,6
115,Alc,female,59,13,7,0.218,EtOH,30_mins,121,123,Model,6
116,Ctrl,female,59,13,7,0.227,EtOH,30_mins,122,117,Model,6
118,Alc,female,59,13,7,0.224,EtOH,30_mins,121,122,Model,6
119,Str,female,59,13,7,0.193,EtOH,30_mins,120,123,Model,6
120,Alc,female,59,13,7,0.217,EtOH,30_mins,121,121,Model,6
121,Ctrl,female,59,13,7,0.243,EtOH,30_mins,117,126,Model,6
122,Alc,female,59,13,7,0.215,EtOH,30_mins,120,120,Model,6
123,Str,female,59,13,7,0.216,EtOH,30_mins,122,125,Model,6
124,Alc,male,59,13,7,0.218,EtOH,30_mins,122,116,Model,6
125,Alc,male,59,13,7,0.281,EtOH,30_mins,118,124,Model,6
126,Ctrl,male,59,13,7,0.298,EtOH,30_mins,122,121,Model,6
127,Ctrl,male,59,13,7,0.25,EtOH,30_mins,115,120,Model,6
128,Str,male,59,13,7,0.276,EtOH,30_mins,121,119,Model,6
129,Ctrl,male,59,13,7,0.274,EtOH,30_mins,114,110,Model,6
130,Alc,male,59,13,7,0.316,EtOH,30_mins,121,113,Model,6
131,Ctrl,male,59,13,7,0.248,EtOH,30_mins,117,119,Model,6
132,Alc,male,59,13,7,0.282,EtOH,30_mins,122,110,Model,6
133,Alc,male,59,13,7,0.308,EtOH,30_mins,120,120,Model,6
134,Str,male,59,13,7,0.269,EtOH,30_mins,110,120,Model,6
135,Alc,male,59,13,7,0.33,EtOH,30_mins,119,115,Model,6
112,Ctrl,female,59,14,7,0.179,EtOH,24_hrs,84,122,Model,6
113,Alc,female,59,14,7,0.235,EtOH,24_hrs,116,95,Model,6
115,Alc,female,59,14,7,0.218,EtOH,24_hrs,121,94,Model,6
116,Ctrl,female,59,14,7,0.227,EtOH,24_hrs,117,80,Model,6
118,Alc,female,59,14,7,0.224,EtOH,24_hrs,106,113,Model,6
119,Str,female,59,14,7,0.193,EtOH,24_hrs,119,92,Model,6
120,Alc,female,59,14,7,0.217,EtOH,24_hrs,116,98,Model,6
121,Ctrl,female,59,14,7,0.243,EtOH,24_hrs,87,123,Model,6
122,Alc,female,59,14,7,0.215,EtOH,24_hrs,114,92,Model,6
123,Str,female,59,14,7,0.216,EtOH,24_hrs,87,125,Model,6
124,Alc,male,59,14,7,0.218,EtOH,24_hrs,121,80,Model,6
125,Alc,male,59,14,7,0.281,EtOH,24_hrs,123,79,Model,6
126,Ctrl,male,59,14,7,0.298,EtOH,24_hrs,107,92,Model,6
127,Ctrl,male,59,14,7,0.25,EtOH,24_hrs,115,68,Model,6
128,Str,male,59,14,7,0.276,EtOH,24_hrs,118,78,Model,6
129,Ctrl,male,59,14,7,0.274,EtOH,24_hrs,90,94,Model,6
130,Alc,male,59,14,7,0.316,EtOH,24_hrs,118,64,Model,6
131,Ctrl,male,59,14,7,0.248,EtOH,24_hrs,100,109,Model,6
132,Alc,male,59,14,7,0.282,EtOH,24_hrs,119,71,Model,6
133,Alc,male,59,14,7,0.308,EtOH,24_hrs,114,92,Model,6
134,Str,male,59,14,7,0.269,EtOH,24_hrs,106,76,Model,6
135,Alc,male,59,14,7,0.33,EtOH,24_hrs,107,89,Model,6
112,Ctrl,female,60,14,7,0.184,H2O,start,123,123,Model,6
113,Alc,female,60,14,7,0.232,H2O,start,127,125,Model,6
115,Alc,female,60,14,7,0.218,H2O,start,126,125,Model,6
116,Ctrl,female,60,14,7,0.229,H2O,start,124,124,Model,6
118,Alc,female,60,14,7,0.222,H2O,start,123,122,Model,6
119,Str,female,60,14,7,0.196,H2O,start,126,122,Model,6
120,Alc,female,60,14,7,0.218,H2O,start,124,123,Model,6
121,Ctrl,female,60,14,7,0.241,H2O,start,124,125,Model,6
122,Alc,female,60,14,7,0.222,H2O,start,122,122,Model,6
123,Str,female,60,14,7,0.216,H2O,start,124,124,Model,6
124,Alc,male,60,14,7,0.221,H2O,start,124,123,Model,6
125,Alc,male,60,14,7,0.285,H2O,start,124,122,Model,6
126,Ctrl,male,60,14,7,0.304,H2O,start,125,126,Model,6
127,Ctrl,male,60,14,7,0.255,H2O,start,122,128,Model,6
128,Str,male,60,14,7,0.281,H2O,start,126,125,Model,6
129,Ctrl,male,60,14,7,0.284,H2O,start,124,126,Model,6
130,Alc,male,60,14,7,0.316,H2O,start,123,122,Model,6
131,Ctrl,male,60,14,7,0.254,H2O,start,124,123,Model,6
132,Alc,male,60,14,7,0.29,H2O,start,123,125,Model,6
133,Alc,male,60,14,7,0.309,H2O,start,123,123,Model,6
134,Str,male,60,14,7,0.277,H2O,start,130,126,Model,6
135,Alc,male,60,14,7,0.334,H2O,start,127,125,Model,6
112,Ctrl,female,60,15,7,0.184,H2O,24_hrs,122,92,Model,6
113,Alc,female,60,15,7,0.232,H2O,24_hrs,93,123,Model,6
115,Alc,female,60,15,7,0.218,H2O,24_hrs,117,94,Model,6
116,Ctrl,female,60,15,7,0.229,H2O,24_hrs,81,123,Model,6
118,Alc,female,60,15,7,0.222,H2O,24_hrs,118,88,Model,6
119,Str,female,60,15,7,0.196,H2O,24_hrs,121,100,Model,6
120,Alc,female,60,15,7,0.218,H2O,24_hrs,124,95,Model,6
121,Ctrl,female,60,15,7,0.241,H2O,24_hrs,117,81,Model,6
122,Alc,female,60,15,7,0.222,H2O,24_hrs,120,88,Model,6
123,Str,female,60,15,7,0.216,H2O,24_hrs,124,92,Model,6
124,Alc,male,60,15,7,0.221,H2O,24_hrs,91,122,Model,6
125,Alc,male,60,15,7,0.285,H2O,24_hrs,121,76,Model,6
126,Ctrl,male,60,15,7,0.304,H2O,24_hrs,101,100,Model,6
127,Ctrl,male,60,15,7,0.255,H2O,24_hrs,128,79,Model,6
128,Str,male,60,15,7,0.281,H2O,24_hrs,124,75,Model,6
129,Ctrl,male,60,15,7,0.284,H2O,24_hrs,122,28,Model,6
130,Alc,male,60,15,7,0.316,H2O,24_hrs,117,75,Model,6
131,Ctrl,male,60,15,7,0.254,H2O,24_hrs,89,120,Model,6
132,Alc,male,60,15,7,0.29,H2O,24_hrs,91,120,Model,6
