Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
25/11/2022,148,Str,male,57,11,6,0.271,EtOH,30_mins,121,120,Model,7
25/11/2022,151,Str,male,57,11,6,0.217,EtOH,30_mins,120,120,Model,7
25/11/2022,152,Alc+Str,male,57,11,6,0.236,EtOH,30_mins,113,120,Model,7
25/11/2022,153,Alc+Str,male,57,11,6,0.276,EtOH,30_mins,117,122,Model,7
25/11/2022,154,Str,male,57,11,6,0.283,EtOH,30_mins,119,122,Model,7
25/11/2022,155,Alc+Str,male,57,11,6,0.224,EtOH,30_mins,117,121,Model,7
25/11/2022,137,Str,female,57,12,6,0.180,EtOH,24_hrs,119,113,Model,7
25/11/2023,139,Alc+Str,female,57,12,6,0.181,EtOH,24_hrs,89,106,Model,7
25/11/2023,141,Alc+Str,female,57,12,6,0.176,EtOH,24_hrs,114,88,Model,7
25/11/2023,144,Str,female,57,12,6,0.190,EtOH,24_hrs,119,100,Model,7
25/11/2023,145,Str,female,57,12,6,0.170,EtOH,24_hrs,116,110,Model,7
25/11/2023,147,Ctrl,male,57,12,6,0.217,EtOH,24_hrs,119,120,Model,7
25/11/2023,148,Str,male,57,12,6,0.271,EtOH,24_hrs,104,114,Model,7
25/11/2023,151,Str,male,57,12,6,0.217,EtOH,24_hrs,92,120,Model,7
25/11/2023,152,Alc+Str,male,57,12,6,0.236,EtOH,24_hrs,110,92,Model,7
25/11/2023,153,Alc+Str,male,57,12,6,0.276,EtOH,24_hrs,115,96,Model,7
25/11/2023,154,Str,male,57,12,6,0.283,EtOH,24_hrs,85,118,Model,7
25/11/2023,155,Alc+Str,male,57,12,6,0.224,EtOH,24_hrs,115,107,Model,7
26/11/2023,137,Str,female,58,12,6,0.173,H2O,start,122,124,Model,7
26/11/2023,139,Alc+Str,female,58,12,6,0.185,H2O,start,123,115,Model,7
26/11/2023,141,Alc+Str,female,58,12,6,0.194,H2O,start,117,124,Model,7
26/11/2023,144,Str,female,58,12,6,0.185,H2O,start,123,120,Model,7
26/11/2023,145,Str,female,58,12,6,0.151,H2O,start,123,122,Model,7
26/11/2023,147,Ctrl,male,58,12,6,0.204,H2O,start,128,129,Model,7
26/11/2023,148,Str,male,58,12,6,0.279,H2O,start,124,121,Model,7
26/11/2023,151,Str,male,58,12,6,0.226,H2O,start,123,123,Model,7
26/11/2023,152,Alc+Str,male,58,12,6,0.245,H2O,start,123,124,Model,7
26/11/2023,153,Alc+Str,male,58,12,6,0.278,H2O,start,123,123,Model,7
26/11/2023,154,Str,male,58,12,6,0.291,H2O,start,123,123,Model,7
26/11/2023,155,Alc+Str,male,58,12,6,0.222,H2O,start,124,123,Model,7
26/11/2023,137,Str,female,58,13,6,0.173,H2O,24_hrs,115,70,Model,7
26/11/2023,139,Alc+Str,female,58,13,6,0.185,H2O,24_hrs,60,111,Model,7
26/11/2023,141,Alc+Str,female,58,13,6,0.194,H2O,24_hrs,115,70,Model,7
26/11/2023,144,Str,female,58,13,6,0.185,H2O,24_hrs,109,88,Model,7
26/11/2023,145,Str,female,58,13,6,0.151,H2O,24_hrs,75,90,Model,7
26/11/2023,147,Ctrl,male,58,13,6,0.204,H2O,24_hrs,120,41,Model,7
26/11/2023,148,Str,male,58,13,6,0.279,H2O,24_hrs,56,81,Model,7
26/11/2023,151,Str,male,58,13,6,0.226,H2O,24_hrs,53,108,Model,7
26/11/2023,152,Alc+Str,male,58,13,6,0.245,H2O,24_hrs,97,69,Model,7
26/11/2023,153,Alc+Str,male,58,13,6,0.278,H2O,24_hrs,99,116,Model,7
26/11/2023,154,Str,male,58,13,6,0.291,H2O,24_hrs,115,44,Model,7
26/11/2023,155,Alc+Str,male,58,13,6,0.222,H2O,24_hrs,45,115,Model,7
28/11/2023,137,Str,female,60,13,7,0.176,EtOH,start,123,124,Model,7
28/11/2023,139,Alc+Str,female,60,13,7,0.194,EtOH,start,114,122,Model,7
28/11/2023,141,Alc+Str,female,60,13,7,0.198,EtOH,start,121,125,Model,7
28/11/2023,144,Str,female,60,13,7,0.193,EtOH,start,122,124,Model,7
28/11/2023,145,Str,female,60,13,7,0.176,EtOH,start,122,126,Model,7
28/11/2023,147,Ctrl,male,60,13,7,0.232,EtOH,start,124,126,Model,7
28/11/2023,148,Str,male,60,13,7,0.289,EtOH,start,124,122,Model,7
28/11/2023,151,Str,male,60,13,7,0.236,EtOH,start,123,124,Model,7
28/11/2023,152,Alc+Str,male,60,13,7,0.261,EtOH,start,118,123,Model,7
28/11/2023,153,Alc+Str,male,60,13,7,0.288,EtOH,start,119,123,Model,7
28/11/2023,154,Str,male,60,13,7,0.306,EtOH,start,125,125,Model,7
28/11/2023,155,Alc+Str,male,60,13,7,0.238,EtOH,start,119,122,Model,7
28/11/2023,137,Str,female,60,13,7,0.176,EtOH,30_mins,123,123,Model,7
28/11/2023,139,Alc+Str,female,60,13,7,0.194,EtOH,30_mins,119,122,Model,7
28/11/2023,141,Alc+Str,female,60,13,7,0.198,EtOH,30_mins,120,125,Model,7
28/11/2023,144,Str,female,60,13,7,0.193,EtOH,30_mins,121,123,Model,7
28/11/2023,145,Str,female,60,13,7,0.176,EtOH,30_mins,122,123,Model,7
28/11/2023,147,Ctrl,male,60,13,7,0.232,EtOH,30_mins,123,125,Model,7
28/11/2023,148,Str,male,60,13,7,0.289,EtOH,30_mins,124,121,Model,7
28/11/2023,151,Str,male,60,13,7,0.236,EtOH,30_mins,124,115,Model,7
28/11/2023,152,Alc+Str,male,60,13,7,0.261,EtOH,30_mins,118,123,Model,7
28/11/2023,153,Alc+Str,male,60,13,7,0.288,EtOH,30_mins,117,125,Model,7
28/11/2023,154,Str,male,60,13,7,0.306,EtOH,30_mins,122,124,Model,7
28/11/2023,155,Alc+Str,male,60,13,7,0.238,EtOH,30_mins,118,122,Model,7
28/11/2023,137,Str,female,60,14,7,0.176,EtOH,24_hrs,100,122,Model,7
28/11/2023,139,Alc+Str,female,60,14,7,0.194,EtOH,24_hrs,114,109,Model,7
28/11/2023,141,Alc+Str,female,60,14,7,0.198,EtOH,24_hrs,107,124,Model,7
28/11/2023,144,Str,female,60,14,7,0.193,EtOH,24_hrs,98,123,Model,7
28/11/2023,145,Str,female,60,14,7,0.176,EtOH,24_hrs,117,105,Model,7
28/11/2023,147,Ctrl,male,60,14,7,0.232,EtOH,24_hrs,106,121,Model,7
28/11/2023,148,Str,male,60,14,7,0.289,EtOH,24_hrs,120,89,Model,7
28/11/2023,151,Str,male,60,14,7,0.236,EtOH,24_hrs,122,82,Model,7
28/11/2023,152,Alc+Str,male,60,14,7,0.261,EtOH,24_hrs,102,123,Model,7
28/11/2023,153,Alc+Str,male,60,14,7,0.288,EtOH,24_hrs,108,96,Model,7
28/11/2023,154,Str,male,60,14,7,0.306,EtOH,24_hrs,104,106,Model,7
28/11/2023,155,Alc+Str,male,60,14,7,0.238,EtOH,24_hrs,103,116,Model,7
29/11/2023,137,Str,female,61,14,7,0.184,H2O,start,128,128,Model,7
29/11/2023,139,Alc+Str,female,61,14,7,0.199,H2O,start,128,128,Model,7
29/11/2023,141,Alc+Str,female,61,14,7,0.196,H2O,start,128,129,Model,7
29/11/2023,144,Str,female,61,14,7,0.200,H2O,start,128,127,Model,7
29/11/2023,145,Str,female,61,14,7,0.176,H2O,start,129,130,Model,7
29/11/2023,147,Ctrl,male,61,14,7,0.234,H2O,start,127,127,Model,7
29/11/2023,148,Str,male,61,14,7,0.299,H2O,start,127,127,Model,7
29/11/2023,151,Str,male,61,14,7,0.235,H2O,start,126,129,Model,7
29/11/2023,152,Alc+Str,male,61,14,7,0.267,H2O,start,127,128,Model,7
29/11/2023,153,Alc+Str,male,61,14,7,0.294,H2O,start,127,129,Model,7
29/11/2023,154,Str,male,61,14,7,0.309,H2O,start,125,127,Model,7
29/11/2023,155,Alc+Str,male,61,14,7,0.242,H2O,start,126,127,Model,7
29/11/2023,137,Str,female,61,15,7,0.184,H2O,24_hrs,116,108,Model,7
29/11/2023,139,Alc+Str,female,61,15,7,0.199,H2O,24_hrs,130,92,Model,7
29/11/2023,141,Alc+Str,female,61,15,7,0.196,H2O,24_hrs,126,104,Model,7
29/11/2023,144,Str,female,61,15,7,0.200,H2O,24_hrs,125,100,Model,7
29/11/2023,145,Str,female,61,15,7,0.176,H2O,24_hrs,125,100,Model,7
29/11/2023,147,Ctrl,male,61,15,7,0.234,H2O,24_hrs,93,128,Model,7
29/11/2023,148,Str,male,61,15,7,0.299,H2O,24_hrs,120,86,Model,7
29/11/2023,151,Str,male,61,15,7,0.235,H2O,24_hrs,89,125,Model,7
29/11/2023,152,Alc+Str,male,61,15,7,0.267,H2O,24_hrs,NA,94,Model,7
29/11/2023,153,Alc+Str,male,61,15,7,0.294,H2O,24_hrs,94,103,Model,7
29/11/2023,154,Str,male,61,15,7,0.309,H2O,24_hrs,124,81,Model,7
29/11/2023,155,Alc+Str,male,61,15,7,0.242,H2O,24_hrs,128,85,Model,7
30/11/2023,137,Str,female,62,15,8,0.187,EtOH,start,127,127,Model,7
30/11/2023,139,Alc+Str,female,62,15,8,0.207,EtOH,start,123,124,Model,7
30/11/2023,141,Alc+Str,female,62,15,8,0.209,EtOH,start,120,128,Model,7
30/11/2023,144,Str,female,62,15,8,0.203,EtOH,start,123,129,Model,7
30/11/2023,145,Str,female,62,15,8,0.183,EtOH,start,127,129,Model,7
30/11/2023,147,Ctrl,male,62,15,8,0.252,EtOH,start,128,129,Model,7
30/11/2023,148,Str,male,62,15,8,0.304,EtOH,start,121,122,Model,7
30/11/2023,151,Str,male,62,15,8,0.239,EtOH,start,128,129,Model,7
30/11/2023,152,Alc+Str,male,62,15,8,0.272,EtOH,start,120,127,Model,7
30/11/2023,153,Alc+Str,male,62,15,8,0.310,EtOH,start,122,128,Model,7
30/11/2023,154,Str,male,62,15,8,0.305,EtOH,start,128,128,Model,7
30/11/2023,155,Alc+Str,male,62,15,8,0.249,EtOH,start,125,130,Model,7
30/11/2023,137,Str,female,62,15,8,0.187,EtOH,30_mins,127,126,Model,7
30/11/2023,139,Alc+Str,female,62,15,8,0.207,EtOH,30_mins,121,121,Model,7
30/11/2023,141,Alc+Str,female,62,15,8,0.209,EtOH,30_mins,119,128,Model,7
30/11/2023,144,Str,female,62,15,8,0.203,EtOH,30_mins,120,128,Model,7
30/11/2023,145,Str,female,62,15,8,0.183,EtOH,30_mins,127,128,Model,7
30/11/2023,147,Ctrl,male,62,15,8,0.252,EtOH,30_mins,128,119,Model,7
30/11/2023,148,Str,male,62,15,8,0.304,EtOH,30_mins,127,117,Model,7
30/11/2023,151,Str,male,62,15,8,0.239,EtOH,30_mins,121,127,Model,7
30/11/2023,152,Alc+Str,male,62,15,8,0.272,EtOH,30_mins,120,123,Model,7
30/11/2023,153,Alc+Str,male,62,15,8,0.310,EtOH,30_mins,121,128,Model,7
30/11/2023,154,Str,male,62,15,8,0.305,EtOH,30_mins,123,127,Model,7
30/11/2023,155,Alc+Str,male,62,15,8,0.249,EtOH,30_mins,125,129,Model,7
30/11/2023,137,Str,female,62,16,8,0.187,EtOH,24_hrs,120,113,Model,7
30/11/2023,139,Alc+Str,female,62,16,8,0.207,EtOH,24_hrs,119,102,Model,7
30/11/2023,141,Alc+Str,female,62,16,8,0.209,EtOH,24_hrs,105,127,Model,7
30/11/2023,144,Str,female,62,16,8,0.203,EtOH,24_hrs,122,112,Model,7
30/11/2023,145,Str,female,62,16,8,0.183,EtOH,24_hrs,126,105,Model,7
30/11/2023,147,Ctrl,male,62,16,8,0.252,EtOH,24_hrs,127,89,Model,7
30/11/2023,148,Str,male,62,16,8,0.304,EtOH,24_hrs,125,78,Model,7
30/11/2023,151,Str,male,62,16,8,0.239,EtOH,24_hrs,104,113,Model,7
30/11/2023,152,Alc+Str,male,62,16,8,0.272,EtOH,24_hrs,120,94,Model,7
30/11/2023,153,Alc+Str,male,62,16,8,0.310,EtOH,24_hrs,118,93,Model,7
30/11/2023,154,Str,male,62,16,8,0.305,EtOH,24_hrs,88,127,Model,7
30/11/2023,155,Alc+Str,male,62,16,8,0.249,EtOH,24_hrs,118,102,Model,7
1/12/2023,137,Str,female,63,16,8,0.283,H2O,start,126,125,Model,7
1/12/2023,139,Alc+Str,female,63,16,8,0.279,H2O,start,123,125,Model,7
1/12/2023,141,Alc+Str,female,63,16,8,0.285,H2O,start,124,130,Model,7
1/12/2023,144,Str,female,63,16,8,0.280,H2O,start,125,122,Model,7
1/12/2023,145,Str,female,63,16,8,0.273,H2O,start,125,123,Model,7
1/12/2023,147,Ctrl,male,63,16,8,0.248,H2O,start,126,124,Model,7
1/12/2023,148,Str,male,63,16,8,0.270,H2O,start,123,123,Model,7
1/12/2023,151,Str,male,63,16,8,0.275,H2O,start,125,123,Model,7
1/12/2023,152,Alc+Str,male,63,16,8,0.271,H2O,start,123,127,Model,7
1/12/2023,153,Alc+Str,male,63,16,8,0.258,H2O,start,124,125,Model,7
1/12/2023,154,Str,male,63,16,8,0.277,H2O,start,122,126,Model,7
1/12/2023,155,Alc+Str,male,63,16,8,0.276,H2O,start,126,124,Model,7
1/12/2023,137,Str,female,63,17,8,0.283,H2O,24_hrs,101,119,Model,7
1/12/2023,139,Alc+Str,female,63,17,8,0.279,H2O,24_hrs,112,122,Model,7
1/12/2023,141,Alc+Str,female,63,17,8,0.285,H2O,24_hrs,105,122,Model,7
1/12/2023,144,Str,female,63,17,8,0.280,H2O,24_hrs,121,96,Model,7
1/12/2023,145,Str,female,63,17,8,0.273,H2O,24_hrs,115,101,Model,7
1/12/2023,147,Ctrl,male,63,17,8,0.248,H2O,24_hrs,124,87,Model,7
1/12/2023,148,Str,male,63,17,8,0.270,H2O,24_hrs,121,90,Model,7
1/12/2023,151,Str,male,63,17,8,0.275,H2O,24_hrs,122,101,Model,7
1/12/2023,152,Alc+Str,male,63,17,8,0.271,H2O,24_hrs,111,94,Model,7
1/12/2023,153,Alc+Str,male,63,17,8,0.258,H2O,24_hrs,121,71,Model,7
1/12/2023,154,Str,male,63,17,8,0.277,H2O,24_hrs,126,83,Model,7
1/12/2023,155,Alc+Str,male,63,17,8,0.276,H2O,24_hrs,102,112,Model,7
2/12/2023,137,Str,female,64,17,9,0.266,EtOH,start,124,125,Model,7
2/12/2023,139,Alc+Str,female,64,17,9,0.262,EtOH,start,120,126,Model,7
2/12/2023,141,Alc+Str,female,64,17,9,0.253,EtOH,start,120,127,Model,7
2/12/2023,144,Str,female,64,17,9,0.262,EtOH,start,124,127,Model,7
2/12/2023,145,Str,female,64,17,9,0.229,EtOH,start,126,124,Model,7
2/12/2023,147,Ctrl,male,64,17,9,0.246,EtOH,start,122,122,Model,7
2/12/2023,148,Str,male,64,17,9,0.240,EtOH,start,122,122,Model,7
2/12/2023,151,Str,male,64,17,9,0.254,EtOH,start,121,123,Model,7
2/12/2023,152,Alc+Str,male,64,17,9,0.241,EtOH,start,121,121,Model,7
2/12/2023,153,Alc+Str,male,64,17,9,0.224,EtOH,start,123,124,Model,7
2/12/2023,154,Str,male,64,17,9,0.251,EtOH,start,123,123,Model,7
2/12/2023,155,Alc+Str,male,64,17,9,0.256,EtOH,start,123,122,Model,7
2/12/2023,137,Str,female,64,17,9,0.266,EtOH,30_mins,123,125,Model,7
2/12/2023,139,Alc+Str,female,64,17,9,0.262,EtOH,30_mins,120,120,Model,7
2/12/2023,141,Alc+Str,female,64,17,9,0.253,EtOH,30_mins,120,125,Model,7
2/12/2023,144,Str,female,64,17,9,0.262,EtOH,30_mins,124,126,Model,7
2/12/2023,145,Str,female,64,17,9,0.229,EtOH,30_mins,124,122,Model,7
2/12/2023,147,Ctrl,male,64,17,9,0.246,EtOH,30_mins,122,116,Model,7
2/12/2023,148,Str,male,64,17,9,0.240,EtOH,30_mins,121,111,Model,7
2/12/2023,151,Str,male,64,17,9,0.254,EtOH,30_mins,121,122,Model,7
2/12/2023,152,Alc+Str,male,64,17,9,0.241,EtOH,30_mins,120,119,Model,7
2/12/2023,153,Alc+Str,male,64,17,9,0.224,EtOH,30_mins,121,124,Model,7
2/12/2023,154,Str,male,64,17,9,0.251,EtOH,30_mins,123,121,Model,7
2/12/2023,155,Alc+Str,male,64,17,9,0.256,EtOH,30_mins,122,114,Model,7
2/12/2023,137,Str,female,64,18,9,0.266,EtOH,24_hrs,115,99,Model,7
2/12/2023,139,Alc+Str,female,64,18,9,0.262,EtOH,24_hrs,109,107,Model,7
2/12/2023,141,Alc+Str,female,64,18,9,0.253,EtOH,24_hrs,106,120,Model,7
2/12/2023,144,Str,female,64,18,9,0.262,EtOH,24_hrs,91,125,Model,7
2/12/2023,145,Str,female,64,18,9,0.229,EtOH,24_hrs,101,120,Model,7
2/12/2023,147,Ctrl,male,64,18,9,0.246,EtOH,24_hrs,92,113,Model,7
2/12/2023,148,Str,male,64,18,9,0.240,EtOH,24_hrs,107,79,Model,7
2/12/2023,151,Str,male,64,18,9,0.254,EtOH,24_hrs,79,120,Model,7
2/12/2023,152,Alc+Str,male,64,18,9,0.241,EtOH,24_hrs,111,103,Model,7
2/12/2023,153,Alc+Str,male,64,18,9,0.224,EtOH,24_hrs,115,101,Model,7
2/12/2023,154,Str,male,64,18,9,0.251,EtOH,24_hrs,121,84,Model,7
2/12/2023,155,Alc+Str,male,64,18,9,0.256,EtOH,24_hrs,116,79,Model,7
3/12/2023,137,Str,female,65,18,9,0.191,H2O,start,125,127,Model,7
3/12/2023,139,Alc+Str,female,65,18,9,0.208,H2O,start,126,124,Model,7
3/12/2023,141,Alc+Str,female,65,18,9,0.208,H2O,start,125,123,Model,7
3/12/2023,144,Str,female,65,18,9,0.184,H2O,start,125,123,Model,7
3/12/2023,145,Str,female,65,18,9,0.200,H2O,start,126,125,Model,7
3/12/2023,147,Ctrl,male,65,18,9,0.267,H2O,start,126,122,Model,7
3/12/2023,148,Str,male,65,18,9,0.306,H2O,start,126,122,Model,7
3/12/2023,151,Str,male,65,18,9,0.244,H2O,start,125,122,Model,7
3/12/2023,152,Alc+Str,male,65,18,9,0.281,H2O,start,123,124,Model,7
3/12/2023,153,Alc+Str,male,65,18,9,0.317,H2O,start,124,122,Model,7
3/12/2023,154,Str,male,65,18,9,0.322,H2O,start,124,122,Model,7
3/12/2023,155,Alc+Str,male,65,18,9,0.264,H2O,start,124,123,Model,7
3/12/2023,137,Str,female,65,19,9,0.191,H2O,24_hrs,91,85,Model,7
3/12/2023,139,Alc+Str,female,65,19,9,0.208,H2O,24_hrs,111,70,Model,7
3/12/2023,141,Alc+Str,female,65,19,9,0.208,H2O,24_hrs,75,123,Model,7
3/12/2023,144,Str,female,65,19,9,0.184,H2O,24_hrs,29,66,Model,7
3/12/2023,145,Str,female,65,19,9,0.200,H2O,24_hrs,124,89,Model,7
3/12/2023,147,Ctrl,male,65,19,9,0.267,H2O,24_hrs,122,41,Model,7
3/12/2023,148,Str,male,65,19,9,0.306,H2O,24_hrs,98,63,Model,7
3/12/2023,151,Str,male,65,19,9,0.244,H2O,24_hrs,98,120,Model,7
3/12/2023,152,Alc+Str,male,65,19,9,0.281,H2O,24_hrs,35,122,Model,7
3/12/2023,153,Alc+Str,male,65,19,9,0.317,H2O,24_hrs,71,87,Model,7
3/12/2023,154,Str,male,65,19,9,0.322,H2O,24_hrs,31,120,Model,7
3/12/2023,155,Alc+Str,male,65,19,9,0.264,H2O,24_hrs,121,83,Model,7
5/12/2023,137,Str,female,67,19,10,0.201,EtOH,start,122,125,Model,7
5/12/2023,139,Alc+Str,female,67,19,10,0.219,EtOH,start,119,126,Model,7
5/12/2023,141,Alc+Str,female,67,19,10,0.221,EtOH,start,120,126,Model,7
5/12/2023,144,Str,female,67,19,10,0.190,EtOH,start,122,122,Model,7
5/12/2023,145,Str,female,67,19,10,0.204,EtOH,start,123,125,Model,7
5/12/2023,147,Ctrl,male,67,19,10,0.275,EtOH,start,124,122,Model,7
5/12/2023,148,Str,male,67,19,10,0.327,EtOH,start,126,119,Model,7
5/12/2023,151,Str,male,67,19,10,0.248,EtOH,start,121,123,Model,7
5/12/2023,152,Alc+Str,male,67,19,10,0.305,EtOH,start,122,122,Model,7
5/12/2023,153,Alc+Str,male,67,19,10,0.332,EtOH,start,119,121,Model,7
5/12/2023,154,Str,male,67,19,10,0.330,EtOH,start,122,123,Model,7
5/12/2023,155,Alc+Str,male,67,19,10,0.254,EtOH,start,121,121,Model,7
5/12/2023,137,Str,female,67,19,10,0.201,EtOH,30_mins,121,125,Model,7
5/12/2023,139,Alc+Str,female,67,19,10,0.219,EtOH,30_mins,120,125,Model,7
5/12/2023,141,Alc+Str,female,67,19,10,0.221,EtOH,30_mins,117,125,Model,7
5/12/2023,144,Str,female,67,19,10,0.190,EtOH,30_mins,118,122,Model,7
5/12/2023,145,Str,female,67,19,10,0.204,EtOH,30_mins,122,124,Model,7
5/12/2023,147,Ctrl,male,67,19,10,0.275,EtOH,30_mins,121,120,Model,7
5/12/2023,148,Str,male,67,19,10,0.327,EtOH,30_mins,124,118,Model,7
5/12/2023,151,Str,male,67,19,10,0.248,EtOH,30_mins,120,111,Model,7
5/12/2023,152,Alc+Str,male,67,19,10,0.305,EtOH,30_mins,120,122,Model,7
5/12/2023,153,Alc+Str,male,67,19,10,0.332,EtOH,30_mins,117,115,Model,7
5/12/2023,154,Str,male,67,19,10,0.330,EtOH,30_mins,120,120,Model,7
5/12/2023,155,Alc+Str,male,67,19,10,0.254,EtOH,30_mins,117,120,Model,7
5/12/2023,137,Str,female,67,20,10,0.201,EtOH,24_hrs,116,108,Model,7
5/12/2023,139,Alc+Str,female,67,20,10,0.219,EtOH,24_hrs,110,120,Model,7
5/12/2023,141,Alc+Str,female,67,20,10,0.221,EtOH,24_hrs,106,117,Model,7
5/12/2023,144,Str,female,67,20,10,0.190,EtOH,24_hrs,98,121,Model,7
5/12/2023,145,Str,female,67,20,10,0.204,EtOH,24_hrs,105,119,Model,7
5/12/2023,147,Ctrl,male,67,20,10,0.275,EtOH,24_hrs,121,84,Model,7
5/12/2023,148,Str,male,67,20,10,0.327,EtOH,24_hrs,108,97,Model,7
5/12/2023,151,Str,male,67,20,10,0.248,EtOH,24_hrs,90,102,Model,7
5/12/2023,152,Alc+Str,male,67,20,10,0.305,EtOH,24_hrs,109,108,Model,7
5/12/2023,153,Alc+Str,male,67,20,10,0.332,EtOH,24_hrs,99,110,Model,7
5/12/2023,154,Str,male,67,20,10,0.330,EtOH,24_hrs,120,81,Model,7
5/12/2023,155,Alc+Str,male,67,20,10,0.254,EtOH,24_hrs,102,96,Model,7
6/12/2023,137,Str,female,68,20,10,0.204,H2O,start,125,122,Model,7
6/12/2023,139,Alc+Str,female,68,20,10,0.212,H2O,start,126,125,Model,7
6/12/2023,141,Alc+Str,female,68,20,10,0.226,H2O,start,125,123,Model,7
6/12/2023,144,Str,female,68,20,10,0.189,H2O,start,122,121,Model,7
6/12/2023,145,Str,female,68,20,10,0.210,H2O,start,125,122,Model,7
6/12/2023,147,Ctrl,male,68,20,10,0.277,H2O,start,123,123,Model,7
6/12/2023,148,Str,male,68,20,10,0.323,H2O,start,125,125,Model,7
6/12/2023,151,Str,male,68,20,10,0.252,H2O,start,120,120,Model,7
6/12/2023,152,Alc+Str,male,68,20,10,0.299,H2O,start,124,124,Model,7
6/12/2023,153,Alc+Str,male,68,20,10,0.333,H2O,start,124,124,Model,7
6/12/2023,154,Str,male,68,20,10,0.334,H2O,start,126,126,Model,7
6/12/2023,155,Alc+Str,male,68,20,10,0.281,H2O,start,122,122,Model,7
6/12/2023,137,Str,female,68,21,10,0.204,H2O,24_hrs,123,88,Model,7
6/12/2023,139,Alc+Str,female,68,21,10,0.212,H2O,24_hrs,124,121,Model,7
6/12/2023,141,Alc+Str,female,68,21,10,0.226,H2O,24_hrs,115,91,Model,7
6/12/2023,144,Str,female,68,21,10,0.189,H2O,24_hrs,82,119,Model,7
6/12/2023,145,Str,female,68,21,10,0.210,H2O,24_hrs,106,114,Model,7
6/12/2023,147,Ctrl,male,68,21,10,0.277,H2O,24_hrs,123,121,Model,7
6/12/2023,148,Str,male,68,21,10,0.323,H2O,24_hrs,110,118,Model,7
6/12/2023,151,Str,male,68,21,10,0.252,H2O,24_hrs,119,90,Model,7
6/12/2023,152,Alc+Str,male,68,21,10,0.299,H2O,24_hrs,122,82,Model,7
6/12/2023,153,Alc+Str,male,68,21,10,0.333,H2O,24_hrs,59,118,Model,7
6/12/2023,154,Str,male,68,21,10,0.334,H2O,24_hrs,103,93,Model,7
6/12/2023,155,Alc+Str,male,68,21,10,0.281,H2O,24_hrs,70,120,Model,7
7/12/2023,137,Str,female,69,21,11,0.220,EtOH,start,125,120,Model,7
7/12/2023,139,Alc+Str,female,69,21,11,0.324,EtOH,start,116,126,Model,7
7/12/2023,141,Alc+Str,female,69,21,11,0.215,EtOH,start,116,126,Model,7
7/12/2023,144,Str,female,69,21,11,0.218,EtOH,start,125,125,Model,7
7/12/2023,145,Str,female,69,21,11,0.205,EtOH,start,124,126,Model,7
7/12/2023,147,Ctrl,male,69,21,11,0.279,EtOH,start,124,125,Model,7
7/12/2023,148,Str,male,69,21,11,0.334,EtOH,start,126,124,Model,7
7/12/2023,151,Str,male,69,21,11,0.267,EtOH,start,123,121,Model,7
7/12/2023,152,Alc+Str,male,69,21,11,0.302,EtOH,start,119,124,Model,7
7/12/2023,153,Alc+Str,male,69,21,11,0.340,EtOH,start,119,125,Model,7
7/12/2023,154,Str,male,69,21,11,0.332,EtOH,start,126,125,Model,7
7/12/2023,155,Alc+Str,male,69,21,11,0.279,EtOH,start,119,124,Model,7
7/12/2023,137,Str,female,69,21,11,0.220,EtOH,30_mins,124,124,Model,7
7/12/2023,139,Alc+Str,female,69,21,11,0.324,EtOH,30_mins,112,125,Model,7
7/12/2023,141,Alc+Str,female,69,21,11,0.215,EtOH,30_mins,117,125,Model,7
7/12/2023,144,Str,female,69,21,11,0.218,EtOH,30_mins,121,120,Model,7
7/12/2023,145,Str,female,69,21,11,0.205,EtOH,30_mins,121,123,Model,7
7/12/2023,147,Ctrl,male,69,21,11,0.279,EtOH,30_mins,122,109,Model,7
7/12/2023,148,Str,male,69,21,11,0.334,EtOH,30_mins,120,121,Model,7
7/12/2023,151,Str,male,69,21,11,0.267,EtOH,30_mins,121,110,Model,7
7/12/2023,152,Alc+Str,male,69,21,11,0.302,EtOH,30_mins,117,122,Model,7
7/12/2023,153,Alc+Str,male,69,21,11,0.340,EtOH,30_mins,120,123,Model,7
7/12/2023,154,Str,male,69,21,11,0.332,EtOH,30_mins,124,120,Model,7
7/12/2023,155,Alc+Str,male,69,21,11,0.279,EtOH,30_mins,118,123,Model,7
7/12/2023,137,Str,female,69,22,11,0.220,EtOH,24_hrs,119,88,Model,7
7/12/2023,139,Alc+Str,female,69,22,11,0.324,EtOH,24_hrs,109,99,Model,7
7/12/2023,141,Alc+Str,female,69,22,11,0.215,EtOH,24_hrs,104,122,Model,7
7/12/2023,144,Str,female,69,22,11,0.218,EtOH,24_hrs,116,95,Model,7
7/12/2023,145,Str,female,69,22,11,0.205,EtOH,24_hrs,110,105,Model,7
7/12/2023,147,Ctrl,male,69,22,11,0.279,EtOH,24_hrs,114,90,Model,7
7/12/2023,148,Str,male,69,22,11,0.334,EtOH,24_hrs,98,109,Model,7
7/12/2023,151,Str,male,69,22,11,0.267,EtOH,24_hrs,118,71,Model,7
7/12/2023,152,Alc+Str,male,69,22,11,0.302,EtOH,24_hrs,114,95,Model,7
7/12/2023,153,Alc+Str,male,69,22,11,0.340,EtOH,24_hrs,118,89,Model,7
7/12/2023,154,Str,male,69,22,11,0.332,EtOH,24_hrs,122,82,Model,7
7/12/2023,155,Alc+Str,male,69,22,11,0.279,EtOH,24_hrs,110,98,Model,7
