RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
15,Ctrl,male,70,23,12,0.338,H2O,24_hrs,85,125,Model,1
16,Alc,male,70,23,12,0.361,H2O,24_hrs,93,115,Model,1
1,Alc,female,71,23,12,0.244,EtOH,start,122,124,Model,1
2,Alc,female,71,23,12,0.238,EtOH,start,122,123,Model,1
3,Ctrl,female,71,23,12,0.235,EtOH,start,124,124,Model,1
4,Alc,female,71,23,12,0.233,EtOH,start,122,122,Model,1
5,Ctrl,female,71,23,12,0.228,EtOH,start,123,123,Model,1
6,Alc,female,71,23,12,0.225,EtOH,start,120,123,Model,1
7,Alc,female,71,23,12,0.221,EtOH,start,123,123,Model,1
8,Alc,female,71,23,12,0.249,EtOH,start,123,124,Model,1
9,Alc,male,71,23,12,0.357,EtOH,start,121,122,Model,1
12,Alc,male,71,23,12,0.332,EtOH,start,121,123,Model,1
13,Alc,male,71,23,12,0.384,EtOH,start,122,124,Model,1
14,Alc,male,71,23,12,0.315,EtOH,start,123,123,Model,1
15,Ctrl,male,71,23,12,0.349,EtOH,start,123,123,Model,1
16,Alc,male,71,23,12,0.357,EtOH,start,121,123,Model,1
1,Alc,female,71,23,12,0.244,EtOH,30_mins,120,124,Model,1
2,Alc,female,71,23,12,0.238,EtOH,30_mins,122,123,Model,1
3,Ctrl,female,71,23,12,0.235,EtOH,30_mins,119,124,Model,1
4,Alc,female,71,23,12,0.233,EtOH,30_mins,121,122,Model,1
5,Ctrl,female,71,23,12,0.228,EtOH,30_mins,123,120,Model,1
6,Alc,female,71,23,12,0.225,EtOH,30_mins,119,122,Model,1
7,Alc,female,71,23,12,0.221,EtOH,30_mins,123,121,Model,1
8,Alc,female,71,23,12,0.249,EtOH,30_mins,122,124,Model,1
9,Alc,male,71,23,12,0.357,EtOH,30_mins,121,120,Model,1
12,Alc,male,71,23,12,0.332,EtOH,30_mins,121,120,Model,1
13,Alc,male,71,23,12,0.384,EtOH,30_mins,121,121,Model,1
14,Alc,male,71,23,12,0.315,EtOH,30_mins,122,122,Model,1
15,Ctrl,male,71,23,12,0.349,EtOH,30_mins,123,122,Model,1
16,Alc,male,71,23,12,0.357,EtOH,30_mins,120,118,Model,1
1,Alc,female,71,24,12,0.244,EtOH,24_hrs,109,113,Model,1
2,Alc,female,71,24,12,0.238,EtOH,24_hrs,116,96,Model,1
3,Ctrl,female,71,24,12,0.235,EtOH,24_hrs,113,103,Model,1
4,Alc,female,71,24,12,0.233,EtOH,24_hrs,110,121,Model,1
5,Ctrl,female,71,24,12,0.228,EtOH,24_hrs,119,94,Model,1
6,Alc,female,71,24,12,0.225,EtOH,24_hrs,118,97,Model,1
7,Alc,female,71,24,12,0.221,EtOH,24_hrs,122,96,Model,1
8,Alc,female,71,24,12,0.249,EtOH,24_hrs,117,96,Model,1
9,Alc,male,71,24,12,0.357,EtOH,24_hrs,118,78,Model,1
12,Alc,male,71,24,12,0.332,EtOH,24_hrs,118,96,Model,1
13,Alc,male,71,24,12,0.384,EtOH,24_hrs,114,82,Model,1
14,Alc,male,71,24,12,0.315,EtOH,24_hrs,121,80,Model,1
15,Ctrl,male,71,24,12,0.349,EtOH,24_hrs,121,81,Model,1
16,Alc,male,71,24,12,0.357,EtOH,24_hrs,119,81,Model,1
1,Alc,female,72,24,12,0.234,H2O,start,122,125,Model,1
2,Alc,female,72,24,12,0.232,H2O,start,123,124,Model,1
3,Ctrl,female,72,24,12,0.234,H2O,start,122,125,Model,1
4,Alc,female,72,24,12,0.222,H2O,start,123,125,Model,1
5,Ctrl,female,72,24,12,0.236,H2O,start,123,126,Model,1
6,Alc,female,72,24,12,0.219,H2O,start,122,127,Model,1
7,Alc,female,72,24,12,0.221,H2O,start,122,126,Model,1
8,Alc,female,72,24,12,0.249,H2O,start,121,125,Model,1
9,Alc,male,72,24,12,0.355,H2O,start,123,126,Model,1
12,Alc,male,72,24,12,0.328,H2O,start,124,125,Model,1
13,Alc,male,72,24,12,0.389,H2O,start,122,124,Model,1
14,Alc,male,72,24,12,0.319,H2O,start,122,125,Model,1
15,Ctrl,male,72,24,12,0.345,H2O,start,122,127,Model,1
16,Alc,male,72,24,12,0.368,H2O,start,122,126,Model,1
1,Alc,female,72,25,13,0.234,H2O,48_hrs,109,51,Model,1
2,Alc,female,72,25,13,0.232,H2O,48_hrs,43,124,Model,1
3,Ctrl,female,72,25,13,0.234,H2O,48_hrs,116,53,Model,1
4,Alc,female,72,25,13,0.222,H2O,48_hrs,68,86,Model,1
5,Ctrl,female,72,25,13,0.236,H2O,48_hrs,121,67,Model,1
6,Alc,female,72,25,13,0.219,H2O,48_hrs,72,108,Model,1
7,Alc,female,72,25,13,0.221,H2O,48_hrs,122,46,Model,1
8,Alc,female,72,25,13,0.249,H2O,48_hrs,119,41,Model,1
9,Alc,male,72,25,13,0.355,H2O,48_hrs,39,117,Model,1
12,Alc,male,72,25,13,0.328,H2O,48_hrs,122,39,Model,1
13,Alc,male,72,25,13,0.389,H2O,48_hrs,99,46,Model,1
14,Alc,male,72,25,13,0.319,H2O,48_hrs,108,49,Model,1
15,Ctrl,male,72,25,13,0.345,H2O,48_hrs,46,124,Model,1
16,Alc,male,72,25,13,0.368,H2O,48_hrs,120,33,Model,1
1,Alc,female,74,25,13,0.242,EtOH,start,119,122,Model,1
2,Alc,female,74,25,13,0.241,EtOH,start,119,122,Model,1
3,Ctrl,female,74,25,13,0.242,EtOH,start,122,123,Model,1
4,Alc,female,74,25,13,0.243,EtOH,start,119,123,Model,1
5,Ctrl,female,74,25,13,0.242,EtOH,start,122,122,Model,1
6,Alc,female,74,25,13,0.23,EtOH,start,119,122,Model,1
7,Alc,female,74,25,13,0.228,EtOH,start,120,122,Model,1
8,Alc,female,74,25,13,0.258,EtOH,start,121,122,Model,1
9,Alc,male,74,25,13,0.368,EtOH,start,121,123,Model,1
12,Alc,male,74,25,13,0.338,EtOH,start,119,121,Model,1
13,Alc,male,74,25,13,0.402,EtOH,start,120,123,Model,1
14,Alc,male,74,25,13,0.335,EtOH,start,121,122,Model,1
15,Ctrl,male,74,25,13,0.352,EtOH,start,121,122,Model,1
16,Alc,male,74,25,13,0.375,EtOH,start,119,121,Model,1
1,Alc,female,74,25,13,0.242,EtOH,30_mins,118,122,Model,1
2,Alc,female,74,25,13,0.241,EtOH,30_mins,118,121,Model,1
3,Ctrl,female,74,25,13,0.242,EtOH,30_mins,122,123,Model,1
4,Alc,female,74,25,13,0.243,EtOH,30_mins,118,122,Model,1
5,Ctrl,female,74,25,13,0.242,EtOH,30_mins,120,120,Model,1
6,Alc,female,74,25,13,0.23,EtOH,30_mins,119,117,Model,1
7,Alc,female,74,25,13,0.228,EtOH,30_mins,120,122,Model,1
8,Alc,female,74,25,13,0.258,EtOH,30_mins,119,122,Model,1
9,Alc,male,74,25,13,0.368,EtOH,30_mins,120,117,Model,1
12,Alc,male,74,25,13,0.338,EtOH,30_mins,118,119,Model,1
13,Alc,male,74,25,13,0.402,EtOH,30_mins,118,122,Model,1
14,Alc,male,74,25,13,0.335,EtOH,30_mins,121,118,Model,1
15,Ctrl,male,74,25,13,0.352,EtOH,30_mins,119,122,Model,1
16,Alc,male,74,25,13,0.375,EtOH,30_mins,119,119,Model,1
1,Alc,female,74,26,13,0.242,EtOH,24_hrs,109,95,Model,1
2,Alc,female,74,26,13,0.241,EtOH,24_hrs,112,88,Model,1
3,Ctrl,female,74,26,13,0.242,EtOH,24_hrs,121,95,Model,1
4,Alc,female,74,26,13,0.243,EtOH,24_hrs,107,122,Model,1
5,Ctrl,female,74,26,13,0.242,EtOH,24_hrs,118,92,Model,1
6,Alc,female,74,26,13,0.23,EtOH,24_hrs,118,90,Model,1
7,Alc,female,74,26,13,0.228,EtOH,24_hrs,112,102,Model,1
8,Alc,female,74,26,13,0.258,EtOH,24_hrs,116,96,Model,1
9,Alc,male,74,26,13,0.368,EtOH,24_hrs,116,81,Model,1
12,Alc,male,74,26,13,0.338,EtOH,24_hrs,115,84,Model,1
13,Alc,male,74,26,13,0.402,EtOH,24_hrs,114,85,Model,1
14,Alc,male,74,26,13,0.335,EtOH,24_hrs,118,79,Model,1
15,Ctrl,male,74,26,13,0.352,EtOH,24_hrs,75,122,Model,1
16,Alc,male,74,26,13,0.375,EtOH,24_hrs,113,69,Model,1
1,Alc,female,75,26,13,0.247,H2O,start,123,122,Model,1
2,Alc,female,75,26,13,0.24,H2O,start,125,123,Model,1
3,Ctrl,female,75,26,13,0.24,H2O,start,122,121,Model,1
4,Alc,female,75,26,13,0.231,H2O,start,125,123,Model,1
5,Ctrl,female,75,26,13,0.239,H2O,start,122,123,Model,1
6,Alc,female,75,26,13,0.231,H2O,start,123,122,Model,1
7,Alc,female,75,26,13,0.231,H2O,start,125,122,Model,1
8,Alc,female,75,26,13,0.257,H2O,start,124,122,Model,1
9,Alc,male,75,26,13,0.364,H2O,start,122,122,Model,1
12,Alc,male,75,26,13,0.336,H2O,start,129,122,Model,1
13,Alc,male,75,26,13,0.389,H2O,start,125,122,Model,1
14,Alc,male,75,26,13,0.334,H2O,start,123,121,Model,1
15,Ctrl,male,75,26,13,0.358,H2O,start,122,122,Model,1
16,Alc,male,75,26,13,0.384,H2O,start,122,122,Model,1
1,Alc,female,75,27,14,0.247,H2O,24_hrs,88,116,Model,1
2,Alc,female,75,27,14,0.24,H2O,24_hrs,98,110,Model,1
3,Ctrl,female,75,27,14,0.24,H2O,24_hrs,110,98,Model,1
4,Alc,female,75,27,14,0.231,H2O,24_hrs,96,122,Model,1
5,Ctrl,female,75,27,14,0.239,H2O,24_hrs,122,86,Model,1
6,Alc,female,75,27,14,0.231,H2O,24_hrs,116,86,Model,1
7,Alc,female,75,27,14,0.231,H2O,24_hrs,110,110,Model,1
8,Alc,female,75,27,14,0.257,H2O,24_hrs,78,122,Model,1
9,Alc,male,75,27,14,0.364,H2O,24_hrs,117,85,Model,1
12,Alc,male,75,27,14,0.336,H2O,24_hrs,88,118,Model,1
13,Alc,male,75,27,14,0.389,H2O,24_hrs,79,121,Model,1
14,Alc,male,75,27,14,0.334,H2O,24_hrs,116,84,Model,1
15,Ctrl,male,75,27,14,0.358,H2O,24_hrs,79,121,Model,1
16,Alc,male,75,27,14,0.384,H2O,24_hrs,93,104,Model,1
1,Alc,female,76,27,14,0.253,EtOH,start,121,125,Model,1
2,Alc,female,76,27,14,0.243,EtOH,start,123,122,Model,1
3,Ctrl,female,76,27,14,0.242,EtOH,start,124,125,Model,1
4,Alc,female,76,27,14,0.242,EtOH,start,119,122,Model,1
5,Ctrl,female,76,27,14,0.243,EtOH,start,123,125,Model,1
6,Alc,female,76,27,14,0.229,EtOH,start,118,123,Model,1
7,Alc,female,76,27,14,0.229,EtOH,start,120,124,Model,1
8,Alc,female,76,27,14,0.262,EtOH,start,120,126,Model,1
9,Alc,male,76,27,14,0.38,EtOH,start,120,122,Model,1
12,Alc,male,76,27,14,0.35,EtOH,start,120,125,Model,1
13,Alc,male,76,27,14,0.426,EtOH,start,119,124,Model,1
14,Alc,male,76,27,14,0.332,EtOH,start,119,124,Model,1
15,Ctrl,male,76,27,14,0.372,EtOH,start,125,123,Model,1
16,Alc,male,76,27,14,0.391,EtOH,start,119,121,Model,1
1,Alc,female,76,27,14,0.253,EtOH,30_mins,120,121,Model,1
2,Alc,female,76,27,14,0.243,EtOH,30_mins,120,121,Model,1
3,Ctrl,female,76,27,14,0.242,EtOH,30_mins,122,122,Model,1
4,Alc,female,76,27,14,0.242,EtOH,30_mins,119,121,Model,1
5,Ctrl,female,76,27,14,0.243,EtOH,30_mins,121,125,Model,1
6,Alc,female,76,27,14,0.229,EtOH,30_mins,118,123,Model,1
7,Alc,female,76,27,14,0.229,EtOH,30_mins,119,123,Model,1
8,Alc,female,76,27,14,0.262,EtOH,30_mins,117,123,Model,1
9,Alc,male,76,27,14,0.38,EtOH,30_mins,119,116,Model,1
12,Alc,male,76,27,14,0.35,EtOH,30_mins,119,124,Model,1
13,Alc,male,76,27,14,0.426,EtOH,30_mins,119,115,Model,1
14,Alc,male,76,27,14,0.332,EtOH,30_mins,119,120,Model,1
15,Ctrl,male,76,27,14,0.372,EtOH,30_mins,124,123,Model,1
16,Alc,male,76,27,14,0.391,EtOH,30_mins,119,118,Model,1
1,Alc,female,76,28,14,0.253,EtOH,24_hrs,113,99,Model,1
2,Alc,female,76,28,14,0.243,EtOH,24_hrs,117,83,Model,1
3,Ctrl,female,76,28,14,0.242,EtOH,24_hrs,100,111,Model,1
4,Alc,female,76,28,14,0.242,EtOH,24_hrs,116,95,Model,1
5,Ctrl,female,76,28,14,0.243,EtOH,24_hrs,90,123,Model,1
6,Alc,female,76,28,14,0.229,EtOH,24_hrs,116,93,Model,1
7,Alc,female,76,28,14,0.229,EtOH,24_hrs,117,101,Model,1
8,Alc,female,76,28,14,0.262,EtOH,24_hrs,115,82,Model,1
9,Alc,male,76,28,14,0.38,EtOH,24_hrs,115,80,Model,1
12,Alc,male,76,28,14,0.35,EtOH,24_hrs,118,95,Model,1
13,Alc,male,76,28,14,0.426,EtOH,24_hrs,117,69,Model,1
14,Alc,male,76,28,14,0.332,EtOH,24_hrs,118,75,Model,1
15,Ctrl,male,76,28,14,0.372,EtOH,24_hrs,121,83,Model,1
16,Alc,male,76,28,14,0.391,EtOH,24_hrs,118,81,Model,1
1,Alc,female,77,28,14,0.247,H2O,start,126,122,Model,1
2,Alc,female,77,28,14,0.246,H2O,start,124,122,Model,1
3,Ctrl,female,77,28,14,0.246,H2O,start,126,122,Model,1
4,Alc,female,77,28,14,0.241,H2O,start,125,122,Model,1
5,Ctrl,female,77,28,14,0.242,H2O,start,125,122,Model,1
6,Alc,female,77,28,14,0.234,H2O,start,126,124,Model,1
7,Alc,female,77,28,14,0.225,H2O,start,126,123,Model,1
8,Alc,female,77,28,14,0.269,H2O,start,124,122,Model,1
9,Alc,male,77,28,14,0.391,H2O,start,125,123,Model,1
12,Alc,male,77,28,14,0.348,H2O,start,125,122,Model,1
13,Alc,male,77,28,14,0.423,H2O,start,126,123,Model,1
14,Alc,male,77,28,14,0.344,H2O,start,125,123,Model,1
15,Ctrl,male,77,28,14,0.378,H2O,start,126,122,Model,1
16,Alc,male,77,28,14,0.389,H2O,start,126,122,Model,1
1,Alc,female,77,29,14,0.247,H2O,24_hrs,126,88,Model,1
2,Alc,female,77,29,14,0.246,H2O,24_hrs,121,93,Model,1
3,Ctrl,female,77,29,14,0.246,H2O,24_hrs,126,88,Model,1
4,Alc,female,77,29,14,0.241,H2O,24_hrs,97,116,Model,1
5,Ctrl,female,77,29,14,0.242,H2O,24_hrs,99,118,Model,1
6,Alc,female,77,29,14,0.234,H2O,24_hrs,93,124,Model,1
7,Alc,female,77,29,14,0.225,H2O,24_hrs,95,120,Model,1
8,Alc,female,77,29,14,0.269,H2O,24_hrs,83,121,Model,1
9,Alc,male,77,29,14,0.391,H2O,24_hrs,113,94,Model,1
12,Alc,male,77,29,14,0.348,H2O,24_hrs,83,121,Model,1
13,Alc,male,77,29,14,0.423,H2O,24_hrs,78,123,Model,1
14,Alc,male,77,29,14,0.344,H2O,24_hrs,113,91,Model,1
15,Ctrl,male,77,29,14,0.378,H2O,24_hrs,123,86,Model,1
16,Alc,male,77,29,14,0.389,H2O,24_hrs,117,81,Model,1
1,Alc,female,78,29,15,0.252,EtOH,start,122,123,Model,1
2,Alc,female,78,29,15,0.249,EtOH,start,121,123,Model,1
3,Ctrl,female,78,29,15,0.244,EtOH,start,122,123,Model,1
4,Alc,female,78,29,15,0.246,EtOH,start,123,123,Model,1
5,Ctrl,female,78,29,15,0.25,EtOH,start,123,122,Model,1
6,Alc,female,78,29,15,0.236,EtOH,start,121,122,Model,1
7,Alc,female,78,29,15,0.234,EtOH,start,123,123,Model,1
8,Alc,female,78,29,15,0.27,EtOH,start,121,124,Model,1
9,Alc,male,78,29,15,0.386,EtOH,start,122,124,Model,1
12,Alc,male,78,29,15,0.353,EtOH,start,121,123,Model,1
13,Alc,male,78,29,15,0.425,EtOH,start,123,124,Model,1
14,Alc,male,78,29,15,0.347,EtOH,start,122,124,Model,1
15,Ctrl,male,78,29,15,0.37,EtOH,start,122,124,Model,1
16,Alc,male,78,29,15,0.393,EtOH,start,122,123,Model,1
1,Alc,female,78,29,15,0.252,EtOH,30_mins,119,122,Model,1
2,Alc,female,78,29,15,0.249,EtOH,30_mins,120,122,Model,1
3,Ctrl,female,78,29,15,0.244,EtOH,30_mins,122,122,Model,1
4,Alc,female,78,29,15,0.246,EtOH,30_mins,121,123,Model,1
5,Ctrl,female,78,29,15,0.25,EtOH,30_mins,122,120,Model,1
6,Alc,female,78,29,15,0.236,EtOH,30_mins,121,121,Model,1
7,Alc,female,78,29,15,0.234,EtOH,30_mins,122,121,Model,1
8,Alc,female,78,29,15,0.27,EtOH,30_mins,120,124,Model,1
9,Alc,male,78,29,15,0.386,EtOH,30_mins,120,119,Model,1
12,Alc,male,78,29,15,0.353,EtOH,30_mins,119,123,Model,1
13,Alc,male,78,29,15,0.425,EtOH,30_mins,122,123,Model,1
14,Alc,male,78,29,15,0.347,EtOH,30_mins,122,119,Model,1
15,Ctrl,male,78,29,15,0.37,EtOH,30_mins,122,121,Model,1
16,Alc,male,78,29,15,0.393,EtOH,30_mins,122,120,Model,1
1,Alc,female,78,30,15,0.252,EtOH,24_hrs,111,100,Model,1
2,Alc,female,78,30,15,0.249,EtOH,24_hrs,115,94,Model,1
3,Ctrl,female,78,30,15,0.244,EtOH,24_hrs,97,121,Model,1
4,Alc,female,78,30,15,0.246,EtOH,24_hrs,116,107,Model,1
5,Ctrl,female,78,30,15,0.25,EtOH,24_hrs,94,117,Model,1
6,Alc,female,78,30,15,0.236,EtOH,24_hrs,117,98,Model,1
7,Alc,female,78,30,15,0.234,EtOH,24_hrs,115,100,Model,1
8,Alc,female,78,30,15,0.27,EtOH,24_hrs,117,92,Model,1
9,Alc,male,78,30,15,0.386,EtOH,24_hrs,115,100,Model,1
12,Alc,male,78,30,15,0.353,EtOH,24_hrs,115,95,Model,1
13,Alc,male,78,30,15,0.425,EtOH,24_hrs,112,98,Model,1
14,Alc,male,78,30,15,0.347,EtOH,24_hrs,121,77,Model,1
15,Ctrl,male,78,30,15,0.37,EtOH,24_hrs,122,80,Model,1
16,Alc,male,78,30,15,0.393,EtOH,24_hrs,121,77,Model,1
1,Alc,female,79,30,15,0.25,H2O,start,122,123,Model,1
2,Alc,female,79,30,15,0.246,H2O,start,122,123,Model,1
3,Ctrl,female,79,30,15,0.245,H2O,start,122,123,Model,1
4,Alc,female,79,30,15,0.243,H2O,start,122,122,Model,1
5,Ctrl,female,79,30,15,0.25,H2O,start,123,125,Model,1
6,Alc,female,79,30,15,0.237,H2O,start,122,122,Model,1
7,Alc,female,79,30,15,0.233,H2O,start,122,122,Model,1
8,Alc,female,79,30,15,0.272,H2O,start,123,123,Model,1
9,Alc,male,79,30,15,0.394,H2O,start,122,123,Model,1
12,Alc,male,79,30,15,0.358,H2O,start,122,122,Model,1
13,Alc,male,79,30,15,0.427,H2O,start,122,122,Model,1
14,Alc,male,79,30,15,0.347,H2O,start,122,123,Model,1
15,Ctrl,male,79,30,15,0.377,H2O,start,122,122,Model,1
16,Alc,male,79,30,15,0.383,H2O,start,123,122,Model,1
1,Alc,female,79,31,15,0.25,H2O,48_hrs,122,70,Model,1
2,Alc,female,79,31,15,0.246,H2O,48_hrs,120,30,Model,1
3,Ctrl,female,79,31,15,0.245,H2O,48_hrs,106,64,Model,1
4,Alc,female,79,31,15,0.243,H2O,48_hrs,99,76,Model,1
5,Ctrl,female,79,31,15,0.25,H2O,48_hrs,120,60,Model,1
6,Alc,female,79,31,15,0.237,H2O,48_hrs,119,62,Model,1
7,Alc,female,79,31,15,0.233,H2O,48_hrs,73,122,Model,1
8,Alc,female,79,31,15,0.272,H2O,48_hrs,48,112,Model,1
9,Alc,male,79,31,15,0.394,H2O,48_hrs,89,51,Model,1
12,Alc,male,79,31,15,0.358,H2O,48_hrs,120,30,Model,1
13,Alc,male,79,31,15,0.427,H2O,48_hrs,42,104,Model,1
14,Alc,male,79,31,15,0.347,H2O,48_hrs,77,76,Model,1
15,Ctrl,male,79,31,15,0.377,H2O,48_hrs,51,120,Model,1
16,Alc,male,79,31,15,0.383,H2O,48_hrs,47,96,Model,1
1,Alc,female,81,31,16,0.258,EtOH,start,119,124,Model,1
2,Alc,female,81,31,16,0.252,EtOH,start,120,123,Model,1
3,Ctrl,female,81,31,16,0.258,EtOH,start,123,124,Model,1
4,Alc,female,81,31,16,0.256,EtOH,start,119,124,Model,1
5,Ctrl,female,81,31,16,0.255,EtOH,start,125,123,Model,1
6,Alc,female,81,31,16,0.239,EtOH,start,120,124,Model,1
7,Alc,female,81,31,16,0.236,EtOH,start,120,125,Model,1
8,Alc,female,81,31,16,0.282,EtOH,start,120,126,Model,1
9,Alc,male,81,31,16,0.396,EtOH,start,119,122,Model,1
12,Alc,male,81,31,16,0.378,EtOH,start,119,124,Model,1
13,Alc,male,81,31,16,0.445,EtOH,start,119,125,Model,1
14,Alc,male,81,31,16,0.365,EtOH,start,119,124,Model,1
15,Ctrl,male,81,31,16,0.398,EtOH,start,124,125,Model,1
16,Alc,male,81,31,16,0.402,EtOH,start,120,124,Model,1
1,Alc,female,81,31,16,0.258,EtOH,30_mins,118,123,Model,1
2,Alc,female,81,31,16,0.252,EtOH,30_mins,117,123,Model,1
3,Ctrl,female,81,31,16,0.258,EtOH,30_mins,121,117,Model,1
4,Alc,female,81,31,16,0.256,EtOH,30_mins,116,124,Model,1
5,Ctrl,female,81,31,16,0.255,EtOH,30_mins,121,123,Model,1
6,Alc,female,81,31,16,0.239,EtOH,30_mins,119,122,Model,1
7,Alc,female,81,31,16,0.236,EtOH,30_mins,120,120,Model,1
8,Alc,female,81,31,16,0.282,EtOH,30_mins,120,126,Model,1
9,Alc,male,81,31,16,0.396,EtOH,30_mins,118,120,Model,1
12,Alc,male,81,31,16,0.378,EtOH,30_mins,119,118,Model,1
13,Alc,male,81,31,16,0.445,EtOH,30_mins,119,117,Model,1
14,Alc,male,81,31,16,0.365,EtOH,30_mins,119,118,Model,1
15,Ctrl,male,81,31,16,0.398,EtOH,30_mins,123,116,Model,1
16,Alc,male,81,31,16,0.402,EtOH,30_mins,120,117,Model,1
1,Alc,female,81,32,16,0.258,EtOH,24_hrs,115,89,Model,1
2,Alc,female,81,32,16,0.252,EtOH,24_hrs,111,99,Model,1
3,Ctrl,female,81,32,16,0.258,EtOH,24_hrs,118,92,Model,1
4,Alc,female,81,32,16,0.256,EtOH,24_hrs,112,101,Model,1
5,Ctrl,female,81,32,16,0.255,EtOH,24_hrs,92,120,Model,1
6,Alc,female,81,32,16,0.239,EtOH,24_hrs,116,101,Model,1
7,Alc,female,81,32,16,0.236,EtOH,24_hrs,117,88,Model,1
8,Alc,female,81,32,16,0.282,EtOH,24_hrs,118,90,Model,1
9,Alc,male,81,32,16,0.396,EtOH,24_hrs,116,87,Model,1
12,Alc,male,81,32,16,0.378,EtOH,24_hrs,117,81,Model,1
13,Alc,male,81,32,16,0.445,EtOH,24_hrs,114,80,Model,1
14,Alc,male,81,32,16,0.365,EtOH,24_hrs,117,75,Model,1
15,Ctrl,male,81,32,16,0.398,EtOH,24_hrs,119,85,Model,1
16,Alc,male,81,32,16,0.402,EtOH,24_hrs,117,76,Model,1
1,Alc,female,82,32,16,0.259,H2O,start,123,125,Model,1
2,Alc,female,82,32,16,0.249,H2O,start,122,124,Model,1
3,Ctrl,female,82,32,16,0.251,H2O,start,124,124,Model,1
4,Alc,female,82,32,16,0.253,H2O,start,123,123,Model,1
5,Ctrl,female,82,32,16,0.253,H2O,start,123,124,Model,1
6,Alc,female,82,32,16,0.241,H2O,start,123,126,Model,1
7,Alc,female,82,32,16,0.238,H2O,start,122,125,Model,1
8,Alc,female,82,32,16,0.282,H2O,start,123,123,Model,1
9,Alc,male,82,32,16,0.399,H2O,start,122,125,Model,1
12,Alc,male,82,32,16,0.371,H2O,start,121,122,Model,1
13,Alc,male,82,32,16,0.442,H2O,start,122,124,Model,1
14,Alc,male,82,32,16,0.357,H2O,start,123,124,Model,1
15,Ctrl,male,82,32,16,0.4,H2O,start,123,123,Model,1
16,Alc,male,82,32,16,0.406,H2O,start,122,124,Model,1
1,Alc,female,82,33,17,0.259,H2O,24_hrs,94,118,Model,1
2,Alc,female,82,33,17,0.249,H2O,24_hrs,120,85,Model,1
3,Ctrl,female,82,33,17,0.251,H2O,24_hrs,123,97,Model,1
4,Alc,female,82,33,17,0.253,H2O,24_hrs,91,122,Model,1
5,Ctrl,female,82,33,17,0.253,H2O,24_hrs,101,117,Model,1
6,Alc,female,82,33,17,0.241,H2O,24_hrs,101,120,Model,1
7,Alc,female,82,33,17,0.238,H2O,24_hrs,98,117,Model,1
8,Alc,female,82,33,17,0.282,H2O,24_hrs,118,91,Model,1
9,Alc,male,82,33,17,0.399,H2O,24_hrs,83,110,Model,1
12,Alc,male,82,33,17,0.371,H2O,24_hrs,120,92,Model,1
13,Alc,male,82,33,17,0.442,H2O,24_hrs,103,94,Model,1
14,Alc,male,82,33,17,0.357,H2O,24_hrs,121,79,Model,1
15,Ctrl,male,82,33,17,0.4,H2O,24_hrs,122,72,Model,1
16,Alc,male,82,33,17,0.406,H2O,24_hrs,83,116,Model,1
1,Alc,female,83,33,17,0.258,EtOH,start,121,122,Model,1
2,Alc,female,83,33,17,0.253,EtOH,start,121,124,Model,1
3,Ctrl,female,83,33,17,0.251,EtOH,start,123,124,Model,1
4,Alc,female,83,33,17,0.257,EtOH,start,122,123,Model,1
5,Ctrl,female,83,33,17,0.252,EtOH,start,123,121,Model,1
6,Alc,female,83,33,17,0.243,EtOH,start,121,122,Model,1
7,Alc,female,83,33,17,0.247,EtOH,start,123,122,Model,1
8,Alc,female,83,33,17,0.281,EtOH,start,121,122,Model,1
9,Alc,male,83,33,17,0.41,EtOH,start,121,123,Model,1
12,Alc,male,83,33,17,0.375,EtOH,start,122,123,Model,1
13,Alc,male,83,33,17,0.44,EtOH,start,124,123,Model,1
14,Alc,male,83,33,17,0.356,EtOH,start,121,122,Model,1
15,Ctrl,male,83,33,17,0.4,EtOH,start,122,123,Model,1
16,Alc,male,83,33,17,0.425,EtOH,start,122,123,Model,1
1,Alc,female,83,33,17,0.258,EtOH,30_mins,120,122,Model,1
2,Alc,female,83,33,17,0.253,EtOH,30_mins,120,122,Model,1
3,Ctrl,female,83,33,17,0.251,EtOH,30_mins,120,124,Model,1
4,Alc,female,83,33,17,0.257,EtOH,30_mins,121,123,Model,1
5,Ctrl,female,83,33,17,0.252,EtOH,30_mins,123,121,Model,1
6,Alc,female,83,33,17,0.243,EtOH,30_mins,121,122,Model,1
7,Alc,female,83,33,17,0.247,EtOH,30_mins,122,119,Model,1
8,Alc,female,83,33,17,0.281,EtOH,30_mins,121,122,Model,1
9,Alc,male,83,33,17,0.41,EtOH,30_mins,121,123,Model,1
12,Alc,male,83,33,17,0.375,EtOH,30_mins,121,117,Model,1
13,Alc,male,83,33,17,0.44,EtOH,30_mins,123,123,Model,1
14,Alc,male,83,33,17,0.356,EtOH,30_mins,121,122,Model,1
15,Ctrl,male,83,33,17,0.4,EtOH,30_mins,122,122,Model,1
16,Alc,male,83,33,17,0.425,EtOH,30_mins,122,122,Model,1
1,Alc,female,83,34,17,0.258,EtOH,24_hrs,114,95,Model,1
2,Alc,female,83,34,17,0.253,EtOH,24_hrs,110,105,Model,1
3,Ctrl,female,83,34,17,0.251,EtOH,24_hrs,95,122,Model,1
4,Alc,female,83,34,17,0.257,EtOH,24_hrs,111,120,Model,1
