RID,PI,PI_entries,Anxiety_index,nose.dip,bodycentre.raw.distance,bodycentre.distance.moving,bodycentre.raw.speed,bodycentre.speed.moving,bodycentre.time.moving,bodycentre.total.time,bodycentre.time.stationary,bodycentre.percentage.moving,bodycentre.center.raw.distance,bodycentre.center.distance.moving,bodycentre.center.raw.speed,bodycentre.center.speed.moving,bodycentre.center.time.moving,bodycentre.center.total.time,bodycentre.center.time.stationary,bodycentre.center.percentage.moving,bodycentre.center.transitions,bodycentre.open.raw.distance,bodycentre.open.distance.moving,bodycentre.open.raw.speed,bodycentre.open.speed.moving,bodycentre.open.time.moving,bodycentre.open.total.time,bodycentre.open.time.stationary,bodycentre.open.percentage.moving,bodycentre.open.transitions,bodycentre.closed.raw.distance,bodycentre.closed.distance.moving,bodycentre.closed.raw.speed,bodycentre.closed.speed.moving,bodycentre.closed.time.moving,bodycentre.closed.total.time,bodycentre.closed.time.stationary,bodycentre.closed.percentage.moving,bodycentre.closed.transitions,bodycentre.closed.top.raw.distance,bodycentre.closed.top.distance.moving,bodycentre.closed.top.raw.speed,bodycentre.closed.top.speed.moving,bodycentre.closed.top.time.moving,bodycentre.closed.top.total.time,bodycentre.closed.top.time.stationary,bodycentre.closed.top.percentage.moving,bodycentre.closed.top.transitions,bodycentre.closed.bottom.raw.distance,bodycentre.closed.bottom.distance.moving,bodycentre.closed.bottom.raw.speed,bodycentre.closed.bottom.speed.moving,bodycentre.closed.bottom.time.moving,bodycentre.closed.bottom.total.time,bodycentre.closed.bottom.time.stationary,bodycentre.closed.bottom.percentage.moving,bodycentre.closed.bottom.transitions,bodycentre.open.left.raw.distance,bodycentre.open.left.distance.moving,bodycentre.open.left.raw.speed,bodycentre.open.left.speed.moving,bodycentre.open.left.time.moving,bodycentre.open.left.total.time,bodycentre.open.left.time.stationary,bodycentre.open.left.percentage.moving,bodycentre.open.left.transitions,bodycentre.open.right.raw.distance,bodycentre.open.right.distance.moving,bodycentre.open.right.raw.speed,bodycentre.open.right.speed.moving,bodycentre.open.right.time.moving,bodycentre.open.right.total.time,bodycentre.open.right.time.stationary,bodycentre.open.right.percentage.moving,bodycentre.open.right.transitions
323_T2,0.007748062984253937,0.2,0.8961259685078731,2,659.9696380567891,197.27683110712,2.213602044272891,8.603973942366604,22.928571428571427,298.14285714285717,275.2142857142857,7.690464781983708,41.39190588565026,11.057088943939453,3.3496340023069577,6.1919698086060935,1.7857142857142858,12.357142857142858,10.571428571428571,14.450867052023122,10,612.7211926469867,186.21974216318054,2.160729646614058,8.807690507718,21.142857142857142,283.57142857142856,262.4285714285714,7.455919395465996,8,5.856539524152193,0,2.644888817359055,NA,0,2.2142857142857144,2.2142857142857144,0,2,5.6830948407046975,0,2.7435630265470956,NA,0,2.0714285714285716,2.0714285714285716,0,2,0.17344468344749553,0,1.2141127841324688,NA,0,0.14285714285714285,0.14285714285714285,0,0,444.33288905067195,101.94394757632219,1.8447984717406312,8.546199198015033,11.928571428571429,240.85714285714286,228.92857142857144,4.952550415183867,4,168.38830359631461,84.27579458685837,3.942201087539138,9.146210265240443,9.214285714285714,42.714285714285715,33.5,21.571906354515047,4
324_T2,0.07016036655211913,0.2,0.8649198167239405,6,1054.3640332671741,472.9338557839181,3.5364390191040815,8.959504710385458,52.785714285714285,298.14285714285717,245.3571428571429,17.704839482510778,139.74529616898621,40.40677208186191,3.042665857489591,7.856872349250926,5.142857142857143,45.92857142857143,40.785714285714285,11.197511664074652,32,852.6571960120808,410.92759908745325,3.6763784244438353,9.204778219558952,44.642857142857146,231.92857142857142,187.28571428571428,19.24853711117955,32,58.151751716318934,21.599484614602922,3.3229572409325105,7.199828204867641,3,17.5,14.5,17.142857142857142,8,48.40862997774313,21.599484614602922,3.5669516825705463,7.199828204867641,3,13.571428571428571,10.571428571428571,22.105263157894736,6,9.743121738575805,0,2.480067351637478,NA,0,3.9285714285714284,3.9285714285714284,0,2,434.2336498427301,215.30886236659654,3.937351747278641,9.361254885504199,23,110.28571428571429,87.28571428571429,20.854922279792746,18,418.4235461693508,195.6187367208567,3.4397707847157433,9.038489485452125,21.642857142857142,121.64285714285714,100,17.792131532589547,14
325_T2,0.04280722189866046,0.42857142857142855,0.7643106747649555,3,844.3658885044435,314.1709115922019,2.832084915922906,8.557184362433514,36.714285714285715,298.14285714285717,261.42857142857144,12.314326784858649,118.00635374868003,25.64205531947046,2.232552638488541,7.804103792882316,3.2857142857142856,52.857142857142854,49.57142857142857,6.216216216216217,28,713.868391397309,288.5288562727314,3.040510337560793,8.631205102175725,33.42857142857143,234.78571428571428,201.35714285714283,14.237906905993308,16,12.491143358454599,0,1.1896327008052,NA,0,10.5,10.5,0,12,7.213035324230671,0,1.1607183280371196,NA,0,6.214285714285714,6.214285714285714,0,6,5.278108034223926,0,1.2315585413189163,NA,0,4.285714285714286,4.285714285714286,0,6,502.0015021737966,156.99958044965905,2.7250953976088224,8.453823562673948,18.571428571428573,184.21428571428572,165.64285714285714,10.081426909654907,5,211.86688922351235,131.52927582307237,4.1894582614818825,8.85293202655295,14.857142857142858,50.57142857142857,35.71428571428571,29.37853107344633,11
327_T2,0.1647879763821793,0.375,0.7301060118089103,4,1045.9180446558823,505.8337714658595,3.508110355817526,9.49285898193302,53.285714285714285,298.14285714285717,244.8571428571429,17.87254432199329,108.35167556109091,38.30437453219449,3.385989861284091,7.150149912676304,5.357142857142857,32,26.642857142857142,16.741071428571427,32,810.2460111627811,434.1820268057229,3.6450656029173953,9.964833402098558,43.57142857142857,222.28571428571428,178.71428571428572,19.601542416452443,20,127.32035793201031,33.347370127942135,2.90307005056701,7.65349478346213,4.357142857142857,43.857142857142854,39.5,9.93485342019544,12,31.859236372182494,5.885329053255687,2.5931936582009008,9.1549563050644025,0.6428571428571429,12.285714285714286,11.642857142857144,5.232558139534884,6,95.46112155982782,27.46204107468645,3.0236554340216952,7.393626443184813,3.7142857142857144,31.571428571428573,27.857142857142858,11.76470588235294,6,294.86219962513377,149.12783506573956,3.094505843142333,10.234263190786047,14.571428571428571,95.28571428571429,80.71428571428572,15.292353823088453,8,515.3838115376474,285.0541917399833,4.058140248327932,9.829454887585634,29,127,98,22.83464566929134,12
328_T2,0.3551502145922747,0.43478260869565216,0.6050335883560366,8,1397.5572501725235,784.0642113882936,4.687542286156044,9.827125299405651,79.78571428571429,298.14285714285717,218.3571428571429,26.760900814566362,328.74245044050764,89.28222313028758,3.481387523575724,7.142577850423005,12.5,94.42857142857143,81.92857142857143,13.2375189107413,59,769.1407159593389,533.3624591585893,5.972251815546725,10.821846997420655,49.285714285714285,128.78571428571428,79.5,38.26955074875208,39,275.0338687725272,142.58664368809406,3.8776174852118643,8.951627854857923,15.928571428571429,70.92857142857143,55,22.457200402819737,30,59.361210440832615,26.585432372420303,3.4772257161994,9.794632979312743,2.7142857142857144,17.071428571428573,14.357142857142858,15.899581589958158,14,215.6726583316946,116.00121131567374,4.004532117564621,8.778470045510446,13.214285714285714,53.857142857142854,40.64285714285714,24.53580901856764,16,424.17277237124796,296.51125854756697,6.047269667207201,10.866904763523397,27.285714285714285,70.14285714285714,42.857142857142854,38.90020366598778,26,344.967943588091,236.85120061102242,5.882522789565498,10.765963664137383,22,58.642857142857146,36.642857142857146,37.51522533495737,13
329_T2,0.19419286094832178,0.5434782608695652,0.6311644390910565,12,1254.1922554655227,723.2740338926989,4.206682217661072,10.35361602709385,69.85714285714286,298.14285714285717,228.2857142857143,23.430761859127934,106.53578012476656,49.504629916118134,4.1545986678181945,6.600617322149085,7.5,25.642857142857142,18.142857142857142,29.247910863509752,36,927.3554569324019,560.2639579833661,4.291893023819381,11.28589267880162,49.642857142857146,216.07142857142858,166.42857142857144,22.975206611570247,21,195.3562807604663,98.8050748930016,3.751698121600175,8.699817915107058,11.357142857142858,52.07142857142857,40.71428571428571,21.810699588477366,25,65.17973010940429,33.71461721348278,3.7245560062516736,8.428654303370696,4,17.5,13.5,22.857142857142858,13,130.176550651062,65.09045767951882,3.7654374155265864,8.847246674886053,7.357142857142857,34.57142857142857,27.21428571428571,21.280991735537192,12,483.37516993007927,306.50109686383564,4.75562359734442,11.919487100260277,25.714285714285715,101.64285714285714,75.92857142857142,25.2986647926915,12,443.9802870023227,253.76286111953044,3.8799775393461413,10.605015091562468,23.928571428571427,114.42857142857143,90.5,20.911360799001248,9
330_T2,0.15228285077951004,0.3333333333333333,0.7571919079435783,8,1215.1371226269835,600.153045293446,4.075687521987966,9.724702122810468,61.714285714285715,298.14285714285717,236.42857142857144,20.699568758984185,129.79919618390116,47.6510101662135,3.371407693088342,7.9418350277022505,6,38.5,32.5,15.584415584415584,38,917.5877006549097,466.544804433517,4.218794025999585,10.253731965571802,45.5,217.5,172,20.919540229885058,28,153.42336797500502,77.86977954679342,3.926740679433401,8.450983826783784,9.214285714285714,39.07142857142857,29.857142857142854,23.583180987202923,14,68.70253116524002,39.103180064284864,4.058377368410802,7.933978563767944,4.928571428571429,16.928571428571427,11.999999999999998,29.113924050632917,6,84.720836809765,38.76659948250856,3.8261023075377745,9.045539879251997,4.285714285714286,22.142857142857142,17.857142857142858,19.35483870967742,8,399.99732536236763,201.61040307824857,4.354558752000892,10.732112711389657,18.785714285714285,91.85714285714286,73.07142857142858,20.45101088646967,15,517.590375292542,264.93440135526845,4.119536813016253,9.917330532015397,26.714285714285715,125.64285714285714,98.92857142857142,21.262080727686186,13
331_T2,0.19162045594577945,0.48,0.6641897720271103,5,980.3319728869631,448.9012380738346,3.288128323051625,8.839124237740766,50.785714285714285,298.14285714285717,247.3571428571429,17.03402012458074,159.00116192178854,38.525610748060934,2.637460031878009,6.827323423707002,5.642857142857143,60.285714285714285,54.64285714285714,9.360189573459717,44,644.2258608889746,323.37815280735657,3.4371806602308097,9.451553526728585,34.214285714285715,187.42857142857142,153.2142857142857,18.254573170731707,26,154.56283742333105,73.18980965549831,3.4789063085637215,8.132201072833146,9,44.42857142857143,35.42857142857143,20.257234726688104,24,68.13946990346268,40.738667584562094,3.7855261057479273,8.387372737998078,4.857142857142857,18,13.142857142857142,26.984126984126984,12,86.42336751986836,32.45114207093621,3.270073365616641,7.833034292984602,4.142857142857143,26.428571428571427,22.285714285714285,15.675675675675679,12,211.0830155933558,126.01984844140917,4.504820454736252,9.801543767665157,12.857142857142858,46.857142857142854,34,27.439024390243905,8,433.14284529561877,197.3583043659474,3.0813007287289955,9.240857060612923,21.357142857142858,140.57142857142858,119.21428571428572,15.193089430894307,18
332_T2,0.08718626155878469,0.3125,0.8001568692206077,3,991.5439396776621,439.9629243669635,3.3257343448699737,9.071400502411619,48.5,298.14285714285717,249.64285714285717,16.267369429803544,86.55712196377135,31.032779062823977,3.1151663431691485,8.045535312583993,3.857142857142857,27.785714285714285,23.928571428571427,13.881748071979436,32,855.4918104780936,408.9301453041395,3.4665370033844605,9.160035254812726,44.642857142857146,246.78571428571428,202.14285714285714,18.089725036179452,22,49.495007235797125,0,2.0997881857610903,NA,0,23.571428571428573,23.571428571428573,0,10,8.802483441956955,0,2.3251843054225922,NA,0,3.7857142857142856,3.7857142857142856,0,2,40.69252379384017,0,2.056661852396254,NA,0,19.785714285714285,19.785714285714285,0,8,318.26599118820235,141.15500823014,3.451374033024658,9.234439790756822,15.285714285714286,92.21428571428571,76.92857142857142,16.576297443841984,6,537.2258192898913,267.77513707399953,3.4755829344077993,9.121294206900226,29.357142857142858,154.57142857142858,125.21428571428572,18.992606284658038,16
333_T2,0.11562663869952805,0.4117647058823529,0.7363043277090595,3,919.8235952695229,376.0456757668882,3.085177367938026,9.334467128965311,40.285714285714285,298.14285714285717,257.8571428571429,13.51221849544801,88.94232903556356,27.24581870162211,3.4781916382622624,8.669124132334309,3.142857142857143,25.571428571428573,22.42857142857143,12.290502793296088,28,730.3984349671822,314.95547022511363,3.0315974175928107,9.669685489367524,32.57142857142857,240.92857142857142,208.35714285714283,13.519122442929143,20,99.6312700899535,33.54130845970282,3.162897463173127,7.453624102156181,4.5,31.5,27,14.285714285714285,14,10.996687204120693,3.501812579550887,4.398674881648277,9.805075222742484,0.35714285714285715,2.5,2.142857142857143,14.285714285714285,2,88.63458288583281,30.03949588015193,3.056364927097683,7.250912798657362,4.142857142857143,29,24.857142857142858,14.285714285714288,12,337.8820288327558,153.58885980302327,3.7692019152658016,9.556640165521447,16.071428571428573,89.64285714285714,73.57142857142857,17.928286852589643,8,392.5164061344264,161.36661042209036,2.594537151030203,9.77979457103578,16.5,151.28571428571428,134.78571428571428,10.906515580736546,12
334_T2,0.07378795950985614,0.25,0.8381060202450719,6,1036.3600567577894,443.48228763149484,3.4760519392930167,8.959238133969592,49.5,298.14285714285717,248.64285714285717,16.602779108768566,90.3719772994743,24.469927551119785,3.01239924331581,7.966953156178535,3.0714285714285716,30,26.928571428571427,10.238095238095239,36,910.8819075498044,416.1447917307087,3.667629193470596,9.046625907189318,46,248.35714285714286,202.35714285714286,18.521714121368994,36,35.10617190851065,2.867568349666389,1.7743191578308637,6.690992815888241,0.42857142857142855,19.785714285714285,19.357142857142858,2.166064981949458,12,0,0,NA,NA,0,0,0,NA,0,35.10617190851065,2.867568349666389,1.7743191578308637,6.690992815888241,0.42857142857142855,19.785714285714285,19.357142857142858,2.166064981949458,12,369.9549920608054,196.59516206418243,4.062250893216687,8.965251690223303,21.928571428571427,91.07142857142857,69.14285714285714,24.07843137254902,18,540.9269154889989,219.54962966652622,3.4391357024731994,9.120756128579725,24.071428571428573,157.28571428571428,133.2142857142857,15.30426884650318,18
335_T2,0.11546782044348297,0.3783783783783784,0.7530769005890693,5,1075.6991206762543,507.3673848627485,3.607998967289784,9.106594087280103,55.714285714285715,298.14285714285717,242.42857142857144,18.687110685194057,104.61959485607528,32.359914065596016,3.077046907531626,7.426865523251544,4.357142857142857,34,29.642857142857142,12.815126050420167,38,877.8182695315979,443.5017420992332,3.7570943972615014,9.294946690702492,47.714285714285715,233.64285714285714,185.92857142857142,20.421889330479974,23,93.26125628858108,31.50572869791931,3.0577461078223305,8.648631407271967,3.642857142857143,30.5,26.857142857142858,11.943793911007026,14,9.371928401645235,0,2.3855817749642414,NA,0,3.9285714285714284,3.9285714285714284,0,2,83.88932788693585,31.50572869791931,3.1571252430567256,8.648631407271967,3.642857142857143,26.571428571428573,22.92857142857143,13.709677419354838,12,340.3523626676096,193.96085821418578,4.351537056937474,9.595236802115197,20.214285714285715,78.21428571428571,57.99999999999999,25.844748858447492,10,537.4659068639883,249.5408838850474,3.45796079783816,9.07421395945627,27.5,155.42857142857142,127.92857142857142,17.693014705882355,13
336_T2,0.007965056526207605,0.16666666666666666,0.9126841384035629,1,605.0562930639742,173.85454956013464,2.029417370123536,8.140346802146771,21.357142857142858,298.14285714285717,276.78571428571433,7.163392429324389,48.904337444499,5.833291235815725,2.4278749085921487,5.833291235815725,1,20.142857142857142,19.142857142857142,4.964539007092199,12,553.496736991722,168.02125832431892,2.0069811753131592,8.253675847510403,20.357142857142858,275.7857142857143,255.42857142857142,7.381507381507382,10,2.6552186277531953,0,1.1991309931788623,NA,0,2.2142857142857144,2.2142857142857144,0,2,0,0,NA,NA,0,0,0,NA,0,2.6552186277531953,0,1.1991309931788623,NA,0,2.2142857142857144,2.2142857142857144,0,2,102.75167483277308,39.68916181222737,3.6143805217558373,8.548434851864357,4.642857142857143,28.428571428571427,23.785714285714285,16.331658291457288,1,450.7450621589489,128.33209651209154,1.8222439706108244,8.166587959860372,15.714285714285714,247.35714285714286,231.64285714285714,6.352873231302339,9
337_T2,0.14145810663764963,0.36585365853658536,0.7463441174128825,3,1167.1373867752802,533.4907754424767,3.914691762063709,8.912733718609395,59.857142857142854,298.14285714285717,238.2857142857143,20.076665069477716,120.18120331501495,42.96517797406673,3.549655794114366,6.467876254160582,6.642857142857143,33.857142857142854,27.21428571428571,19.620253164556964,35,900.2261991687805,418.76848761110375,3.9933988556283038,9.440835469493482,44.357142857142854,225.42857142857142,181.07142857142856,19.676806083650188,26,138.0601778696066,71.75710985730619,3.717004788797101,8.101609177437796,8.857142857142858,37.142857142857146,28.28571428571429,23.846153846153843,15,35.84714201843201,15.727577570649007,3.4373971798496448,7.1027769673898735,2.2142857142857144,10.428571428571429,8.214285714285715,21.232876712328768,7,102.21303585117458,56.02953228665718,3.8261564222364823,8.434553247453769,6.642857142857143,26.714285714285715,20.071428571428573,24.86631016042781,8,418.8329218047815,178.2349849420847,3.7732695658088424,9.276170220034148,19.214285714285715,111,91.78571428571428,17.31016731016731,10,481.393277363999,240.53350266901901,4.2069325112958715,9.56667340160871,25.142857142857142,114.42857142857143,89.28571428571429,21.97253433208489,16
338_T2,0.07668617185093933,0.26666666666666666,0.828323580741197,6,981.1742029190718,420.66873998415207,3.2909532440984677,9.116659999656548,46.142857142857146,298.14285714285717,252.00000000000003,15.476760900814565,171.6033474951769,26.721289631492603,2.591636316000514,7.793709475852009,3.4285714285714284,66.21428571428571,62.78571428571428,5.177993527508091,39,772.0912848663396,390.0730364824115,3.605496326927536,9.224700187084057,42.285714285714285,214.14285714285714,171.85714285714286,19.746497665110073,33,37.479570557555306,3.874413870248003,2.1072850915894548,9.040299030578673,0.42857142857142855,17.785714285714285,17.357142857142858,2.4096385542168677,12,10.884901175587952,3.1690350069772455,2.005113374450412,8.873298019536287,0.35714285714285715,5.428571428571429,5.071428571428572,6.578947368421052,4,26.59466938196735,0.7053788632707576,2.1521697765753927,9.875304085790606,0.07142857142857142,12.357142857142858,12.285714285714286,0.5780346820809248,8,224.99652287263805,129.64512720345382,4.144672789759122,9.810982599180289,13.214285714285714,54.285714285714285,41.07142857142857,24.342105263157894,6,547.0947619937016,260.42790927895766,3.422397974938258,8.958208181585768,29.071428571428573,159.85714285714286,130.78571428571428,18.185880250223413,27
339_T2,0.044840626688276604,0.4827586206896552,0.7362003763110341,5,764.0540052806549,257.13703211981675,2.562711086231234,9.022352004204096,28.5,298.14285714285717,269.64285714285717,9.559175850503115,102.50486216797145,16.928826530356332,3.0403984541347464,6.7715306121425325,2.5,33.714285714285715,31.214285714285715,7.415254237288135,27,633.3495547476107,237.11676193642313,2.5076057031862415,9.195663897811425,25.785714285714285,252.57142857142858,226.7857142857143,10.209276018099546,15,28.19958836507277,3.091443653037283,2.378278536813366,14.42673704750732,0.21428571428571427,11.857142857142858,11.642857142857144,1.8072289156626504,14,7.96616929975877,0,1.9228684516659098,NA,0,4.142857142857143,4.142857142857143,0,8,20.233419065314,3.091443653037283,2.622850619577741,14.42673704750732,0.21428571428571427,7.714285714285714,7.5,2.7777777777777777,6,216.9940222262919,117.92775633213853,3.9402286785578298,9.769163246449345,12.071428571428571,55.07142857142857,43,21.91958495460441,8,416.3555325213188,119.1890056042846,2.1081292785889563,8.690864991979087,13.714285714285714,197.5,183.78571428571428,6.9439421338155505,7
340_T2,0.07588671982403081,0.30434782608695654,0.8098827270445064,4,968.6664530420773,405.10832524481,3.2490010403902927,8.779437389206409,46.142857142857146,298.14285714285717,252.00000000000003,15.476760900814565,113.88140686567053,32.519357320840015,2.9689752255482076,8.430944490588153,3.857142857142857,38.357142857142854,34.5,10.05586592178771,40,794.5781387761149,355.12687441345287,3.309757198115325,8.909993264853656,39.857142857142854,240.07142857142858,200.21428571428572,16.602201725676878,32,60.20690740029184,17.462093510517143,3.0539735637829195,7.190273798448234,2.4285714285714284,19.714285714285715,17.28571428571429,12.318840579710143,14,8.068455700768668,1.904701840453703,2.4033697832076886,6.666456441587961,0.2857142857142857,3.357142857142857,3.0714285714285716,8.51063829787234,2,52.13845169952317,15.557391670063438,3.1875035973507617,7.260116112696271,2.142857142857143,16.357142857142858,14.214285714285715,13.100436681222707,12,166.93523655329065,81.91213193688692,3.927887918900956,9.029683835562338,9.071428571428571,42.5,33.42857142857143,21.34453781512605,8,627.6429022228242,273.2147424765659,3.1767898160229713,8.874724813623951,30.785714285714285,197.57142857142858,166.7857142857143,15.582067968185104,24
341_T2,0.496490692706744,0.6333333333333333,0.4350879869799613,10.5,1157.3857277787683,556.1904831536798,3.881983753929745,9.00192689497285,61.785714285714285,298.14285714285717,236.3571428571429,20.723526593195974,184.74666440689492,34.193015060838476,2.9424952237730704,6.468948795293766,5.285714285714286,62.785714285714285,57.5,8.418657565415245,56,632.5521300005745,438.0042809511857,5.367108981823057,9.922427076564079,44.142857142857146,117.85714285714286,73.71428571428572,37.45454545454546,22,334.0859188277242,80.44854206699345,2.874740543078143,6.867558469133589,11.714285714285714,116.21428571428571,104.5,10.079901659496004,38,92.83332515768694,25.889977100327744,3.375757278461344,6.24930481732049,4.142857142857143,27.5,23.357142857142858,15.064935064935067,17,241.25259367003721,54.55856496666571,2.719433423011692,7.2058482031445275,7.571428571428571,88.71428571428571,81.14285714285714,8.53462157809984,21,202.28599950995485,153.85779332989836,6.6014079094157765,10.355813012589312,14.857142857142858,30.642857142857142,15.785714285714285,48.484848484848484,8,430.2661304906197,284.1464876212874,4.933436385641831,9.702562991946397,29.285714285714285,87.21428571428571,57.92857142857142,33.57903357903358,14
342_T2,0.03892806770098731,0.2222222222222222,0.8694248550383952,3,831.870659936186,285.0897061506736,2.790174709896168,8.280613871596328,34.42857142857143,298.14285714285717,263.7142857142857,11.547676090081456,92.49151903784913,23.22106503719486,2.0818026793085016,7.067280663494088,3.2857142857142856,44.42857142857143,41.142857142857146,7.395498392282958,28,723.433100507628,260.7770621565269,2.972721868830875,8.392824988945693,31.071428571428573,243.35714285714286,212.28571428571428,12.767830936307604,28,15.004321693140668,1.0915789569518635,1.5221775630722416,15.282105397326088,0.07142857142857142,9.857142857142858,9.785714285714286,0.7246376811594202,8,0,0,NA,NA,0,0,0,NA,0,15.004321693140668,1.0915789569518635,1.5221775630722416,15.282105397326088,0.07142857142857142,9.857142857142858,9.785714285714286,0.7246376811594202,8,193.80949343339154,92.54039616702008,3.696638839328994,8.813371063525722,10.5,52.42857142857143,41.92857142857143,20.02724795640327,8,529.6236070742365,168.2366659895068,2.7739358395208793,8.178171263378802,20.571428571428573,190.92857142857142,170.35714285714283,10.774410774410775,20
350_T2,0.039989264626945784,0.2857142857142857,0.8371482248293842,3,1002.9717894633064,435.50119308425377,3.364064459148608,10.011521680097786,43.5,298.14285714285717,254.64285714285717,14.590321034978437,95.8871819728861,22.10241295461583,2.9964744366526905,7.7358445341155395,2.857142857142857,32,29.142857142857142,8.928571428571429,28,886.8351022641149,413.39878012963794,3.470978873832152,10.171498983857523,40.642857142857146,255.5,214.85714285714286,15.90718479172491,20,20.249505226305477,0,1.902638074954877,NA,0,10.642857142857142,10.642857142857142,0,8,7.306120368063441,0,2.435373456021147,NA,0,3,3,0,2,12.943384858242037,0,1.6935269907980235,NA,0,7.642857142857143,7.642857142857143,0,6,368.5443351764411,210.69330575006575,4.205069839013998,10.242035696183752,20.571428571428573,87.64285714285714,67.07142857142857,23.4718826405868,9,518.2907670876738,202.70547437957217,3.0876896762669928,10.099205129231354,20.071428571428573,167.85714285714286,147.78571428571428,11.957446808510639,11
320_T3,0.13912565301072313,0.47058823529411764,0.6951430558475796,4,887.1031490188524,371.81843753861455,2.9754298242127297,9.362334758166552,39.714285714285715,298.14285714285717,258.42857142857144,13.320555821753713,126.25107765517392,28.29506777343707,3.291461987285726,7.617902862079211,3.7142857142857144,38.357142857142854,34.64285714285714,9.68342644320298,34,661.9980252850405,305.752358761296,2.960067823056712,9.5547612112905,32,223.64285714285714,191.64285714285714,14.308527626956243,18,98.85404607863804,37.77101100388144,2.7350921839939377,9.44275275097036,4,36.142857142857146,32.142857142857146,11.067193675889326,16,19.10283132938538,0,1.8317783466533926,NA,0,10.428571428571429,10.428571428571429,0,8,79.75121474925265,37.77101100388144,3.1014361291376034,9.44275275097036,4,25.714285714285715,21.714285714285715,15.555555555555555,8,458.2251460185866,179.9070186819215,2.499085330837636,8.868655850517257,20.285714285714285,183.35714285714286,163.07142857142858,11.06349824698091,10,203.77287926645388,125.84534007937452,5.058192038528997,10.742894884824654,11.714285714285714,40.285714285714285,28.57142857142857,29.078014184397162,8
321_T3,0.020918367346938773,0.26666666666666666,0.8562074829931973,2,693.9170947122589,256.26466888045815,2.327465099657792,9.246663310119622,27.714285714285715,298.14285714285717,270.42857142857144,9.295639674173454,63.742864573483324,22.74242688028704,3.513386236333726,8.605242603351854,2.642857142857143,18.142857142857142,15.5,14.566929133858267,15,619.633515685459,233.52224200017108,2.260257743511315,9.314277458696282,25.071428571428573,274.14285714285717,249.07142857142858,9.14538822303283,11,10.54071445331654,0,1.7996341749564821,NA,0,5.857142857142857,5.857142857142857,0,4,6.35962118957847,0,1.8943552479595442,NA,0,3.357142857142857,3.357142857142857,0,2,4.1810932637380684,0,1.6724373054952273,NA,0,2.5,2.5,0,2,201.1086869468138,107.92310644087573,3.932292761529878,9.87531692923046,10.928571428571429,51.142857142857146,40.214285714285715,21.368715083798882,5,418.5248287386452,125.59913555929535,1.876792953984956,8.880746958738055,14.142857142857142,223,208.85714285714286,6.342088404868673,6
322_T3,0.024744897959183675,0.13333333333333333,0.9209608843537415,4,925.1390784333825,382.6217869223358,3.1030060129533674,9.721787689496736,39.357142857142854,298.14285714285717,258.78571428571433,13.200766650694776,56.93878878778896,27.90145311037635,3.138358437122226,8.680452078783754,3.2142857142857144,18.142857142857142,14.928571428571427,17.716535433070867,15,855.2330132504221,354.7203338119594,3.131902219593489,9.81439658768267,36.142857142857146,273.07142857142856,236.92857142857142,13.235678786293489,13,12.967276395171455,0,1.8715656652824781,NA,0,6.928571428571429,6.928571428571429,0,2,12.967276395171455,0,1.8715656652824781,NA,0,6.928571428571429,6.928571428571429,0,2,0,0,NA,NA,0,0,0,NA,0,413.47520093728843,181.75368885005946,3.255710243600696,8.959688886974762,20.285714285714285,127,106.71428571428572,15.973003374578177,7,441.7578123131336,172.96664496189993,3.024258861801404,10.907806439038735,15.857142857142858,146.07142857142858,130.21428571428572,10.855745721271393,6
323_T3,0,0,1,0,478.4775839772861,110.80296058475054,1.6048601283378066,8.03752045692491,13.785714285714286,298.14285714285717,284.3571428571429,4.62386200287494,23.55712729476024,12.653740051011907,2.2283769062611034,8.435826700674603,1.5,10.571428571428571,9.071428571428571,14.18918918918919,6,454.92045668252587,98.14922053373864,1.5819389949218485,7.988890043443843,12.285714285714286,287.57142857142856,275.2857142857143,4.272230501738699,6,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,176.74359270057036,55.49235229739047,2.390734587254092,8.177820338562807,6.785714285714286,73.92857142857143,67.14285714285714,9.178743961352657,3,278.1768639819555,42.65686823634817,1.3020648932622456,7.755794224790576,5.5,213.64285714285714,208.14285714285714,2.5743898361751922,3
324_T3,0.1300421432871764,0.36666666666666664,0.7516455950230785,2,890.7849787869588,305.8085445950649,2.9877790376179743,8.773195951497764,34.857142857142854,298.14285714285717,263.28571428571433,11.691423095352178,150.96882333290492,29.429010141080994,2.4807083646251984,7.357252535270249,4,60.857142857142854,56.857142857142854,6.572769953051644,30,628.6142419513232,222.83931861501227,3.0451900994181744,8.862927444915261,25.142857142857142,206.42857142857142,181.28571428571428,12.179930795847751,19,111.20191350273078,53.54021583897167,3.603765715366275,9.369537771820042,5.714285714285714,30.857142857142858,25.142857142857142,18.51851851851852,11,5.544338043566803,0.9566578578002178,1.6874072306507661,13.393210009203049,0.07142857142857142,3.2857142857142856,3.214285714285714,2.1739130434782608,4,105.65757545916397,52.58355798117145,3.8321400425603516,9.318605211853168,5.642857142857143,27.571428571428573,21.92857142857143,20.466321243523318,7,300.9497866155314,106.96475785645006,3.070916189954402,8.5085602840358,12.571428571428571,98,85.42857142857143,12.82798833819242,7,327.66445533579173,115.8745607585622,3.021938323254996,9.21729460579472,12.571428571428571,108.42857142857143,95.85714285714286,11.594202898550725,12
